word	len	present	found	opportunity	pts	lc	beliefRaw	beliefWeighted	present_s7to10	found_s7to10	beliefWeighted_s7to10	present_train	found_train	beliefWeighted_train	present_test	found_test	beliefWeighted_test	present_q1	found_q1	beliefWeighted_q1	present_q4	found_q4	beliefWeighted_q4
DIAMONDING	10	1	0	0.34091	3000	7	0.086662	0.22016															
DIAMONDS	8	1	0	0.19737	2200	7	0.086662	0.23677	1	0	0.27797	1	0	0.30207									
DIAMYL	6	5	0	2.6309	1400	6	0.065259	0.1049	1	0	0.21069				1	0	0.24469	3	0	0.14148	1	0	0.21633
DIANDRY	7	1	0	0.38462	1800	7	0.086662	0.21555															
DIANE	5	290	1	178.94	800	5	0.0059521	0.0085316	96	0	0.0090522	65	0	0.013183	31	0	0.028726	62	0	0.016158	80	0	0.010801
DIANODAL	8	3	0	2.0334	2200	7	0.061304	0.12047	2	0	0.15964	1	0	0.24299	1	0	0.23604				2	0	0.1667
DIANOETIC	9	1	0	0	2600	7	0.086662	0.26419															
DIANOIA	7	9	0	2.5352	1800	7	0.032646	0.10622	1	0	0.30876				1	0	0.33331	1	0	0.2853	1	0	0.32186
DIANOIAS	8	2	0	0.25	2200	7	0.07181	0.2304										1	0	0.2853			
DIANTHUS	8	3	0	1.5507	2200	7	0.061304	0.13834	1	0	0.23515	1	0	0.25435							1	0	0.24533
DIANTHUSES	10	1	0	0.76087	3000	7	0.086662	0.18266															
DIAPASE	7	5	0	1.4754	1800	7	0.047427	0.14162										1	0	0.26653			
DIAPASES	8	1	0	0.13281	2200	7	0.086662	0.24509															
DIAPEDETIC	10	1	0	0	3000	7	0.086662	0.26419															
DIAPENTE	8	1	0	0.47984	2200	7	0.086662	0.20616															
DIAPENTES	9	1	0	0.47984	2600	7	0.086662	0.20616															
DIAPER	6	37	1	18.789	1400	6	0.038501	0.07094	7	1	0.28067	6	1	0.31499	1	0	0.25528	10	0	0.078006	5	0	0.11238
DIAPERED	8	1	0	1	2200	7	0.086662	0.16651															
DIAPERS	7	13	0	5.4707	1800	7	0.02489	0.062762	4	0	0.14381	3	0	0.19191	1	0	0.25511	4	0	0.19163	4	0	0.15019
DIAPHORASE	10	1	0	0.47222	3000	7	0.086662	0.20688															
DIAPIR	6	14	0	7.0129	1400	6	0.032024	0.052001	3	0	0.15323	2	0	0.18802	1	0	0.25631	4	0	0.11835	1	0	0.22596
DIAPIRS	7	8	0	1.8538	1800	7	0.035405	0.12656	1	0	0.21658	1	0	0.2338				2	0	0.25674			
DIAPSID	7	3	0	1.0609	1800	7	0.061304	0.16284	2	0	0.19354	1	0	0.25059	1	0	0.27935				1	0	0.25502
DIAPSIDS	8	2	0	0.46875	2200	7	0.07181	0.20721	1	0	0.24446				1	0	0.27935				1	0	0.25502
DIARCH	6	24	0	11.574	1400	6	0.020451	0.034102	8	0	0.084586	5	0	0.10951	3	0	0.19621	4	0	0.14797	7	0	0.095481
DIARCHAL	8	3	0	0.71912	2200	7	0.061304	0.1858										1	0	0.25753			
DIARCHIES	9	2	0	1.1778	2600	7	0.07181	0.15624	1	0	0.21801	1	0	0.23538									
DIARCHY	7	6	0	1.6355	1800	7	0.042604	0.13483	2	0	0.18387	2	0	0.19779				1	0	0.25753	1	0	0.25502
DIARIAL	7	7	0	1.1048	1800	7	0.038672	0.16029	4	0	0.20499	4	0	0.22101				1	0	0.33725	2	0	0.22837
DIARIAN	7	7	0	2.1253	1800	7	0.038672	0.11758	3	0	0.19119	1	0	0.27888	2	0	0.25552	2	0	0.31759	2	0	0.22778
DIARIES	7	30	1	13.294	1800	7	0.041939	0.096698	13	1	0.17901	9	0	0.097949	4	1	0.35447	4	0	0.13508	11	1	0.20553
DIARISE	7	43	0	12.22	1800	7	0.0089467	0.032342	10	0	0.11631	8	0	0.12696	2	0	0.31997	11	0	0.095261	9	0	0.12603
DIARISED	8	8	0	2.3315	2200	7	0.035405	0.11158	1	0	0.24524	1	0	0.26556				4	0	0.17616	1	0	0.25583
DIARISES	8	10	0	1.9649	2200	7	0.030287	0.12272	1	0	0.2284	1	0	0.24687				5	0	0.19223	1	0	0.2383
DIARIST	7	34	0	13.378	1800	7	0.011075	0.029858	8	0	0.10874	6	0	0.13614	2	0	0.25552	8	0	0.11083	7	0	0.12223
DIARISTS	8	9	0	3.3581	2200	7	0.032646	0.088951	2	0	0.2284	2	0	0.24687				5	0	0.14916	2	0	0.2383
DIARRHEA	8	1	0	0.38793	2200	7	0.086662	0.21521	1	0	0.25356	1	0	0.27481							1	0	0.26449
DIARRHOEA	9	1	0	0.36638	2600	7	0.086662	0.21745															
DIARRHOEAS	10	1	0	0.36638	3000	7	0.086662	0.21745															
DIARRHOEIC	10	1	0	0	3000	7	0.086662	0.26419										1	0	0.33725			
DIARY	5	50	2	31.849	800	5	0.051033	0.07544	20	1	0.10283	18	1	0.11659	2	0	0.16768	9	0	0.093286	13	0	0.05567
DIASPORA	8	4	0	1.034	2200	7	0.05348	0.16444	2	0	0.24573	1	0	0.32025	1	0	0.28933	1	0	0.33725	2	0	0.25634
DIASPORE	8	5	0	1.1869	2200	7	0.047427	0.15574	1	0	0.29419	1	0	0.32025				1	0	0.21922	1	0	0.30672
DIASPORES	9	1	0	0.14706	2600	7	0.086662	0.24321															
DIASPORIC	9	1	0	0	2600	7	0.086662	0.26419										1	0	0.33725			
DIASTASE	8	10	0	4.8556	2200	7	0.030287	0.068647	2	0	0.17157	2	0	0.18431				1	0	0.33725	1	0	0.20643
DIASTATIC	9	1	0	0.17857	2600	7	0.086662	0.23914	1	0	0.28064	1	0	0.30505							1	0	0.29264
DIASTEM	7	25	0	6.4042	1800	7	0.014532	0.055537	4	0	0.17788	2	0	0.32697	2	0	0.21938	5	0	0.20527	3	0	0.18882
DIASTEMA	8	8	0	1.7591	2200	7	0.035405	0.13002	1	0	0.30016	1	0	0.32697				3	0	0.25949			
DIASTEMS	8	5	0	1.0302	2200	7	0.047427	0.16467										3	0	0.2764			
DIASTER	7	98	1	32.746	1800	7	0.013934	0.042099	24	1	0.1285	20	1	0.16673	4	0	0.16327	33	0	0.059079	17	0	0.056324
DIASTERS	8	23	0	7.6713	2200	7	0.015615	0.048031	4	0	0.16434	4	0	0.17641				14	0	0.09947	2	0	0.19187
DIASTOLE	8	9	0	2.1228	2200	7	0.032646	0.11766	5	0	0.18284	3	0	0.20693	2	0	0.31433	1	0	0.26653	5	0	0.19087
DIASTOLES	9	2	0	0.41319	2600	7	0.07181	0.21264															
DIASTOLIC	9	1	0	0.1875	2600	7	0.086662	0.23801															
DIASTRAL	8	8	0	1.3997	2200	7	0.035405	0.14507	3	0	0.23301	2	0	0.2691	1	0	0.31433	1	0	0.3146	3	0	0.2431
DIASTYLE	8	5	0	1.4948	2200	7	0.047427	0.14075	3	0	0.21775	2	0	0.25723	1	0	0.30647				3	0	0.22722
DIASTYLES	9	3	0	1.2823	2600	7	0.061304	0.15077	2	0	0.23774	2	0	0.25723							2	0	0.24803
DIATHESIS	9	1	0	0	2600	7	0.086662	0.26419															
DIATHETIC	9	1	0	0.82317	2600	7	0.086662	0.17815	1	0	0.2112	1	0	0.22786							1	0	0.22041
DIATOM	6	33	0	17.481	1400	6	0.015432	0.023587	13	0	0.056912	11	0	0.06697	2	0	0.20782	3	0	0.19965	11	0	0.067199
DIATOMIC	8	2	0	0	2200	7	0.07181	0.26419	1	0	0.30876	1	0	0.33664							1	0	0.32186
DIATOMIST	9	3	0	0.88312	2600	7	0.061304	0.17403	2	0	0.20645	1	0	0.25196	1	0	0.29625	1	0	0.33725	1	0	0.27515
DIATOMITE	9	1	0	0.57955	2600	7	0.086662	0.19716	1	0	0.23299	1	0	0.25196									
DIATOMITES	10	1	0	0.57955	3000	7	0.086662	0.19716	1	0	0.23299	1	0	0.25196									
DIATOMS	7	12	0	3.308	1800	7	0.026461	0.08984	3	0	0.20847	3	0	0.22485				2	0	0.27618	2	0	0.27859
DIATONIC	8	6	0	0.9265	2200	7	0.042604	0.17116	2	0	0.30876	1	0	0.33664	1	0	0.33331	1	0	0.29509	2	0	0.32186
DIATREME	8	2	0	0.71329	2200	7	0.07181	0.18625	1	0	0.25375	1	0	0.27502				1	0	0.27239			
DIATRETA	8	11	0	4.9053	2200	7	0.028245	0.06813	3	0	0.16585	1	0	0.28625	2	0	0.22107	3	0	0.19011	3	0	0.17317
DIATRON	7	32	0	9.0013	1800	7	0.011693	0.042064	12	0	0.10776	7	0	0.16739	5	0	0.20184	8	0	0.12839	9	0	0.13175
DIATRONS	8	15	0	4.1595	2200	7	0.022247	0.076795	6	0	0.21863	4	0	0.28589	2	0	0.28328	4	0	0.14554	5	0	0.25964
DIATROPIC	9	2	0	1.2714	2600	7	0.07181	0.15132										1	0	0.27239			
DIAXON	6	2	0	0.95415	1400	6	0.099777	0.17176	1	0	0.19226	1	0	0.20139									
DIAXONS	7	2	0	0.75082	1800	7	0.07181	0.1834	1	0	0.23433	1	0	0.25344									
DIAZEPAM	8	1	0	0.3	2200	7	0.086662	0.22465	1	0	0.26427				1	0	0.29664				1	0	0.27562
DIAZEPAMS	9	1	0	0.3	2600	7	0.086662	0.22465	1	0	0.26427				1	0	0.29664				1	0	0.27562
DIB	3	273	42	212.45	100	3	0.15589	0.19969	110	12	0.14753	82	9	0.15143	28	3	0.16197	43	10	0.32805	92	10	0.14708
DIBBER	6	3	1	2.0531	1400	6	0.2347	0.38926	1	0	0.24847	1	0	0.26046							1	0	0.25488
DIBBERS	7	1	1	0.73276	1800	7	0.29348	0.59504															
DIBBING	7	1	1	1	1800	7	0.29348	0.53624															
DIBBLE	6	5	0	2.6071	1400	6	0.065259	0.10548	2	0	0.17932	2	0	0.18781				1	0	0.25691	1	0	0.25488
DIBBLER	7	3	0	1.784	1800	7	0.061304	0.12909	2	0	0.1942	2	0	0.20913							1	0	0.2561
DIBBLERS	8	2	0	1.3249	2200	7	0.07181	0.14865	1	0	0.23176	1	0	0.25059									
DIBBLES	7	2	0	1.5921	1800	7	0.07181	0.1366	1	0	0.23176	1	0	0.25059									
DIBBLING	8	1	1	1	2200	7	0.29348	0.53624															
DIBBS	5	6	0	4.4923	800	5	0.075903	0.08549	2	0	0.16178	2	0	0.16504				1	0	0.25734	1	0	0.22468
DIBS	4	105	17	77.947	400	4	0.16515	0.22162	41	4	0.14862	30	4	0.2035	11	0	0.079892	20	4	0.30333	34	4	0.17242
DIBUTYL	7	1	0	1	1800	7	0.086662	0.16651															
DICAST	6	42	0	22.466	1400	6	0.012391	0.018717	15	0	0.047129	10	0	0.066083	5	0	0.12588	11	0	0.067395	13	0	0.058012
DICASTS	7	11	0	2.2193	1800	7	0.028245	0.11477	5	0	0.24836	2	0	0.31612	3	0	0.29432	4	0	0.17431	5	0	0.25908
DICE	4	254	102	188.33	400	4	0.39859	0.53887	84	34	0.53219	54	24	0.59364	30	10	0.4126	60	21	0.53617	64	22	0.44777
DICED	5	48	15	34.469	800	5	0.30363	0.42791	12	4	0.41135	6	2	0.36389	6	2	0.43606	10	4	0.57229	8	3	0.4682
DICENTRA	8	4	0	1.3963	2200	7	0.05348	0.14523										1	0	0.24099			
DICENTRIC	9	1	0	0.18519	2600	7	0.086662	0.2383															
DICER	5	135	52	89.809	800	5	0.37985	0.57322	47	18	0.53905	30	12	0.56037	17	6	0.4727	34	10	0.50656	36	12	0.46605
DICERS	6	64	24	40.567	1400	6	0.36302	0.57883	21	10	0.60633	13	6	0.56072	8	4	0.61686	17	3	0.35795	16	6	0.50683
DICES	5	131	60	94.809	800	5	0.45043	0.62633	42	20	0.57811	27	13	0.60043	15	7	0.50899	32	10	0.48567	34	15	0.53398
DICEY	5	23	0	14.799	800	5	0.02788	0.032576	7	0	0.084566	6	0	0.093252	1	0	0.24575	5	0	0.11598	5	0	0.11317
DICH	4	122	28	91.403	400	4	0.2298	0.30702	52	12	0.31124	38	9	0.31914	14	3	0.2961	14	4	0.39248	37	11	0.39215
DICHORD	7	1	0	1	1800	7	0.086662	0.16651	1	0	0.19778				1	0	0.23604				1	0	0.20643
DICHROIC	8	1	0	0.23438	2200	7	0.086662	0.23225															
DICHROISM	9	1	0	0.23438	2600	7	0.086662	0.23225															
DICHROMAT	9	1	0	0.2381	2600	7	0.086662	0.23181															
DICHROMATIC	11	1	0	0.2381	3400	7	0.086662	0.23181															
DICHT	5	46	0	27.84	800	5	0.015022	0.018269	24	0	0.0334	17	0	0.044895	7	0	0.098889	2	0	0.23129	19	0	0.040502
DICHTED	7	5	0	1.4247	1800	7	0.047427	0.14391	2	0	0.21733	2	0	0.23463				1	0	0.33725	1	0	0.23516
DICHTS	6	17	0	7.9931	1400	6	0.027376	0.04673	10	0	0.093509	9	0	0.1067	1	0	0.26043	1	0	0.2303	7	0	0.11388
DICIER	6	23	4	13.263	1400	6	0.17119	0.29799	9	2	0.33558	7	1	0.2426	2	1	0.54715	4	0	0.11406	6	2	0.45234
DICIEST	7	9	2	4.0411	1800	7	0.18847	0.42647	5	2	0.51108	4	1	0.35298	1	1	0.62781	1	0	0.31357	4	1	0.39094
DICING	6	11	3	7.9178	1400	6	0.24304	0.35977	5	2	0.40473	3	2	0.60228	2	0	0.15372	1	0	0.25838	3	1	0.32757
DICINGS	7	4	0	2.2143	1800	7	0.05348	0.11491	2	0	0.15737	1	0	0.23803	1	0	0.23604				1	0	0.20643
DICK	4	28	12	21.198	400	4	0.40106	0.54153	12	8	0.75485	9	7	0.85463	3	1	0.35703	4	1	0.35705	9	6	0.7052
DICKCISSEL	10	1	0	0.30357	3000	7	0.086662	0.22425										1	0	0.27618			
DICKED	6	3	2	2.8667	1400	6	0.38459	0.53965	1	1	0.52909	1	1	0.53852							1	1	0.53254
DICKER	6	6	4	4.8542	1400	6	0.47208	0.68166	5	4	0.76116	5	4	0.76599							3	3	0.79352
DICKERS	7	3	3	2.5769	1800	7	0.50022	0.80586	3	3	0.81446	3	3	0.83244							2	2	0.76533
DICKIE	6	7	2	5.2477	1400	6	0.24044	0.35409	1	1	0.52909	1	1	0.53852				1	1	0.66676	1	1	0.53254
DICKIER	7	2	1	1.4615	1800	7	0.24319	0.45807	1	1	0.55722	1	1	0.58014							1	1	0.56505
DICKIES	7	4	2	2.1305	1800	7	0.30874	0.63892	1	1	0.55722	1	1	0.58014				1	1	0.8727	1	1	0.56505
DICKIEST	8	2	1	1.5	2200	7	0.24319	0.45258	1	1	0.55722	1	1	0.58014							1	1	0.56505
DICKING	7	1	0	0.5	1800	7	0.086662	0.20427															
DICKINGS	8	1	0	0.5	2200	7	0.086662	0.20427															
DICKS	5	14	6	11.22	800	5	0.37769	0.50046	5	3	0.60353	4	2	0.51045	1	1	0.56688	2	1	0.48307	3	3	0.73127
DICKTIER	8	1	0	1	2200	7	0.086662	0.16651	1	0	0.19778	1	0	0.21307							1	0	0.20643
DICKTY	6	1	0	0.77324	1400	6	0.12113	0.18444															
DICLINY	7	1	0	0	1800	7	0.086662	0.26419	1	0	0.30876				1	0	0.33331				1	0	0.32186
DICOT	5	78	6	51.615	800	5	0.082438	0.12236	28	5	0.24769	18	4	0.30645	10	1	0.1702	15	0	0.057534	23	4	0.23872
DICOTS	6	31	4	15.052	1400	6	0.13169	0.26613	15	3	0.36264	12	2	0.32658	3	1	0.43112	6	0	0.12166	12	3	0.42871
DICOTYL	7	2	0	0.395	1800	7	0.07181	0.21449	1	0	0.27185	1	0	0.29522							1	0	0.2835
DICOTYLS	8	2	0	0.395	2200	7	0.07181	0.21449	1	0	0.27185	1	0	0.29522							1	0	0.2835
DICROTAL	8	6	0	1.2591	2200	7	0.042604	0.15195	1	0	0.20232				1	0	0.24042	1	0	0.33725	1	0	0.21116
DICT	4	166	12	124.41	400	4	0.076844	0.10107	61	5	0.11882	41	3	0.11572	20	2	0.15618	25	3	0.20404	50	4	0.11984
DICTA	5	86	3	58.6	800	5	0.041717	0.058598	34	2	0.098988	26	1	0.079055	8	1	0.20643	10	0	0.071697	26	1	0.079378
DICTATE	7	12	1	2.6069	1800	7	0.089612	0.33639	4	1	0.52486	4	1	0.54578				3	0	0.27338	2	0	0.23701
DICTATED	8	2	0	0	2200	7	0.07181	0.26419										2	0	0.33725			
DICTATES	8	4	0	0.87932	2200	7	0.05348	0.17428	1	0	0.25854	1	0	0.28036				1	0	0.33725	1	0	0.26966
DICTATING	9	1	0	1	2600	7	0.086662	0.16651															
DICTATOR	8	2	0	0.46875	2200	7	0.07181	0.20721	1	0	0.28085	1	0	0.30529									
DICTATORS	9	1	0	0.29167	2600	7	0.086662	0.22559															
DICTATORY	9	1	0	0.29167	2600	7	0.086662	0.22559															
DICTATRIX	9	1	0	0.30357	2600	7	0.086662	0.22425															
DICTED	6	18	2	9.5337	1400	6	0.1184	0.21871	2	0	0.21383	2	0	0.22406				5	1	0.44401	2	0	0.21954
DICTIER	7	7	0	2.9736	1800	7	0.038672	0.096263	2	0	0.1493	1	0	0.21577	1	0	0.24042	3	0	0.21112	1	0	0.21116
DICTIEST	8	5	0	2.4912	2200	7	0.047427	0.10733	2	0	0.16549	2	0	0.17767							1	0	0.24335
DICTING	7	2	0	2	1800	7	0.07181	0.12156															
DICTION	7	5	1	1.4119	1800	7	0.16061	0.46538	1	0	0.26158	1	0	0.28375				2	1	0.59393	1	0	0.27282
DICTIONS	8	1	0	0	2200	7	0.086662	0.26419															
DICTS	5	59	0	40.744	800	5	0.011916	0.012735	24	0	0.031794	17	0	0.044448	7	0	0.088227	9	0	0.07902	20	0	0.037817
DICTUM	6	1	0	0.17143	1400	6	0.12113	0.2445	1	0	0.25549	1	0	0.26785							1	0	0.26203
DICTUMS	7	1	0	0.29412	1800	7	0.086662	0.22531	1	0	0.26502	1	0	0.28759							1	0	0.2764
DICTY	5	17	0	11.95	800	5	0.035896	0.039299	6	0	0.086519	4	0	0.10883	2	0	0.18859	1	0	0.26841	5	0	0.10212
DICYCLY	7	1	0	0	1800	7	0.086662	0.26419															
DID	3	226	69	178.82	100	3	0.30521	0.38599	79	22	0.34988	48	11	0.29883	31	11	0.42485	41	15	0.4751	64	19	0.37268
DIDACT	6	10	0	5.1608	1400	6	0.041393	0.066087	5	0	0.11825	5	0	0.12375							3	0	0.14793
DIDACTS	7	4	0	1.5067	1800	7	0.05348	0.14024	2	0	0.23021	2	0	0.24887							1	0	0.24019
DIDAKEI	7	3	0	0.55435	1800	7	0.061304	0.19936										1	0	0.33725			
DIDAKEIS	8	1	0	0.55435	2200	7	0.086662	0.19936															
DIDELPHIAN	10	1	0	0.20642	3000	7	0.086662	0.23565															
DIDELPHINE	10	1	0	0.20642	3000	7	0.086662	0.23565															
DIDIE	5	33	1	21.168	800	5	0.047441	0.067002	12	0	0.060769	5	0	0.11622	7	0	0.094982	5	0	0.1212	10	0	0.069568
DIDIES	6	22	0	11.124	1400	6	0.022044	0.035301	8	0	0.07688	4	0	0.11415	4	0	0.15316	3	0	0.17652	7	0	0.085341
DIDO	4	100	0	72.616	400	4	0.010677	0.010992	38	0	0.028329	23	0	0.045564	15	0	0.064654	16	0	0.062674	32	0	0.034047
DIDOES	6	18	0	10.135	1400	6	0.026113	0.038256	5	0	0.10625	3	0	0.16374	2	0	0.17303	5	0	0.11686	5	0	0.10938
DIDOS	5	50	0	33.87	800	5	0.013906	0.015185	19	0	0.039502	10	0	0.071668	9	0	0.072597	5	0	0.11398	15	0	0.046965
DIDRACHM	8	1	0	0.25	2200	7	0.086662	0.2304															
DIDRACHMA	9	1	0	0.25	2600	7	0.086662	0.2304															
DIDRACHMAS	10	1	0	0.25	3000	7	0.086662	0.2304															
DIDRACHMS	9	1	0	0.25	2600	7	0.086662	0.2304															
DIDST	5	42	0	28.666	800	5	0.016332	0.017774	17	0	0.042596	11	0	0.066105	6	0	0.091848	8	0	0.094006	15	0	0.049105
DIDY	4	26	0	19.418	400	4	0.036404	0.037689	9	0	0.089077	9	0	0.089569				3	0	0.20378	6	0	0.1213
DIDYMO	6	1	0	0.1413	1400	6	0.12113	0.24855															
DIE	3	1664	792	1256.9	100	3	0.47555	0.62973	574	279	0.62301	390	172	0.56768	184	107	0.7331	372	163	0.62124	470	233	0.62912
DIEB	4	159	0	112.68	400	4	0.0068287	0.0071678	58	0	0.019228	41	0	0.026628	17	0	0.060953	28	0	0.043201	48	0	0.023376
DIEBS	5	56	0	36.338	800	5	0.012513	0.014204	22	0	0.035053	17	0	0.046242	5	0	0.10641	10	0	0.080949	18	0	0.041315
DIECIOUS	8	1	0	0.39894	2200	7	0.086662	0.21408															
DIED	4	309	64	222.02	400	4	0.20757	0.28875	99	15	0.20511	62	7	0.15733	37	8	0.29596	75	23	0.46836	89	14	0.21534
DIEDRAL	7	13	0	4.3157	1800	7	0.02489	0.074803	5	0	0.15867	3	0	0.23236	2	0	0.24227	2	0	0.19148	5	0	0.16569
DIEDRALS	8	3	0	0.69939	2200	7	0.061304	0.18733	2	0	0.22174	1	0	0.27007	1	0	0.29945				2	0	0.23137
DIEDRE	6	37	0	24.892	1400	6	0.013914	0.017008	11	0	0.048228	7	0	0.075303	4	0	0.10791	7	0	0.087445	10	0	0.054745
DIEDRES	7	16	0	6.3558	1800	7	0.021125	0.055871	3	0	0.14549	2	0	0.21307	1	0	0.23604	3	0	0.26709	3	0	0.15194
DIEHARD	7	10	0	2.4946	1800	7	0.030287	0.10724	2	0	0.22588	1	0	0.24408	1	0	0.33331	1	0	0.2623	2	0	0.23569
DIEHARDS	8	3	0	1.1195	2200	7	0.061304	0.15946	1	0	0.22588	1	0	0.24408							1	0	0.23569
DIEING	6	34	0	21.296	1400	6	0.015022	0.01967	9	0	0.059782	6	0	0.084117	3	0	0.14407	9	0	0.071616	8	0	0.066188
DIEL	4	503	145	347.97	400	4	0.2878	0.41611	183	57	0.42967	109	29	0.37255	74	28	0.50433	109	25	0.37184	151	49	0.44052
DIELDRIN	8	2	0	0.47959	2200	7	0.07181	0.20618															
DIELDRINS	9	2	0	0.47959	2600	7	0.07181	0.20618															
DIELECTRIC	10	1	0	0.13077	3000	7	0.086662	0.24536										1	0	0.30792			
DIELECTRICS	11	1	0	0.13077	3400	7	0.086662	0.24536										1	0	0.30792			
DIELS	5	214	59	140.61	800	5	0.27424	0.41796	78	16	0.28357	44	10	0.3194	34	6	0.24253	53	12	0.40109	66	14	0.29111
DIELYTRA	8	3	0	0.71121	2200	7	0.061304	0.18641	1	0	0.30876	1	0	0.33664							1	0	0.32186
DIELYTRAS	9	1	0	0.086207	2600	7	0.086662	0.25147															
DIENE	5	190	2	119.24	800	5	0.01418	0.020995	58	1	0.036422	41	1	0.05121	17	0	0.043614	47	0	0.02123	47	1	0.043834
DIENES	6	116	2	58.414	1400	6	0.021441	0.040803	31	1	0.070488	24	1	0.0887	7	0	0.097358	29	0	0.034927	24	1	0.085709
DIEOFF	6	4	0	1.7777	1400	6	0.073766	0.13081	2	0	0.18782	1	0	0.23182	1	0	0.26573				2	0	0.19295
DIEOFFS	7	2	0	0.46875	1800	7	0.07181	0.20721	1	0	0.30876				1	0	0.33331				1	0	0.32186
DIERESIS	8	9	0	3.1078	2200	7	0.032646	0.093579	5	0	0.16466	4	0	0.18428	1	0	0.31587	1	0	0.28258	4	0	0.19548
DIERETIC	8	4	0	0.8585	2200	7	0.05348	0.1757										1	0	0.28258			
DIES	4	990	434	688.8	400	4	0.43743	0.62901	332	151	0.61286	218	92	0.56637	114	59	0.69127	238	92	0.61805	280	131	0.62455
DIESEL	6	67	0	39.808	1400	6	0.0080078	0.010893	24	0	0.027219	17	0	0.037206	7	0	0.091722	13	0	0.057838	21	0	0.031399
DIESELS	7	13	0	7.0297	1800	7	0.02489	0.05156	6	0	0.10387	4	0	0.16661	2	0	0.19339	5	0	0.11329	6	0	0.10853
DIESIS	6	30	0	17.823	1400	6	0.016807	0.023173	11	0	0.063007	7	0	0.08903	4	0	0.14737	5	0	0.089724	8	0	0.081506
DIESTER	7	64	0	20.553	1800	7	0.006177	0.020233	21	0	0.04361	10	0	0.11356	11	0	0.081908	22	0	0.080938	17	0	0.051743
DIESTERS	8	18	0	7.1166	2200	7	0.01919	0.051052	7	0	0.086345	2	0	0.24821	5	0	0.12632	6	0	0.1885	6	0	0.095789
DIESTOCK	8	1	0	0.22368	2200	7	0.086662	0.23354															
DIESTOCKS	9	1	0	0.22368	2600	7	0.086662	0.23354															
DIESTROUS	9	1	0	0	2600	7	0.086662	0.26419	1	0	0.30876	1	0	0.33664							1	0	0.32186
DIESTRUM	8	1	0	0.87662	2200	7	0.086662	0.17447	1	0	0.20696	1	0	0.22318							1	0	0.21599
DIESTRUS	8	4	0	1.2569	2200	7	0.05348	0.15206										3	0	0.22701			
DIET	4	825	260	577	400	4	0.31471	0.4501	291	101	0.47101	192	68	0.48829	99	33	0.43445	189	41	0.35345	236	78	0.44425
DIETARIAN	9	1	0	1	2600	7	0.086662	0.16651															
DIETARIES	9	4	0	0.77654	2600	7	0.05348	0.1815	2	0	0.25886	2	0	0.28072				1	0	0.30538	2	0	0.27
DIETARILY	9	1	0	0	2600	7	0.086662	0.26419	1	0	0.30876	1	0	0.33664							1	0	0.32186
DIETARY	7	15	0	5.4716	1800	7	0.022247	0.062754	8	0	0.1284	6	0	0.1373	2	0	0.33331	2	0	0.19512	6	0	0.197
DIETED	6	44	7	25.746	1400	6	0.15871	0.27174	23	5	0.33758	14	3	0.34161	9	2	0.33378	5	1	0.41768	16	4	0.36496
DIETER	6	109	26	66.23	1400	6	0.23578	0.38953	42	11	0.36232	23	9	0.55422	19	2	0.15785	32	6	0.36931	31	8	0.34627
DIETERS	7	56	11	22.456	1800	7	0.19084	0.47393	21	4	0.36995	11	4	0.66501	10	0	0.10395	20	3	0.50104	15	2	0.27288
DIETETIC	8	3	0	0.41656	2200	7	0.061304	0.21231	2	0	0.27287	2	0	0.29635				1	0	0.29775	2	0	0.28456
DIETETICAL	10	1	0	0.06	3000	7	0.086662	0.2552	1	0	0.2987	1	0	0.32532							1	0	0.31141
DIETETICS	9	3	0	0.41656	2600	7	0.061304	0.21231	2	0	0.27287	2	0	0.29635				1	0	0.29775	2	0	0.28456
DIETHER	7	17	0	7.1647	1800	7	0.020111	0.050775	7	0	0.098317	6	0	0.11951	1	0	0.2602	4	0	0.17219	5	0	0.11992
DIETHERS	8	9	0	3.5813	2200	7	0.032646	0.085195	4	0	0.15407	4	0	0.16521				2	0	0.231	2	0	0.20746
DIETHYL	7	3	0	0.086207	1800	7	0.061304	0.25147	1	0	0.30876	1	0	0.33664				1	0	0.33725	1	0	0.32186
DIETHYLS	8	1	0	0	2200	7	0.086662	0.26419										1	0	0.33725			
DIETINE	7	31	0	12.165	1800	7	0.012029	0.03247	13	0	0.079054	8	0	0.10873	5	0	0.20267	4	0	0.24535	11	0	0.089424
DIETINES	8	11	0	4.9993	2200	7	0.028245	0.067175	6	0	0.11661	4	0	0.16014	2	0	0.23357	1	0	0.30256	6	0	0.12182
DIETING	7	12	4	5.3438	1800	7	0.27906	0.6314	3	1	0.52264	2	1	0.54343	1	0	0.33331	1	1	0.93245	3	1	0.53006
DIETINGS	8	2	1	0.88749	2200	7	0.24319	0.55952															
DIETIST	7	21	1	7.2937	1800	7	0.057138	0.16118	11	0	0.082299	8	0	0.10111	3	0	0.24409	5	0	0.20642	8	0	0.11499
DIETISTS	8	7	0	1.3432	2200	7	0.038672	0.14776	1	0	0.22091	1	0	0.23858				3	0	0.29775	1	0	0.23051
DIETS	5	472	139	303.56	800	5	0.29367	0.4569	152	49	0.4502	98	34	0.47623	54	15	0.3955	127	23	0.32916	126	39	0.42836
DIF	3	268	45	207.43	100	3	0.16979	0.21879	101	19	0.2436	68	9	0.18004	33	10	0.37526	44	10	0.30112	81	15	0.2389
