word	len	pts	boards	subjectFound	peerFound	subjectOnly	peerOnly	rateSubjectElsewhere	ratePeerElsewhere	netPtsToPeer	netPtsPerGame
TELAE	5	800	24	0	0	0	0	0.0042266	0.010324	0	0
TEINDS	6	1400	13	0	0	0	0	0.0086932	0.0052623	0	0
TEINDED	7	1800	2	0	0	0	0	0.031266	0.024478	0	0
TEIND	5	800	26	0	0	0	0	0.0047228	0.008939	0	0
TEIIDS	6	1400	1	0	0	0	0	0.035907	0.026311	0	0
TEIID	5	800	4	0	0	0	0	0.01975	0.011834	0	0
TELICITY	8	2200	1	0	0	0	0	0.072955	0.083224	0	0
TELLAR	6	1400	10	1	1	1	1	0.036517	0.061174	0	0
TEMPT	5	800	2	0	0	0	0	0.04526	0.031829	0	0
TELLEN	6	1400	3	0	0	0	0	0.030587	0.16315	0	0
TEMPO	5	800	3	0	0	0	0	0.06136	0.01923	0	0
TEMPLAR	7	1800	1	0	0	0	0	0.033672	0.041612	0	0
TEMPI	5	800	6	0	0	0	0	0.067298	0.049309	0	0
TEMPERS	7	1800	2	0	0	0	0	0.10269	0.14212	0	0
TIYNS	5	800	1	0	0	0	0	0.040231	0.021977	0	0
TEMPERA	7	1800	2	0	0	0	0	0.043773	0.032009	0	0
TEMPEH	6	1400	2	0	0	0	0	0.075077	0.059201	0	0
TEMPED	6	1400	2	0	0	0	0	0.15215	0.050743	0	0
TEMED	5	800	6	0	0	0	0	0.026078	0.090035	0	0
TELSON	6	1400	6	0	0	0	0	0.010454	0.0089925	0	0
TELPHERS	8	2200	1	0	0	0	0	0.072955	0.046236	0	0
TELPHER	7	1800	1	0	0	0	0	0.054716	0.034677	0	0
TIZ	3	100	9	3	3	1	1	0.20386	0.52395	0	0
TELOS	5	800	26	0	0	0	0	0.0079325	0.0069675	0	0
TELOME	6	1400	1	0	0	0	0	0.02664	0.021528	0	0
TELOI	5	800	28	0	0	0	0	0.0059035	0.0042148	0	0
TELNETS	7	1800	2	0	0	0	0	0.016212	0.013423	0	0
TELNET	6	1400	4	0	0	0	0	0.023596	0.016521	0	0
TELLYS	6	1400	1	0	0	0	0	0.16599	0.047361	0	0
TMESES	6	1400	3	0	0	0	0	0.025808	0.033829	0	0
TELLUS	6	1400	1	0	0	0	0	0.058989	0.14265	0	0
TELLURITES	10	3000	1	0	0	0	0	0.087546	0.083224	0	0
TELLURITE	9	2600	1	0	0	0	0	0.072955	0.083224	0	0
TELLINGS	8	2200	2	1	1	1	1	0.24377	0.40101	0	0
TMESIS	6	1400	1	0	0	0	0	0.037539	0.024497	0	0
TOADIES	7	1800	2	0	0	0	0	0.057509	0.1102	0	0
TELLERS	7	1800	1	1	1	0	0	0.54935	0.52972	0	0
TELLER	6	1400	4	2	2	1	1	0.57048	0.62708	0	0
TELLENS	7	1800	2	0	0	0	0	0.029182	0.15528	0	0
TEHSILS	7	1800	1	0	0	0	0	0.027358	0.019815	0	0
TEHSIL	6	1400	5	0	0	0	0	0.016517	0.012917	0	0
TEHRS	5	800	15	0	0	0	0	0.011921	0.00383	0	0
TEHR	4	400	30	0	0	0	0	0.0053894	0.0022586	0	0
TECTA	5	800	7	0	0	0	0	0.013087	0.015634	0	0
TECHS	5	800	3	0	0	0	0	0.071637	0.14078	0	0
TECHNICS	8	2200	1	0	0	0	0	0.048637	0.083224	0	0
TECHNIC	7	1800	1	0	0	0	0	0.031266	0.059446	0	0
TECHIE	6	1400	1	0	0	0	0	0.1739	0.10913	0	0
TECHED	6	1400	1	0	0	0	0	0.039326	0.2048	0	0
TODAY	5	800	1	0	0	0	0	0.047228	0.032966	0	0
TEAZES	6	1400	1	0	0	0	0	0.11798	0.078934	0	0
TEAZED	6	1400	1	0	0	0	0	0.10323	0.1184	0	0
TEAZE	5	800	1	0	0	0	0	0.13578	0.10256	0	0
TEATIME	7	1800	1	0	0	0	0	0.039794	0.016005	0	0
TEATED	6	1400	5	0	0	0	0	0.058859	0.14422	0	0
TEASING	7	1800	6	3	3	1	1	0.38594	0.56216	0	0
TEASERS	7	1800	6	5	5	1	1	0.6033	0.44123	0	0
TEASELS	7	1800	2	1	1	1	1	0.21251	0.12989	0	0
TODDES	6	1400	1	0	0	0	0	0.24129	0.1472	0	0
TEASELING	9	2600	1	0	0	0	0	0.062533	0.052015	0	0
TEASEL	6	1400	13	4	4	3	3	0.31746	0.20938	0	0
TEASED	6	1400	15	7	7	2	2	0.58826	0.46211	0	0
TODGER	6	1400	2	0	0	0	0	0.043466	0.065785	0	0
TODGERS	7	1800	2	0	0	0	0	0.033672	0.034677	0	0
TODIES	6	1400	8	0	0	0	0	0.022266	0.030454	0	0
TEAROOMS	8	2200	1	0	0	0	0	0.062533	0.041612	0	0
TEAROOM	7	1800	1	0	0	0	0	0.043773	0.027741	0	0
TEARLESS	8	2200	1	0	0	0	0	0.054716	0.10893	0	0
TODY	4	400	8	0	0	0	0	0.050781	0.020172	0	0
TEARINESS	9	2600	2	0	0	0	0	0.043773	0.041612	0	0
TEARIEST	8	2200	3	0	0	0	0	0.014591	0.18832	0	0
TEARIER	7	1800	1	0	0	0	0	0.029953	0.14832	0	0
TECTAL	6	1400	3	0	0	0	0	0.029495	0.038873	0	0
TOCSIN	6	1400	3	0	0	0	0	0.017953	0.033537	0	0
TEDDIE	6	1400	1	0	0	0	0	0.082993	0.11293	0	0
TOASTY	6	1400	2	0	0	0	0	0.10144	0.03739	0	0
TEGUS	5	800	1	0	0	0	0	0.040231	0.02564	0	0
TEGUA	5	800	2	0	0	0	0	0.031948	0.023668	0	0
TEGU	4	400	5	0	0	0	0	0.01691	0.012717	0	0
TEGGS	5	800	1	0	0	0	0	0.13908	0.041956	0	0
TEGG	4	400	3	0	0	0	0	0.096621	0.077221	0	0
TOADY	5	800	1	0	0	0	0	0.077589	0.060095	0	0
TEFLON	6	1400	1	0	0	0	0	0.068821	0.1232	0	0
TOAST	5	800	16	4	4	3	3	0.36831	0.24388	0	0
TEFFS	5	800	1	0	0	0	0	0.33908	0.21795	0	0
TEETH	5	800	6	0	0	0	0	0.01488	0.023452	0	0
TOASTER	7	1800	8	1	1	1	1	0.32441	0.22671	0	0
TEENTSY	7	1800	1	0	0	0	0	0.062533	0.037829	0	0
TEENSY	6	1400	5	0	0	0	0	0.058989	0.028416	0	0
TOBIES	6	1400	3	0	0	0	0	0.039326	0.0192	0	0
TEDDIES	7	1800	1	0	0	0	0	0.10269	0.026008	0	0
TEENDOMS	8	2200	1	0	0	0	0	0.072955	0.069354	0	0
TEENDOM	7	1800	1	0	0	0	0	0.048637	0.052015	0	0
TOBY	4	400	1	0	0	0	0	0.051405	0.036561	0	0
TEEING	6	1400	7	0	0	0	0	0.076517	0.19817	0	0
TEDY	4	400	9	0	0	0	0	0.012124	0.0072668	0	0
TEDS	4	400	62	9	9	6	6	0.10986	0.15104	0	0
TOCHER	6	1400	2	0	0	0	0	0.019663	0.0192	0	0
TOCHERS	7	1800	2	0	0	0	0	0.016212	0.016645	0	0
TOCK	4	400	3	1	1	0	0	0.56721	0.52659	0	0
TEDIOUS	7	1800	1	0	0	0	0	0.031266	0.029723	0	0
TEDIEST	7	1800	11	0	0	0	0	0.012507	0.0096772	0	0
TOCKY	5	800	1	0	0	0	0	0.18104	0.15384	0	0
TEDIER	6	1400	8	0	0	0	0	0.010866	0.0056382	0	0
TEMPS	5	800	3	0	0	0	0	0.31918	0.057315	0	0
TEMPTING	8	2200	1	0	0	0	0	0.072955	0.069354	0	0
TEARFUL	7	1800	1	0	0	0	0	0.072955	0.046236	0	0
TEOPAN	6	1400	1	0	0	0	0	0.028478	0.02368	0	0
TENUTOS	7	1800	1	0	0	0	0	0.025749	0.016005	0	0
TENUTO	6	1400	2	0	0	0	0	0.029495	0.015444	0	0
TENUTI	6	1400	5	0	0	0	0	0.02232	0.016146	0	0
TENURING	8	2200	1	0	0	0	0	0.054716	0.046236	0	0
TENURES	7	1800	2	0	0	0	0	0.015633	0.0080023	0	0
TENURE	6	1400	2	0	0	0	0	0.017205	0.0086635	0	0
TENUIS	6	1400	2	0	0	0	0	0.018769	0.013662	0	0
TENUES	6	1400	3	0	0	0	0	0.017953	0.014498	0	0
TENUE	5	800	5	0	0	0	0	0.013087	0.0095159	0	0
TENTY	5	800	6	0	0	0	0	0.077099	0.047919	0	0
TENTPOLES	9	2600	1	0	0	0	0	0.087546	0.083224	0	0
TENTPOLE	8	2200	1	0	0	0	0	0.087546	0.083224	0	0
TENTORIA	8	2200	2	0	0	0	0	0.023038	0.018092	0	0
TISANE	6	1400	21	0	0	0	0	0.0049452	0.0031434	0	0
TISANES	7	1800	8	0	0	0	0	0.0074191	0.0057003	0	0
TISSUAL	7	1800	2	0	0	0	0	0.039794	0.052015	0	0
TISSUE	6	1400	4	0	0	0	0	0.035907	0.024497	0	0
TENTED	6	1400	1	1	1	0	0	0.31554	0.4304	0	0
TENTAGE	7	1800	1	0	0	0	0	0.027358	0.021901	0	0
TENTACULA	9	2600	1	0	0	0	0	0.087546	0.069354	0	0
TISSUED	7	1800	3	0	0	0	0	0.036477	0.034677	0	0
TENSORS	7	1800	2	0	0	0	0	0.029341	0.087593	0	0
TENSOR	6	1400	10	0	0	0	0	0.023047	0.053947	0	0
TISSUEY	7	1800	1	0	0	0	0	0.054716	0.069354	0	0
TISWAS	6	1400	2	0	0	0	0	0.068821	0.039467	0	0
TITAN	5	800	12	0	0	0	0	0.034192	0.014542	0	0
TENSITY	7	1800	1	0	0	0	0	0.062533	0.032009	0	0
TITANESS	8	2200	1	0	0	0	0	0.024318	0.046236	0	0
TENSILELY	9	2600	1	0	0	0	0	0.087546	0.069354	0	0
TENZON	6	1400	1	0	0	0	0	0.16517	0.10149	0	0
TEOSINTE	8	2200	3	0	0	0	0	0.024318	0.027741	0	0
TEMPTINGS	9	2600	1	0	0	0	0	0.087546	0.083224	0	0
TEPAL	5	800	17	0	0	0	0	0.044616	0.0076284	0	0
TERCET	6	1400	8	0	0	0	0	0.020646	0.01393	0	0
TERCES	6	1400	9	0	0	0	0	0.010588	0.0072491	0	0
TERCEL	6	1400	4	0	0	0	0	0.028478	0.01776	0	0
TIROES	6	1400	15	0	0	0	0	0.0057351	0.0087266	0	0
TERCE	5	800	18	0	0	0	0	0.015009	0.0049894	0	0
TERBIC	6	1400	3	0	0	0	0	0.048579	0.041789	0	0
TERBIAS	7	1800	2	0	0	0	0	0.029182	0.017338	0	0
TERBIA	6	1400	2	0	0	0	0	0.025026	0.01393	0	0
TERATOMAS	9	2600	2	0	0	0	0	0.087546	0.069354	0	0
TERATOMA	8	2200	2	0	0	0	0	0.054716	0.034677	0	0
TERATOID	8	2200	4	0	0	0	0	0.039794	0.018915	0	0
TERATISMS	9	2600	2	0	0	0	0	0.087546	0.069354	0	0
TERATISM	8	2200	4	0	0	0	0	0.025749	0.016645	0	0
TERATA	6	1400	10	0	0	0	0	0.0071813	0.0049679	0	0
TERAPH	6	1400	10	0	0	0	0	0.014747	0.0089925	0	0
TERAOHMS	8	2200	1	0	0	0	0	0.054716	0.037829	0	0
TERAOHM	7	1800	1	0	0	0	0	0.023038	0.024478	0	0
TERAIS	6	1400	34	0	0	0	0	0.0056528	0.0043301	0	0
TERAI	5	800	67	0	0	0	0	0.0059307	0.0035388	0	0
TERAGLIN	8	2200	2	0	0	0	0	0.043773	0.037829	0	0
TEPOYS	6	1400	1	0	0	0	0	0.075077	0.050743	0	0
TEPOY	5	800	5	0	0	0	0	0.047228	0.028845	0	0
TEPIDEST	8	2200	1	0	0	0	0	0.062533	0.037829	0	0
TEPIDER	7	1800	2	0	0	0	0	0.036477	0.021901	0	0
TEPID	5	800	11	0	0	0	0	0.025261	0.010859	0	0
TEPHRAS	7	1800	2	0	0	0	0	0.023038	0.019815	0	0
TEPHRA	6	1400	3	0	0	0	0	0.027528	0.018695	0	0
TEPAS	5	800	19	0	0	0	0	0.019289	0.016514	0	0
TEPALS	6	1400	4	0	0	0	0	0.087743	0.013156	0	0
TITANS	6	1400	5	0	0	0	0	0.034462	0.018591	0	0
TENSEST	7	1800	5	0	0	0	0	0.01412	0.040461	0	0
TITCH	5	800	1	0	0	0	0	0.30287	0.38963	0	0
TENSELY	7	1800	3	0	0	0	0	0.039794	0.032009	0	0
TITHES	6	1400	1	0	0	0	0	0.39221	0.22706	0	0
TITI	4	400	12	0	0	0	0	0.083525	0.094414	0	0
TITIS	5	800	4	0	0	0	0	0.10292	0.04142	0	0
TENESI	6	1400	18	0	0	0	0	0.025006	0.003552	0	0
TENDUS	6	1400	2	0	0	0	0	0.025026	0.0148	0	0
TENDU	5	800	6	0	0	0	0	0.026078	0.0087079	0	0
TENDRON	7	1800	1	0	0	0	0	0.020844	0.024478	0	0
TENDRILS	8	2200	1	0	0	0	0	0.036477	0.029723	0	0
TITMAN	6	1400	4	0	0	0	0	0.033034	0.021528	0	0
TENDRIL	7	1800	1	0	0	0	0	0.025749	0.019815	0	0
TENDRES	7	1800	3	0	0	0	0	0.012159	0.0086692	0	0
TENDRE	6	1400	10	0	0	0	0	0.011313	0.0070337	0	0
TENDON	6	1400	2	0	0	0	0	0.041497	0.01393	0	0
TENDING	7	1800	1	0	0	0	0	0.18752	0.16107	0	0
TENDERLY	8	2200	1	0	0	0	0	0.062533	0.069354	0	0
TITMEN	6	1400	1	0	0	0	0	0.027528	0.020297	0	0
TITMOSE	7	1800	2	0	0	0	0	0.033672	0.034677	0	0
TITRABLE	8	2200	2	0	0	0	0	0.054716	0.046236	0	0
TIYIN	5	800	2	0	0	0	0	0.09052	0.05128	0	0
TENANTS	7	1800	1	0	0	0	0	0.016212	0.010951	0	0
TIYINS	6	1400	2	0	0	0	0	0.13764	0.078934	0	0
TENACULA	8	2200	1	0	0	0	0	0.054716	0.069354	0	0
TENACES	7	1800	2	0	0	0	0	0.013679	0.010951	0	0
TENACE	6	1400	6	0	0	0	0	0.013109	0.0093475	0	0
TEMSING	7	1800	4	0	0	0	0	0.033672	0.024478	0	0
TEMSES	6	1400	2	0	0	0	0	0.020646	0.047511	0	0
TEMSED	6	1400	3	0	0	0	0	0.020143	0.038009	0	0
TEMSE	5	800	11	0	0	0	0	0.015454	0.012906	0	0
TEMPTS	6	1400	1	0	0	0	0	0.051616	0.050743	0	0
TENGES	6	1400	4	0	0	0	0	0.086951	0.056218	0	0
TENIAE	6	1400	13	0	0	0	0	0.0051295	0.0039688	0	0
TENIAS	6	1400	15	0	0	0	0	0.0034994	0.0061971	0	0
TENONERS	8	2200	1	0	0	0	0	0.029182	0.021901	0	0
TITCHES	7	1800	1	0	0	0	0	0.1307	0.23243	0	0
TENRECS	7	1800	3	0	0	0	0	0.023038	0.016645	0	0
TENREC	6	1400	7	0	0	0	0	0.016193	0.010764	0	0
TENPIN	6	1400	3	0	0	0	0	0.031763	0.025372	0	0
TENOUR	6	1400	2	0	0	0	0	0.016854	0.012041	0	0
TENORS	6	1400	15	1	1	0	0	0.075324	0.073552	0	0
TENORMAN	8	2200	1	0	0	0	0	0.048637	0.041612	0	0
TENORITES	9	2600	1	0	0	0	0	0.043773	0.034677	0	0
TENORITE	8	2200	3	0	0	0	0	0.025749	0.024478	0	0
TENORISTS	9	2600	1	0	0	0	0	0.039794	0.069354	0	0
TENORIST	8	2200	4	0	0	0	0	0.013679	0.013423	0	0
TENOR	5	800	46	4	4	2	2	0.0742	0.045884	0	0
TENONS	6	1400	6	0	0	0	0	0.013764	0.0093475	0	0
TENONER	7	1800	3	0	0	0	0	0.019897	0.013871	0	0
TENIASES	8	2200	1	0	0	0	0	0.027358	0.029723	0	0
TENONED	7	1800	2	0	0	0	0	0.024318	0.032009	0	0
TENON	5	800	12	0	0	0	0	0.0075434	0.0047826	0	0
TENNY	5	800	2	0	0	0	0	0.1277	0.12955	0	0
TENNOS	6	1400	2	0	0	0	0	0.013764	0.048187	0	0
TENNO	5	800	11	0	0	0	0	0.0089036	0.029479	0	0
TENNIST	7	1800	1	0	0	0	0	0.016212	0.013871	0	0
TENNIS	6	1400	7	0	0	0	0	0.034046	0.028834	0	0
TENNIES	7	1800	1	0	0	0	0	0.047924	0.263	0	0
TENNESI	7	1800	3	0	0	0	0	0.013265	0.013871	0	0
TENNES	6	1400	5	5	5	0	0	0.44649	0.54398	0	0
TITFER	6	1400	3	0	0	0	0	0.055057	0.03739	0	0
TITFERS	7	1800	2	0	0	0	0	0.036477	0.037829	0	0
TITHE	5	800	2	0	0	0	0	0.44051	0.27847	0	0
TOEBIE	6	1400	2	0	0	0	0	0.075077	0.054647	0	0
TOEBIES	7	1800	2	0	0	0	0	0.054716	0.052015	0	0
TAPET	5	800	14	0	0	0	0	0.022926	0.024983	0	0
TOLSEL	6	1400	3	0	0	0	0	0.018769	0.0192	0	0
TARSIPED	8	2200	1	0	0	0	0	0.043773	0.029723	0	0
TARSIERS	8	2200	3	0	0	0	0	0.021886	0.017338	0	0
TARSIER	7	1800	7	0	0	0	0	0.0065333	0.0053349	0	0
TARSIAS	7	1800	1	0	0	0	0	0.027358	0.013423	0	0
TARSIA	6	1400	11	0	0	0	0	0.007791	0.0060204	0	0
TARSI	5	800	42	0	0	0	0	0.0051385	0.013137	0	0
TARSELS	7	1800	4	0	0	0	0	0.0095159	0.0083224	0	0
TARSEL	6	1400	21	0	0	0	0	0.0053281	0.0031857	0	0
TARSEALS	8	2200	2	0	0	0	0	0.036477	0.026008	0	0
TARSEAL	7	1800	9	0	0	0	0	0.0084179	0.0068217	0	0
TARSALS	7	1800	1	0	0	0	0	0.025749	0.016645	0	0
TARSAL	6	1400	13	0	0	0	0	0.0098316	0.0078067	0	0
TOLSELS	7	1800	2	0	0	0	0	0.036477	0.052015	0	0
TOLSEY	6	1400	5	0	0	0	0	0.029495	0.03739	0	0
TARROWS	7	1800	1	0	0	0	0	0.039794	0.052015	0	0
TARROW	6	1400	1	0	0	0	0	0.037539	0.03552	0	0
TARRINESS	9	2600	1	0	0	0	0	0.054716	0.059446	0	0
TARRIEST	8	2200	1	0	0	0	0	0.017509	0.12716	0	0
TOLU	4	400	11	0	0	0	0	0.01598	0.027434	0	0
TARRIED	7	1800	1	0	0	0	0	0.051347	0.1472	0	0
TOLUATE	7	1800	1	0	0	0	0	0.039794	0.029723	0	0
TOLUATES	8	2200	1	0	0	0	0	0.039794	0.069354	0	0
TARRASES	8	2200	1	0	0	0	0	0.036477	0.037829	0	0
TARRAS	6	1400	6	0	0	0	0	0.019663	0.058922	0	0
TOLUIC	6	1400	1	0	0	0	0	0.068821	0.047361	0	0
TARRAGONS	9	2600	1	0	0	0	0	0.087546	0.083224	0	0
TARRAGON	8	2200	1	0	0	0	0	0.087546	0.069354	0	0
TARPON	6	1400	3	0	0	0	0	0.028478	0.018216	0	0
TOLUID	6	1400	1	0	0	0	0	0.058989	0.059201	0	0
TARSUS	6	1400	1	0	0	0	0	0.041293	0.022916	0	0
TOLLY	5	800	1	0	0	0	0	0.16243	0.38461	0	0
TOLANE	6	1400	8	0	0	0	0	0.0083419	0.031986	0	0
TARTANE	7	1800	6	0	0	0	0	0.0099484	0.025288	0	0
TOLANS	6	1400	6	0	0	0	0	0.022541	0.077131	0	0
TASBIHS	7	1800	1	0	0	0	0	0.072955	0.046236	0	0
TASBIH	6	1400	3	0	0	0	0	0.068821	0.0444	0	0
TASARS	6	1400	6	0	0	0	0	0.020646	0.010149	0	0
TASAR	5	800	22	0	0	0	0	0.0056282	0.0036198	0	0
TARTY	5	800	4	0	0	0	0	0.083393	0.10033	0	0
TOLAR	5	800	17	0	0	0	0	0.039445	0.13359	0	0
TARTNESS	8	2200	1	0	0	0	0	0.027358	0.041612	0	0
TARTLY	6	1400	1	0	0	0	0	0.075077	0.03739	0	0
TARTISH	7	1800	3	0	0	0	0	0.01412	0.01261	0	0
TOLARS	6	1400	9	0	0	0	0	0.046095	0.15759	0	0
TARTINESS	9	2600	1	0	0	0	0	0.043773	0.027741	0	0
TOLEDO	6	1400	1	0	0	0	0	0.02664	0.016914	0	0
TOLERATIVE	10	3000	1	0	0	0	0	0.087546	0.083224	0	0
TOLIDIN	7	1800	1	0	0	0	0	0.048637	0.034677	0	0
TARTILY	7	1800	1	0	0	0	0	0.072955	0.026008	0	0
TOLINGS	7	1800	3	0	0	0	0	0.26104	0.10982	0	0
TOLLAGE	7	1800	1	0	0	0	0	0.048637	0.052015	0	0
TOLLAGES	8	2200	1	0	0	0	0	0.062533	0.059446	0	0
TOLLEY	6	1400	3	0	0	0	0	0.11412	0.039467	0	0
TARTARS	7	1800	2	0	0	0	0	0.019032	0.019815	0	0
TARTARISES	10	3000	1	0	0	0	0	0.087546	0.083224	0	0
TARTARISE	9	2600	1	0	0	0	0	0.039794	0.083224	0	0
TARTARES	8	2200	2	0	0	0	0	0.018239	0.027741	0	0
TARTARE	7	1800	3	0	0	0	0	0.012507	0.014349	0	0
TARTAR	6	1400	6	0	0	0	0	0.018769	0.038009	0	0
TARTANS	7	1800	2	0	0	0	0	0.012507	0.12617	0	0
TARTANES	8	2200	2	0	0	0	0	0.017509	0.018092	0	0
TOLLING	7	1800	4	3	3	1	1	0.22161	0.45134	0	0
TOLUS	5	800	6	0	0	0	0	0.015087	0.028702	0	0
TARPAN	6	1400	1	0	0	0	0	0.02664	0.022916	0	0
TARP	4	400	34	6	6	5	5	0.21678	0.18908	0	0
TAROTS	6	1400	15	1	1	1	1	0.10261	0.055129	0	0
TONDOS	6	1400	3	0	0	0	0	0.031763	0.020894	0	0
TONEARM	7	1800	3	0	0	0	0	0.018239	0.014349	0	0
TARANTISM	9	2600	1	0	0	0	0	0.087546	0.046236	0	0
TARANDS	7	1800	1	0	0	0	0	0.025749	0.016645	0	0
TARAND	6	1400	3	0	0	0	0	0.016517	0.011646	0	0
TARAIRES	8	2200	1	0	0	0	0	0.033672	0.024478	0	0
TARAIRE	7	1800	2	0	0	0	0	0.017509	0.016645	0	0
TONEARMS	8	2200	1	0	0	0	0	0.036477	0.041612	0	0
TAPUS	5	800	3	0	0	0	0	0.077156	0.021977	0	0
TAPUING	7	1800	1	0	0	0	0	0.087546	0.059446	0	0
TAPU	4	400	11	0	0	0	0	0.033867	0.020471	0	0
TAPSTRY	7	1800	2	0	0	0	0	0.054716	0.046236	0	0
TAPSTERS	8	2200	1	0	0	0	0	0.043773	0.052015	0	0
TAPSTER	7	1800	5	0	0	0	0	0.015633	0.011889	0	0
TAPSMAN	7	1800	1	0	0	0	0	0.062533	0.052015	0	0
TONEME	6	1400	3	0	0	0	0	0.030587	0.021528	0	0
TONEMES	7	1800	1	0	0	0	0	0.029182	0.018915	0	0
TAPLESS	7	1800	2	0	0	0	0	0.036477	0.10893	0	0
TAPISTS	7	1800	1	0	0	0	0	0.039794	0.052015	0	0
TAPIST	6	1400	4	0	0	0	0	0.02294	0.018695	0	0
TAPISES	7	1800	2	0	0	0	0	0.023038	0.023118	0	0
TONEPAD	7	1800	1	0	0	0	0	0.033672	0.037829	0	0
TONGED	6	1400	3	1	1	1	1	0.26986	0.38251	0	0
TONGER	6	1400	5	3	3	2	2	0.3913	0.44517	0	0
TAPHOUSE	8	2200	1	0	0	0	0	0.087546	0.069354	0	0
TAPHOLE	7	1800	1	0	0	0	0	0.039794	0.041612	0	0
TAPETS	6	1400	9	0	0	0	0	0.041497	0.026725	0	0
TAPETIS	7	1800	3	0	0	0	0	0.020844	0.024478	0	0
TAPETI	6	1400	5	0	0	0	0	0.021176	0.018216	0	0
TARANTISMS	10	3000	1	0	0	0	0	0.087546	0.083224	0	0
TONDO	5	800	5	0	0	0	0	0.016973	0.011834	0	0
TARBOY	6	1400	1	0	0	0	0	0.10323	0.088801	0	0
TOMENTA	7	1800	4	0	0	0	0	0.039794	0.020806	0	0
TOLYL	5	800	1	0	0	0	0	0.06789	0.05128	0	0
TAROK	5	800	3	0	0	0	0	0.030173	0.024947	0	0
TOMALLEY	8	2200	1	0	0	0	0	0.087546	0.069354	0	0
TAROCS	6	1400	8	0	0	0	0	0.013109	0.0078934	0	0
TOMATILLO	9	2600	1	0	0	0	0	0.087546	0.083224	0	0
TARNISH	7	1800	3	0	0	0	0	0.013679	0.039337	0	0
TARNAL	6	1400	7	0	0	0	0	0.015294	0.01393	0	0
TARMACKING	10	3000	1	0	0	0	0	0.087546	0.083224	0	0
TARMAC	6	1400	3	0	0	0	0	0.048579	0.10425	0	0
TOMATILLOS	10	3000	1	0	0	0	0	0.087546	0.083224	0	0
TOMATO	6	1400	1	0	0	0	0	0.051616	0.21411	0	0
TARGING	7	1800	1	0	0	0	0	0.048637	0.041612	0	0
TOMATOES	8	2200	1	0	0	0	0	0.048637	0.059446	0	0
TOMIA	5	800	13	0	0	0	0	0.016213	0.0095159	0	0
TARDIED	7	1800	4	0	0	0	0	0.024318	0.11505	0	0
TOMIAL	6	1400	6	0	0	0	0	0.048579	0.018216	0	0
TARGES	6	1400	7	3	3	1	1	0.20688	0.18058	0	0
TARGE	5	800	19	4	4	3	3	0.22414	0.22378	0	0
TARGAS	6	1400	3	0	0	0	0	0.027528	0.050306	0	0
TARGA	5	800	5	0	0	0	0	0.013087	0.025987	0	0
TONANT	6	1400	1	0	0	0	0	0.025026	0.018216	0	0
TARDY	5	800	2	0	0	0	0	0.059607	0.058553	0	0
TARDO	5	800	18	0	0	0	0	0.0072902	0.014763	0	0
TARDILY	7	1800	1	0	0	0	0	0.054716	0.032009	0	0
TARDIEST	8	2200	1	0	0	0	0	0.018239	0.041651	0	0
TONDI	5	800	10	0	0	0	0	0.010755	0.020021	0	0
TARDIES	7	1800	4	0	0	0	0	0.0072955	0.19032	0	0
TONDINO	7	1800	1	0	0	0	0	0.048637	0.037829	0	0
TOLANES	7	1800	4	0	0	0	0	0.0076795	0.03403	0	0
TOLAN	5	800	21	0	0	0	0	0.018048	0.071745	0	0
TOECAP	6	1400	2	0	0	0	0	0.045881	0.033829	0	0
TOFU	4	400	7	0	0	0	0	0.034733	0.04173	0	0
TAYS	4	400	10	3	3	2	2	0.5102	0.31094	0	0
TAYRAS	6	1400	1	0	0	0	0	0.030587	0.03739	0	0
TAYRA	5	800	1	0	0	0	0	0.025261	0.017416	0	0
TAX	3	100	1	0	0	0	0	0.44503	0.51102	0	0
TAWTS	5	800	2	0	0	0	0	0.069541	0.018461	0	0
TAWTED	6	1400	1	0	0	0	0	0.068821	0.027323	0	0
TAWT	4	400	5	0	0	0	0	0.049775	0.013146	0	0
TAWSING	7	1800	1	0	0	0	0	0.11981	0.034677	0	0
TAWSES	6	1400	1	0	0	0	0	0.035907	0.12078	0	0
TAWSED	6	1400	1	0	0	0	0	0.086945	0.015787	0	0
TAWSE	5	800	9	0	0	0	0	0.040081	0.072028	0	0
TAWS	4	400	20	9	9	3	3	0.34285	0.36311	0	0
TAWPIES	7	1800	1	0	0	0	0	0.062533	0.041612	0	0
TAWPIE	6	1400	1	0	0	0	0	0.091761	0.064583	0	0
TAWNY	5	800	1	0	0	0	0	0.18104	0.083913	0	0
TAWNIES	7	1800	1	0	0	0	0	0.031266	0.070806	0	0
TAWNIER	7	1800	2	0	0	0	0	0.029182	0.024478	0	0
TAWIER	6	1400	5	0	0	0	0	0.033034	0.11969	0	0
TAWIE	5	800	5	0	0	0	0	0.024139	0.080706	0	0
TAWHAI	6	1400	1	0	0	0	0	0.11798	0.064583	0	0
TOGAE	5	800	5	0	0	0	0	0.017242	0.15954	0	0
TAWED	5	800	2	0	0	0	0	0.12884	0.28874	0	0
TAWDRIES	8	2200	1	0	0	0	0	0.072955	0.059446	0	0
TOGAED	6	1400	1	0	0	0	0	0.041293	0.020894	0	0
TAWAS	5	800	3	0	0	0	0	0.04526	0.044722	0	0
TAWAIS	6	1400	1	0	0	0	0	0.091761	0.033829	0	0
TAWAI	5	800	4	0	0	0	0	0.060347	0.026373	0	0
