word	len	present	found	opp	beliefRaw	beliefWeighted
LERP	4	58	0	41.2251	0.0164641	0.0173257
LERPS	5	21	0	15.5202	0.0269372	0.027759
LESBO	5	18	0	14.4895	0.0308284	0.0295494
LESION	6	29	0	15.2398	0.0140956	0.0207224
LESS	4	61	8	46.4477	0.13896	0.180033
LEST	4	238	93	179.242	0.388661	0.516804
LESTED	6	27	6	19.5635	0.220445	0.306812
LESTS	5	46	25	38.4121	0.525763	0.638369
LET	3	413	136	311.824	0.329194	0.435985
LETCH	5	20	2	15.0216	0.115964	0.149725
LETHE	5	23	1	17.5414	0.0636547	0.077356
LETHES	6	10	1	6.63939	0.117901	0.173043
LETS	4	249	76	185.043	0.304538	0.409984
LETTED	6	12	0	9.55453	0.0309546	0.0317843
LETTER	6	15	12	11.8488	0.722689	0.953182
LETTRE	6	15	0	11.2004	0.0255598	0.0275298
LEU	3	107	3	82.6462	0.0379015	0.0457871
LEUD	4	26	0	20.4559	0.0340814	0.0332338
LEUDS	5	13	0	9.34885	0.0406043	0.0435644
LEV	3	54	8	40.8137	0.159223	0.206795
LEVA	4	22	0	17.6826	0.0393438	0.0378776
LEVE	4	11	7	9.70305	0.538011	0.653204
LEVIS	5	10	0	7.77153	0.050145	0.0509839
LEVO	4	19	0	15.5758	0.0444968	0.0423759
LEVS	4	22	1	16.4082	0.077946	0.0943202
LEW	3	72	22	57.6523	0.306167	0.382711
LEWD	4	20	1	15.7378	0.0844672	0.097852
LEY	3	97	15	75.5115	0.160745	0.204537
LEYS	4	34	6	26.1478	0.185178	0.238477
LEZ	3	11	0	9.16695	0.0811334	0.0780242
LIAISE	6	14	0	8.15057	0.0271362	0.0366105
LIANA	5	32	0	20.9792	0.0184147	0.0210149
LIANAS	6	13	0	4.88789	0.0289199	0.056573
LIANE	5	74	18	49.793	0.242814	0.360202
LIANES	6	42	11	22.3401	0.258744	0.48381
LIANG	5	44	1	27.467	0.035072	0.0508405
LIANGS	6	16	0	8.80722	0.0241564	0.0341829
LIAR	4	151	20	109.829	0.135691	0.185295
LIARD	5	36	0	23.3736	0.0165147	0.0189911
LIARDS	6	12	0	7.20905	0.0309546	0.040761
LIARS	5	74	8	49.3087	0.11255	0.16678
LIART	5	65	0	42.8889	0.0094475	0.0106399
LIAS	4	137	2	101.243	0.0214272	0.0266108
LIASES	6	10	0	5.72344	0.0360236	0.0496411
LIB	3	55	13	41.1129	0.241591	0.320972
LIBRA	5	10	0	6.65823	0.050145	0.0579499
LIBS	4	18	4	12.8235	0.229133	0.317043
LICE	4	56	21	44.1024	0.367567	0.470139
LICH	4	39	9	30.4439	0.233519	0.299059
LICHT	5	10	0	7.37468	0.050145	0.0532663
LICIT	5	14	0	9.33998	0.0381827	0.0436001
LID	3	169	59	128.558	0.34843	0.458182
LIDAR	5	22	0	14.3563	0.0258496	0.0297979
LIDARS	6	12	0	8.45858	0.0309546	0.0354302
LIDO	4	59	1	43.1842	0.0320993	0.0386287
LIDOS	5	28	0	18.8885	0.0208087	0.0231708
LIDS	4	74	18	53.6966	0.244133	0.335687
LIE	3	329	118	256.114	0.3582	0.460335
LIED	4	108	12	76.8479	0.116341	0.16139
LIEDER	6	10	0	6.73564	0.0360236	0.043225
LIEF	4	31	0	22.6713	0.0291994	0.0302692
LIEN	4	133	8	103.07	0.0658792	0.0831642
LIENOR	6	15	0	9.74712	0.0255598	0.0312197
LIENS	5	55	4	40.7643	0.0803258	0.10584
LIER	4	181	62	132.159	0.340819	0.467171
LIERS	5	105	35	75.8756	0.330714	0.458501
LIES	4	204	51	150.125	0.250206	0.339824
LIEU	4	44	0	34.3224	0.0212756	0.0206035
LIEUS	5	19	0	13.7517	0.0294122	0.0309799
LIFE	4	23	11	17.7767	0.446723	0.589329
LIFER	5	12	5	8.58576	0.381931	0.543109
LIFES	5	11	5	7.86814	0.409672	0.584757
LIFT	4	20	11	15.7033	0.502785	0.657717
LIG	3	104	37	81.0037	0.354443	0.455638
LIGAN	5	23	0	14.4338	0.0248464	0.029653
LIGASE	6	13	0	7.3908	0.0289199	0.0398881
LIGATE	6	10	0	6.07394	0.0360236	0.0472144
LIGER	5	15	4	11.5199	0.261162	0.343755
LIGNE	5	20	0	12.6404	0.0281204	0.0334165
LIGNES	6	11	0	5.59288	0.0332973	0.0506101
LIGS	4	41	18	31.821	0.423541	0.551762
LIKE	4	14	8	10.8677	0.503718	0.671562
LILO	4	32	0	24.008	0.0283861	0.0287233
LILOS	5	13	0	9.01757	0.0406043	0.0449379
LILT	4	32	0	23.0266	0.0283861	0.0298423
LILTS	5	19	0	12.84	0.0294122	0.0329509
LIMA	4	46	1	33.7832	0.0404609	0.0487309
LIMAN	5	15	0	9.87891	0.0360337	0.0415332
LIMAS	5	20	1	13.9437	0.0720423	0.0953884
LIMB	4	13	0	10.0367	0.0602896	0.0616144
LIME	4	53	26	41.0384	0.47481	0.619215
LIMED	5	13	3	9.21348	0.230867	0.3244
LIMEN	5	21	0	15.4179	0.0269372	0.027927
LIMENS	6	11	0	5.8464	0.0332973	0.0487618
LIMES	5	33	17	25.842	0.493189	0.639258
LIMIER	6	10	0	5.67599	0.0360236	0.0499889
LIMIT	5	11	0	8.85812	0.0465028	0.0456303
LIMN	4	31	2	23.8829	0.0864973	0.105645
LIMNS	5	15	2	11.8411	0.148598	0.185446
LIMO	4	36	0	28.6696	0.0255408	0.0243807
LIMOS	5	10	0	7.1465	0.050145	0.0546737
LIMP	4	19	7	14.0619	0.350103	0.477734
LIN	3	296	231	226.563	0.774588	1
LINAC	5	34	0	23.1869	0.017413	0.0191347
LINAGE	6	10	0	5.12682	0.0360236	0.0544007
LINCH	5	20	5	15.3227	0.24773	0.325481
LIND	4	67	15	48.3104	0.225924	0.312073
LINDEN	6	11	0	7.47635	0.0332973	0.03949
LINDS	5	24	3	16.5127	0.135994	0.192871
LINE	4	169	122	128.874	0.711483	0.936761
LINEAL	6	11	0	4.51164	0.0332973	0.060369
LINEAR	6	29	1	16.7142	0.0461331	0.0751553
LINEATE	7	11	0	4.5111	0.024286	0.0616538
LINED	5	57	18	40.8059	0.311878	0.436738
LINEN	5	29	7	21.5312	0.240503	0.324579
LINENS	6	11	5	5.82578	0.4117	0.771294
LINER	5	76	48	53.7976	0.617515	0.87673
LINERS	6	44	25	28.9943	0.550489	0.842091
LINES	5	108	69	80.7992	0.628705	0.844246
LINEY	5	20	0	14.8723	0.0281204	0.0288582
LING	4	85	64	61.9477	0.731331	1
LINGA	5	35	1	21.7293	0.0434296	0.0634037
LINGAS	6	15	0	7.93764	0.0255598	0.0374734
LINGER	6	16	12	11.0105	0.68301	1
LINGO	5	28	0	17.0987	0.0208087	0.0254018
LINGOT	6	11	0	5.4753	0.0332973	0.0515157
LINGS	5	37	25	24.3685	0.644751	0.985064
LINIER	6	13	0	7.76247	0.0289199	0.0382144
LINIEST	7	10	0	2.6424	0.0263554	0.094157
LININ	5	17	0	11.511	0.032388	0.0363192
LINK	4	15	12	11.4972	0.688655	0.933416
LINN	4	53	17	40.7295	0.316653	0.413854
LINNED	6	10	2	6.79723	0.199777	0.296278
LINNET	6	16	0	8.55672	0.0241564	0.03507
LINNS	5	17	4	12.6242	0.234738	0.316859
LINO	4	107	5	80.2917	0.0542735	0.0697555
LINOS	5	44	1	31.0109	0.035072	0.0452969
LINS	4	131	33	99.3202	0.252171	0.332581
LINT	4	116	66	86.4338	0.558935	0.753422
LINTED	6	20	6	13.6535	0.289913	0.429753
LINTEL	6	12	0	5.16406	0.0309546	0.0540771
LINTER	6	32	22	24.4707	0.655882	0.873744
LINTERS	7	19	14	11.6379	0.690082	1
LINTIE	6	16	2	8.39854	0.133965	0.246308
LINTIES	7	11	0	3.74632	0.024286	0.0717971
LINTOL	6	10	0	5.22777	0.0360236	0.0535323
LINTS	5	59	33	44.6004	0.544625	0.72623
LINTY	5	10	2	6.95463	0.20679	0.292755
LINY	4	25	0	18.5661	0.0352604	0.0362634
LION	4	80	19	63.4976	0.238593	0.30081
LIONET	6	22	0	9.64926	0.0181706	0.0315041
LIONS	5	39	13	27.6789	0.326574	0.46187
LIP	3	82	32	59.9676	0.387062	0.529462
LIPA	4	37	0	27.0004	0.0249164	0.0257761
LIPAS	5	20	0	13.509	0.0281204	0.0314812
LIPASE	6	12	0	7.10244	0.0309546	0.0412911
LIPE	4	34	19	25.1059	0.528138	0.7243
LIPES	5	18	11	13.2729	0.560498	0.777102
LIPO	4	36	1	25.5142	0.0506001	0.0632895
LIPOS	5	11	0	8.79571	0.0465028	0.0459072
LIPS	4	34	9	25.559	0.264322	0.351754
LIRA	4	136	6	98.0301	0.0501712	0.0673866
LIRAS	5	52	1	34.0036	0.029949	0.0414775
LIRE	4	173	69	126.339	0.395801	0.542803
LIRI	4	41	1	32.1032	0.044966	0.05112
LIRK	4	13	1	9.93013	0.119443	0.14484
LIROT	5	47	0	32.7702	0.0128645	0.0137823
LIROTH	6	10	0	5.63756	0.0360236	0.0502743
LIS	3	320	137	245.321	0.426841	0.557193
LISENTE	7	11	0	3.36469	0.024286	0.0782185
LISK	4	16	2	12.0672	0.151679	0.193358
LISLE	5	27	0	20.502	0.0215077	0.0214709
LISLES	6	10	0	5.33441	0.0360236	0.0526444
LISP	4	41	2	29.9853	0.0672351	0.0855922
LISPER	6	15	0	9.88831	0.0255598	0.0308184
LIST	4	167	87	126.776	0.515018	0.680561
LISTED	6	35	15	24.5425	0.414903	0.598268
LISTEE	6	17	0	10.8741	0.0228992	0.0282803
LISTEL	6	19	0	11.4314	0.0207402	0.0270223
LISTEN	6	47	3	30.1128	0.069899	0.106974
LISTENS	7	13	0	3.57129	0.0209898	0.0746061
LISTER	6	67	39	46.9749	0.569831	0.818348
LISTERS	7	27	13	13.805	0.463163	0.906614
LISTS	5	40	12	31.8202	0.295556	0.374427
LIT	3	289	197	224.801	0.676976	0.871964
LITAS	5	51	0	36.934	0.0119074	0.0122888
LITE	4	178	130	132.963	0.720261	0.967618
LITED	5	47	17	35.277	0.354452	0.475215
LITER	5	103	67	75.6908	0.639517	0.87421
LITERAL	7	12	0	2.82017	0.0225179	0.0896605
LITERS	6	53	37	39.9578	0.678095	0.909508
LITES	5	118	64	90.4478	0.535244	0.70126
LITEST	6	26	0	17.4324	0.0155944	0.0182701
LITH	4	63	23	47.8769	0.359003	0.474645
LITHE	5	26	12	18.5588	0.43939	0.622093
LITHER	6	16	7	10.3183	0.408488	0.64294
LITHES	6	11	5	7.52493	0.4117	0.61927
LITHO	5	18	0	12.4576	0.0308284	0.0338543
LITHS	5	26	5	18.2271	0.196062	0.277536
LITRE	5	77	34	57.4792	0.434264	0.584581
LITRES	6	49	24	34.1697	0.477218	0.690152
LITS	4	149	52	111.71	0.346745	0.463247
LITTEN	6	14	3	9.61488	0.212168	0.311702
LITTER	6	15	13	10.9181	0.780783	1
LITU	4	41	0	29.3713	0.0226969	0.0238382
LIVE	4	24	19	19.597	0.717399	0.90766
LIVEN	5	11	0	7.60176	0.0465028	0.0519359
LIVER	5	15	12	11.3854	0.711417	0.968686
LIVES	5	11	7	8.18717	0.55494	0.772152
LOACH	5	10	1	7.69431	0.128468	0.160295
LOAD	4	56	15	41.7552	0.267409	0.358651
LOADEN	6	12	2	7.69517	0.171666	0.266015
LOADER	6	13	5	7.37641	0.357577	0.630126
LOADS	5	19	7	14.9164	0.35099	0.455445
LOAF	4	25	2	18.8307	0.104452	0.131067
LOAM	4	49	5	37.6434	0.113773	0.144489
LOAMS	5	13	2	10.1219	0.167446	0.212903
LOAN	4	92	31	69.8415	0.333863	0.440962
LOANED	6	20	5	12.8708	0.244895	0.382235
LOANER	6	26	7	17.5067	0.263703	0.394492
LOANERS	7	10	4	5.72915	0.367197	0.65352
LOANS	5	44	17	33.0942	0.377189	0.505209
LOAST	5	49	1	36.8457	0.0316845	0.0384025
LOATH	5	23	7	15.7394	0.296505	0.433691
LOATHE	6	11	5	7.11596	0.4117	0.650112
LOB	3	60	18	45.4956	0.301055	0.39641
LOBAR	5	14	0	10.3131	0.0381827	0.0400054
LOBE	4	27	10	21.2203	0.356548	0.459781
LOBES	5	13	6	10.619	0.421129	0.534497
LOBI	4	22	0	16.185	0.0393438	0.0409691
LOBS	4	24	7	17.1839	0.287373	0.400647
LOCA	4	49	1	36.844	0.0381666	0.0449072
LOCH	4	37	12	28.6311	0.318277	0.414081
LOCHE	5	14	7	10.708	0.455652	0.612578
LOCHS	5	10	0	7.36521	0.050145	0.0533233
LOCI	4	49	0	38.747	0.0192649	0.0183752
LOCIE	5	23	0	18.099	0.0248464	0.0241046
LOCIES	6	13	0	7.3595	0.0289199	0.0400357
LOCIS	5	22	0	16.4985	0.0258496	0.0262493
LOCO	4	28	2	22.2747	0.0946305	0.112597
LOD	3	161	73	125.231	0.450314	0.580066
LODE	4	96	51	71.9486	0.520685	0.698283
LODEN	5	47	1	32.0584	0.0329578	0.0438825
LODENS	6	21	0	11.0761	0.0189533	0.0278111
LODES	5	47	28	35.3632	0.575479	0.772585
LODS	4	56	17	42.8909	0.300795	0.394001
LOESS	5	24	0	20.9017	0.0239182	0.0210875
LOFT	4	14	2	9.23805	0.168621	0.241333
LOG	3	86	34	65.8304	0.392094	0.513217
LOGAN	5	20	0	13.6337	0.0281204	0.0312217
LOGE	4	36	18	26.6953	0.476609	0.649759
LOGES	5	17	9	12.2056	0.487677	0.691629
LOGIA	5	15	0	8.63685	0.0360337	0.0466274
LOGIE	5	12	0	7.15905	0.0433538	0.0545943
LOGIN	5	19	1	11.3246	0.0753519	0.114884
LOGO	4	11	5	8.98901	0.403831	0.515703
LOGS	4	29	10	21.7315	0.334877	0.449945
LOGY	4	13	1	10.5852	0.119443	0.137399
LOID	4	74	2	55.6551	0.0387549	0.0475922
LOIDS	5	31	2	21.1089	0.0781882	0.109394
LOIN	4	105	22	81.7624	0.211369	0.271091
LOINS	5	49	14	33.905	0.282806	0.408878
LOIR	4	82	1	59.7363	0.0235051	0.0282994
LOIRS	5	40	0	24.9843	0.0149701	0.0178356
LOITER	6	28	4	19.6989	0.146954	0.208636
LOITERS	7	15	2	7.22582	0.137987	0.287123
LOKE	4	11	4	7.39883	0.33674	0.496886
LOMA	4	42	3	31.5558	0.0875545	0.111262
LOMAS	5	19	3	13.1345	0.167231	0.237425
LOME	4	46	22	35.5763	0.461258	0.602846
LOMED	5	16	2	10.8982	0.14068	0.199562
LOMES	5	18	13	14.4204	0.656801	0.846759
LONE	4	129	87	98.4592	0.66227	0.87208
LONER	5	62	45	45.9295	0.704676	0.958936
LONERS	6	34	26	26.5635	0.730115	0.952252
LONG	4	44	21	33.2661	0.459641	0.61393
LONGA	5	19	0	11.3352	0.0294122	0.0368172
LONGE	5	24	13	14.4518	0.509578	0.845088
LONGED	6	10	3	5.87555	0.281654	0.478896
LONGER	6	14	8	10.1403	0.520554	0.742122
LONGS	5	10	1	6.44223	0.128468	0.185597
LOO	3	116	89	88.1076	0.753095	0.995982
LOOED	5	24	0	17.6502	0.0239182	0.0246699
LOOF	4	18	4	14.4394	0.229133	0.286188
LOOIE	5	17	0	12.5267	0.032388	0.0336874
LOOM	4	23	7	17.3698	0.298053	0.396833
LOON	4	48	14	35.2039	0.289358	0.394768
LOONIE	6	13	1	8.79567	0.0946513	0.135321
LOONS	5	23	6	16.9495	0.257696	0.350997
LOOP	4	23	11	16.859	0.446723	0.617757
LOOPS	5	10	6	7.4903	0.520081	0.720716
LOOR	4	61	14	45.1076	0.231402	0.312062
LOORD	5	16	1	12.5023	0.0873968	0.105214
LOOS	4	53	23	40.91	0.422091	0.551414
LOOSE	5	34	17	25.7624	0.479776	0.641126
LOOSED	6	12	3	7.11879	0.242022	0.406416
LOOSEN	6	15	1	9.39054	0.0836539	0.127644
LOOSER	6	14	9	10.298	0.582231	0.819616
LOOT	4	55	36	40.3018	0.628453	0.865439
LOOTED	6	11	2	8.86545	0.184658	0.234763
LOOTEN	6	15	0	11.1914	0.0255598	0.02755
LOOTER	6	21	14	15.6432	0.622052	0.856596
LOOTERS	7	16	12	10.8915	0.694042	1
LOOTS	5	29	18	21.1605	0.586767	0.815534
LOP	3	93	41	69.1574	0.436068	0.587452
LOPE	4	47	30	33.8709	0.609352	0.853382
LOPED	5	12	5	8.92397	0.381931	0.52547
LOPER	5	28	16	20.843	0.540835	0.737575
LOPERS	6	13	8	11.3375	0.554771	0.670666
LOPES	5	24	10	18.2182	0.397503	0.531365
LOPS	4	37	7	26.9504	0.196043	0.266249
LOR	3	258	130	194.453	0.501197	0.665762
LORAL	5	26	0	17.7533	0.0222554	0.0245377
LORAN	5	48	0	31.3109	0.0126111	0.0143955
LORANS	6	17	0	9.18797	0.0228992	0.0329173
LORATE	6	32	0	21.6339	0.0128596	0.0148929
LORD	4	63	8	47.9962	0.134806	0.174475
LORDS	5	31	6	21.3427	0.196645	0.283462
LORE	4	164	106	118.829	0.637378	0.882296
LOREAL	6	14	0	9.01043	0.0271362	0.0334955
LOREL	5	36	1	27.2531	0.0423093	0.0512188
LORELS	6	17	1	13.7536	0.074946	0.0901393
LORES	5	104	69	77.8782	0.652259	0.875316
LORIC	5	20	0	14.3267	0.0281204	0.0298537
LORICA	6	12	0	5.71332	0.0309546	0.0497149
LORIES	6	27	0	15.5147	0.0150606	0.0203794
LORINER	7	10	0	4.18433	0.0263554	0.0656145
LORING	6	16	2	9.21082	0.133965	0.226896
LORIOT	6	11	0	5.94993	0.0332973	0.0480453
LORIS	5	43	1	28.96	0.0358383	0.0483477
LORN	4	75	2	57.8174	0.0382638	0.0458766
LORNER	6	11	0	6.92199	0.0332973	0.0422204
LORNEST	7	10	0	1.90709	0.0263554	0.118801
LORY	4	26	1	20.7302	0.0675203	0.0765143
LOS	3	250	141	194.186	0.560343	0.722696
LOSE	4	150	96	113.205	0.630383	0.838627
LOSED	5	54	20	40.9988	0.363591	0.481826
LOSEL	5	30	0	24.472	0.0195386	0.0181876
LOSEN	5	60	1	44.4583	0.0261318	0.0320401
LOSER	5	83	49	61.978	0.578776	0.779483
LOSERS	6	28	20	23.3982	0.676519	0.83035
LOSES	5	31	14	24.6703	0.433558	0.553213
LOSH	4	55	10	43.6351	0.187067	0.234758
LOSING	6	11	7	5.63186	0.563061	1
LOSS	4	29	11	22.754	0.365267	0.471612
LOST	4	121	45	93.1242	0.368433	0.48014
LOT	3	275	144	210.088	0.520853	0.682683
LOTA	4	125	6	90.9586	0.0544525	0.0725037
LOTAHS	6	12	0	6.48917	0.0309546	0.0446296
LOTAS	5	66	5	48.1192	0.0820187	0.110306
LOTE	4	173	96	127.532	0.548425	0.745985
LOTES	5	104	62	80.2079	0.586697	0.764674
LOTH	4	69	15	53.5993	0.219726	0.282474
LOTHER	6	13	4	10.6606	0.291845	0.369038
LOTI	4	120	3	90.3762	0.0324378	0.0405417
LOTIC	5	30	0	21.4095	0.0195386	0.0206199
LOTO	4	51	6	39.0046	0.127842	0.164002
LOTOS	5	25	4	19.6557	0.167109	0.211494
LOTS	4	140	35	104.621	0.250298	0.334799
LOTTA	5	25	1	17.6386	0.0590699	0.0769627
LOTTE	5	37	27	27.1294	0.695043	0.959918
LOTTED	6	17	5	13.3701	0.283134	0.369043
LOTTER	6	19	17	16.9317	0.822119	0.961784
LOTTERS	7	12	9	10.8303	0.677747	0.795544
LOTTES	6	22	15	18.766	0.637661	0.772267
LOTTO	5	12	3	8.98946	0.2465	0.331335
LOTUS	5	10	0	8.1695	0.050145	0.0488833
LOU	3	99	53	75.2096	0.527374	0.696631
LOUD	4	31	9	23.7906	0.28704	0.37572
LOUIE	5	13	0	9.32861	0.0406043	0.0436459
LOUIS	5	11	0	6.83449	0.0465028	0.0567229
LOUN	4	37	10	28.9392	0.269384	0.345677
LOUND	5	13	8	8.63011	0.547971	0.83717
LOUNS	5	15	1	10.7175	0.0923156	0.120598
LOUP	4	14	4	9.91262	0.28032	0.39346
LOUR	4	32	9	23.9118	0.279046	0.373974
LOURE	5	20	5	13.9144	0.24773	0.355237
LOURES	6	12	4	6.6772	0.312378	0.558157
LOURIE	6	10	0	4.69071	0.0360236	0.0585008
LOURS	5	17	2	11.3303	0.133563	0.192835
LOUS	4	36	14	27.7935	0.376372	0.492418
LOUSE	5	21	14	16.4627	0.615972	0.806132
LOUT	4	44	16	33.3917	0.355268	0.471139
LOUTS	5	19	7	15.493	0.35099	0.439983
LOVE	4	18	16	14.6854	0.776946	0.99419
LOVED	5	10	2	8.50867	0.20679	0.247253
LOVER	5	12	11	10.0615	0.788223	0.993145
LOVES	5	10	9	8.73958	0.75505	0.925968
LOW	3	52	30	40.1183	0.559409	0.730844
LOWE	4	21	12	15.8648	0.522749	0.707288
LOWER	5	12	9	9.34053	0.652793	0.874588
LOWES	5	13	3	10.6956	0.230867	0.284944
LOWN	4	18	7	14.0448	0.366086	0.478235
LOWNE	5	12	1	9.3256	0.111069	0.136118
LOWS	4	15	7	11.1514	0.424178	0.582155
LOWSE	5	12	3	9.92159	0.2465	0.304271
LOWT	4	18	8	14.0302	0.411737	0.540417
LOY	3	76	22	59.6767	0.290815	0.370177
LOYS	4	25	10	19.6935	0.381218	0.491896
LUCE	4	23	3	18.4663	0.149384	0.181855
LUCES	5	15	2	11.6301	0.148598	0.188428
LUCRE	5	10	0	7.61602	0.050145	0.0518546
LUD	3	61	15	47.7117	0.25009	0.318604
LUDE	4	33	9	26.729	0.271485	0.33751
LUDES	5	20	5	16.1233	0.24773	0.310686
LUDO	4	24	0	18.6273	0.036524	0.0361565
LUDOS	5	10	0	8.00353	0.050145	0.0497379
LUDS	4	25	4	20.107	0.173643	0.213359
LUES	4	64	6	48.6297	0.103368	0.132924
LUG	3	52	15	40.79	0.290448	0.369977
LUGE	4	23	11	18.3143	0.446723	0.573858
LUGER	5	13	3	9.00653	0.230867	0.330796
LUGS	4	18	6	13.6287	0.320435	0.427518
LUIT	4	46	2	34.4921	0.0604989	0.0750689
LUITEN	6	10	0	4.45185	0.0360236	0.0610196
LUM	3	52	25	41.2512	0.469755	0.596523
LUMA	4	23	2	17.6717	0.112216	0.138725
LUMAS	5	10	1	6.86814	0.128468	0.17614
LUMS	4	22	6	17.0387	0.270957	0.3516
LUN	3	90	50	70.132	0.545998	0.704064
LUNA	4	41	4	30.7475	0.111773	0.144378
LUNAR	5	20	0	13.8338	0.0281204	0.030814
LUNARS	6	12	0	6.00541	0.0309546	0.0476699
LUNAS	5	18	2	12.7899	0.127132	0.173124
LUNATE	6	12	0	5.52996	0.0309546	0.0510907
LUNE	4	42	15	32.0835	0.348962	0.459935
LUNES	5	20	7	15.0629	0.335574	0.451416
LUNET	5	20	0	13.8472	0.0281204	0.0307871
LUNG	4	17	9	12.5589	0.479267	0.662344
LUNIER	6	11	0	5.27434	0.0332973	0.0531409
LUNIES	6	14	0	6.85548	0.0271362	0.0425735
LUNS	4	35	7	26.4042	0.206121	0.271339
LUNT	4	32	15	24.0871	0.446152	0.600037
LUNTS	5	17	8	12.6806	0.437089	0.597874
LUR	3	82	43	62.7813	0.515311	0.675957
LURE	4	59	33	44.3832	0.540801	0.725105
LURED	5	21	7	14.0407	0.321455	0.481125
LURER	5	14	3	9.90487	0.217098	0.304717
LURES	5	33	21	24.0862	0.605022	0.839541
LURING	6	10	2	5.3468	0.199777	0.362981
LURS	4	39	2	28.1203	0.0703692	0.0908632
LUSER	5	34	1	25.9198	0.0446108	0.0537103
LUSERS	6	10	0	6.80408	0.0360236	0.0428506
LUSH	4	11	4	8.59611	0.33674	0.441599
LUST	4	47	18	35.9017	0.37362	0.492613
LUSTED	6	12	1	7.94734	0.101311	0.148015
LUSTER	6	19	7	14.2478	0.35072	0.478281
LUSTRE	6	13	5	8.74303	0.357577	0.542601
LUTE	4	66	32	48.6126	0.472342	0.645014
LUTEA	5	31	0	25.1919	0.01896	0.0176968
LUTED	5	20	3	14.1691	0.159886	0.221737
LUTEIN	6	13	0	6.11325	0.0289199	0.0469569
LUTER	5	47	20	36.0833	0.414732	0.544862
LUTERS	6	28	10	20.9035	0.345541	0.469949
LUTES	5	43	20	34.2367	0.450978	0.573024
LUTIST	6	10	0	4.76508	0.0360236	0.0577584
LWEIS	5	12	0	9.01538	0.0433538	0.0449472
LYAM	4	18	0	15.1072	0.0465282	0.0435256
LYART	5	14	0	9.21035	0.0381827	0.0441283
LYE	3	76	24	60.5589	0.315887	0.396868
LYES	4	40	12	30.7988	0.29653	0.386851
LYM	3	20	0	16.5227	0.0504142	0.0472666
LYNE	4	28	0	22.1248	0.0319449	0.0309502
LYNES	5	16	0	12.499	0.0341137	0.0337541
LYRA	4	27	0	20.6366	0.0329786	0.0329703
LYRE	4	34	1	25.5302	0.05327	0.0632529
LYRES	5	23	0	15.7455	0.0248464	0.0273962
LYSATE	6	11	0	8.40673	0.0332973	0.0356235
LYSE	4	27	0	20.9142	0.0329786	0.0325738
LYTE	4	29	2	23.0904	0.0917546	0.10896
LYTED	5	12	0	8.91983	0.0433538	0.0453598
LYTES	5	19	1	13.9393	0.0753519	0.0954154
MAA	3	57	5	42.7077	0.101997	0.131164
MAAR	4	31	0	23.2622	0.0291994	0.0295658
MAARE	5	21	0	15.0583	0.0269372	0.0285338
MAARS	5	19	0	13.7244	0.0294122	0.0310356
MAAS	4	27	1	21.1579	0.0653355	0.075111
MABE	4	25	4	19.8343	0.173643	0.216004
MABES	5	11	0	8.90792	0.0465028	0.0454118
MAC	3	101	53	79.0318	0.517307	0.663827
MACA	4	13	1	9.69866	0.119443	0.147667
MACE	4	47	35	38.0959	0.707573	0.888018
MACER	5	25	20	19.3931	0.743319	0.980329
MACERS	6	12	9	8.38825	0.664158	0.984662
MACES	5	26	17	21.2206	0.613196	0.769344
MACH	4	31	21	24.5844	0.630827	0.813192
MACHE	5	13	10	11.1126	0.674813	0.830963
MACHI	5	10	0	8.05881	0.050145	0.04945
MACHO	5	12	0	9.55776	0.0433538	0.0427406
MACHS	5	11	3	8.75409	0.264404	0.338948
MACLE	5	13	0	10.7699	0.0406043	0.0385148
MACON	5	18	1	12.2523	0.0789802	0.107129
MACRO	5	13	1	10.2332	0.104025	0.12558
MACS	4	35	2	26.9484	0.0776042	0.0945207
MAD	3	114	43	85.2991	0.375293	0.501875
MADE	4	70	31	52.2455	0.433247	0.583568
MADRE	5	28	1	20.0291	0.0533103	0.0684133
MADRES	6	14	1	9.44712	0.0888134	0.126959
MADS	4	37	10	27.4671	0.269384	0.36285
MAE	3	232	38	177.181	0.166257	0.216832
MAELID	6	11	0	6.24075	0.0332973	0.0461408
MAERLS	6	11	0	8.64752	0.0332973	0.0347432
MAES	4	125	14	94.5046	0.116514	0.152601
MAESTRI	7	13	0	3.74562	0.0209898	0.0718079
MAG	3	68	32	52.321	0.462565	0.603805
MAGE	4	32	20	23.5514	0.585407	0.806971
MAGES	5	18	14	13.4701	0.704953	0.96739
MAGI	4	26	4	18.7964	0.167837	0.226699
MAGNES	6	10	0	5.17212	0.0360236	0.0540075
MAGS	4	23	9	16.8642	0.372388	0.512482
MAHA	4	15	1	12.3194	0.106807	0.120947
MAHOE	5	18	0	13.8187	0.0308284	0.0308443
MAHOES	6	13	0	5.96803	0.0289199	0.0479222
MAHSIR	6	10	0	5.75238	0.0360236	0.0494314
MAID	4	52	9	40.7722	0.179218	0.227121
MAIDEN	6	21	0	12.4113	0.0189533	0.0250618
MAIDS	5	20	6	14.4311	0.291652	0.406519
MAIK	4	12	1	8.54876	0.126952	0.163517
MAIL	4	55	42	40.5741	0.730312	1
MAILE	5	24	19	17.633	0.733729	1
MAILED	6	10	5	6.90725	0.445408	0.667067
MAILER	6	14	12	8.4635	0.767263	1
MAILES	6	14	8	8.72255	0.520554	0.849285
MAILS	5	24	15	15.6748	0.584295	0.901395
MAIM	4	17	1	12.204	0.0965886	0.121918
