word	rank	track	len	pts	hook	hookClass	hookRank	hookOwned	myRate	fieldRate	topQRate	nTopQ	achievable	rateGap	presPerGame	nCur	expectedGain	expectedGainShrunk	belief	status	findability	findabilityScore	freeShare	pathCount	vowelInitial	pAppear_4x4_casual	pAppear_4x4_goodCasual	pAppear_4x4_spam	pAppear_5x5_casual	pAppear_5x5_goodCasual	pAppear_5x5_spam
NOOSE	889	par	5	800	OOSE	additive	105	4	0.33333	0.3388	0.42105	57	0.42105	0.087719	0.024084	69	1.6901	1.4774	0.44248	learning	findable	0.84295	0.68116	1.7246	False	0.017831	0.020874	0.01983	0.021388	0.027409	0.031124
SETON	890	alpha	5	800	SETO	additive	219	4	0.0055249	0.013514	0.038961	154	0.038961	0.033436	0.063176	181	1.6899	1.8112	0.011354	unknown	findable	0.78642	0.65746	1.4807	False	0.043648	0.059253	0.095905	0.053333	0.084005	0.11729
LEARN	891	par	5	800	EARN	additive	79	7	0.32653	0.28683	0.38824	85	0.38824	0.061705	0.034206	98	1.6885	1.5106	0.4681	learning	findable	0.74398	0.92857	1.2449	False	0.020845	0.027431	0.0467	0.032606	0.049188	0.065189
TRODS	892	par	5	800	TROD	additive	264	2	0.13433	0.19591	0.22449	49	0.22449	0.090161	0.023386	67	1.6868	1.641	0.18974	unknown	findable	0.55716	0.53731	1.2985	False	0.012525	0.01558	0.01983	0.02412	0.030718	0.035115
UNITES	893	alpha	6	1400	NITE	additive	146	13	0.061224	0.060606	0.13158	38	0.13158	0.070354	0.017103	49	1.6846	1.7435	0.10584	unknown	findable	0.86732	0.71429	1.6735	True	0.007638	0.011088	0.021875	0.013139	0.023279	0.037712
TARTED	894	par	6	1400	ARTE	additive	70	38	0.28125	0.30357	0.38889	36	0.38889	0.10764	0.011169	32	1.6831	1.4914	0.35891	learning	findable	0.62341	0.8125	1.1562	False	0.008566	0.013184	0.0348	0.011498	0.021584	0.037114
RESEND	895	par	6	1400	RESE	additive	187	27	0.14894	0.128	0.22222	36	0.22222	0.073286	0.016405	47	1.6831	1.6225	0.23006	unknown	findable	0.88895	0.78723	1.4894	False	0.007	0.010721	0.022265	0.009	0.017016	0.026374
LINGS	896	par	5	800	INGS	additive	1305	96	0.58621	0.5678	0.68966	58	0.68966	0.10345	0.020244	58	1.6754	1.3054	0.89472	known	findable	0.87599	0.81034	1.431	False	0.013007	0.01562	0.02141	0.020869	0.030013	0.04064
FERNS	897	par	5	800	RNS	additive	182	17	0.17949	0.23889	0.33333	33	0.33333	0.15385	0.013613	39	1.6754	1.5469	0.24382	unknown	findable	0.53737	0.48718	1.3077	False	0.007199	0.008392	0.00957	0.013854	0.016844	0.01777
ARILS	898	alpha	5	800	RILS	additive	324	3	0	0.019504	0.065789	76	0.065789	0.065789	0.031763	91	1.6717	1.7697	0.0093388	unknown	findable	0.33585	0.010989	1.2747	True	0.016643	0.022847	0.04211	0.028938	0.044268	0.060674
RISE	899	par	4	400	REI	cellmate	86	17	0.38285	0.34361	0.40789	380	0.40789	0.02505	0.16684	478	1.6717	1.5222	0.51487	learning	findable	0.46112	0	1.4351	False	0.11191	0.14952	0.24447	0.13054	0.19067	0.24898
DELTS	900	par	5	800	DELT	additive	339	3	0.19753	0.20435	0.27143	70	0.27143	0.073898	0.028272	81	1.6714	1.5925	0.26989	unknown	findable	0.56275	0.48148	1.3333	False	0.015835	0.021806	0.03683	0.025346	0.03931	0.053703
ANTRA	901	alpha	5	800	ANTR	additive	306	4	0.010526	0.027331	0.073529	68	0.073529	0.063003	0.033159	95	1.6713	1.7773	0.025102	unknown	findable	0.38139	0.49474	1.1158	True	0.02044	0.026899	0.04905	0.028462	0.042222	0.060379
MENTAL	902	alpha	6	1400	ENTA	additive	183	7	0.083333	0.075	0.22581	31	0.22581	0.14247	0.008377	24	1.6709	1.6324	0.17295	unknown	findable	0.489	0.625	1.1667	False	0.003767	0.005101	0.00889	0.008677	0.013074	0.019533
SENES	903	par	5	800	ENES	additive	305	4	0.35938	0.34562	0.45283	53	0.45283	0.093455	0.022339	64	1.6701	1.4311	0.45033	learning	findable	0.87516	0.71875	2.2188	False	0.013826	0.019978	0.040665	0.011082	0.017933	0.026564
CARER	904	par	5	800	CAR	additive	110	70	0.44643	0.46961	0.55319	47	0.55319	0.10676	0.019546	56	1.6695	1.3495	0.58528	learning	findable	0.76148	0.89286	1.2679	False	0.012065	0.016519	0.03071	0.017	0.027909	0.041023
CHORE	905	par	5	800	HOR	additive	232	7	0.37209	0.48201	0.51111	45	0.51111	0.13902	0.015009	43	1.6692	1.4419	0.4654	learning	findable	0.82008	0.69767	1.4884	False	0.010287	0.012173	0.01546	0.021624	0.029565	0.03699
SNIG	906	alpha	4	400	NIG	additive	221	5	0.013333	0.041387	0.093023	129	0.093023	0.07969	0.052356	150	1.6689	1.7267	0.026072	unknown	hard to see	0.30005	0	1.2667	False	0.032547	0.037524	0.05021	0.051557	0.066206	0.08116
SLAIN	907	par	5	800	LAIN	additive	466	2	0.11538	0.19631	0.17284	81	0.17284	0.057455	0.0363	104	1.6685	1.6731	0.17519	unknown	findable	0.64625	0.5	1.4135	False	0.019724	0.02614	0.04343	0.033479	0.050707	0.069948
TYNE	908	alpha	4	400	TYN	additive	483	0	0.016949	0.053571	0.21875	32	0.21875	0.2018	0.020593	59	1.6623	1.6341	0.040048	unknown	findable	0.33781	0	1.4915	False	0.015506	0.013713	0.009285	0.033026	0.029799	0.026289
SELS	909	alpha	4	400	SEL	additive	220	28	0.075269	0.085925	0.13924	158	0.13924	0.063972	0.064921	186	1.6613	1.6912	0.10433	unknown	findable	0.34326	0.30108	1.1989	False	0.048039	0.061757	0.0906	0.05234	0.07234	0.088066
CINE	910	par	4	400	NIC	cellmate	373	8	0.33505	0.38351	0.39634	164	0.39634	0.06129	0.067714	194	1.6601	1.5286	0.44498	learning	findable	0.35468	0	1.3144	False	0.043936	0.049849	0.0646	0.07156	0.092522	0.11606
DINT	911	par	4	400	IND	cellmate	132	29	0.29	0.30069	0.34911	169	0.34911	0.059112	0.069808	200	1.6506	1.5487	0.39198	learning	findable	0.57844	0.635	1.26	False	0.039783	0.045453	0.06234	0.074923	0.093636	0.11497
TEEL	912	par	4	400	EET	cellmate	170	6	0.30061	0.31845	0.37313	134	0.37313	0.072521	0.056894	163	1.6504	1.5308	0.41471	learning	findable	0.79096	0.67485	1.4601	False	0.045353	0.053247	0.06844	0.044946	0.054633	0.061022
DUNT	913	par	4	400	TUN	cellmate	133	2	0.16667	0.28788	0.36364	55	0.36364	0.19697	0.020942	60	1.65	1.5522	0.22704	unknown	findable	0.43849	0.41667	1.25	False	0.012177	0.011546	0.01015	0.031944	0.03243	0.032336
HANSE	914	alpha	5	800	NSE	additive	59	21	0	0.023622	0.064935	77	0.064935	0.064935	0.031763	91	1.65	1.7475	0.0085298	unknown	findable	0.69013	0.64835	1.3516	False	0.023214	0.027363	0.0321	0.036437	0.048929	0.057809
SETONS	915	alpha	6	1400	SETO	additive	219	4	0	0.01506	0.0625	48	0.0625	0.0625	0.018848	54	1.6492	1.7813	0.014658	unknown	findable	0.61759	0.74074	1.2222	False	0.010989	0.016092	0.03198	0.012849	0.022267	0.033758
RETINES	916	par	7	1800	RETIN	additive	10	6	0.34043	0.36486	0.39623	53	0.39623	0.055801	0.016405	47	1.6477	1.3921	0.64108	learning	findable	0.87535	0.93617	1.3617	False	0.006328	0.011692	0.044755	0.007247	0.01692	0.035575
EASERS	917	par	6	1400	ASERS	additive	63	10	0.60465	0.49157	0.68293	41	0.68293	0.078276	0.015009	43	1.6447	1.1015	0.73114	known	findable	0.61003	0.83721	1	True	0.009628	0.015952	0.04086	0.00802	0.014864	0.023858
SEIS	918	alpha	4	400	SIE	cellmate	526	25	0.027864	0.058309	0.064257	249	0.064257	0.036393	0.11274	323	1.6412	1.7266	0.041096	unknown	findable	0.35811	0.16099	1.257	False	0.08102	0.10462	0.16742	0.079144	0.11239	0.14531
FEART	919	alpha	5	800	FEAR	additive	298	2	0	0.057143	0.125	40	0.125	0.125	0.016405	47	1.6405	1.6844	0.015428	unknown	findable	0.63181	0.68085	1.2766	False	0.010776	0.013205	0.01781	0.01788	0.022151	0.025441
RAMET	920	alpha	5	800	AMET	additive	292	7	0.02381	0.04771	0.09375	64	0.09375	0.06994	0.029319	84	1.6405	1.7206	0.041585	unknown	findable	0.74238	0.67857	1.381	False	0.017745	0.024224	0.04546	0.027158	0.040334	0.054874
RENTER	921	par	6	1400	ENTE	additive	5	15	0.52941	0.48134	0.59524	42	0.59524	0.065826	0.017801	51	1.6405	1.1197	0.71578	known	findable	0.69301	0.76471	1.2745	False	0.007853	0.011969	0.030225	0.008322	0.015807	0.028191
METAL	922	par	5	800	ETAL	additive	125	7	0.12821	0.12979	0.20339	59	0.20339	0.075185	0.027225	78	1.6375	1.613	0.18409	unknown	findable	0.44868	0.42308	1.2564	False	0.012877	0.01694	0.02846	0.022879	0.03457	0.049401
STEEM	923	par	5	800	STEE	additive	78	4	0.23636	0.20253	0.34286	35	0.34286	0.10649	0.019197	55	1.6355	1.4533	0.30349	unknown	findable	0.72366	0.6	1.4364	False	0.012913	0.01722	0.026735	0.013742	0.01963	0.023711
SPINE	924	par	5	800	PIN	additive	188	55	0.33846	0.44751	0.42857	63	0.42857	0.09011	0.022688	65	1.6355	1.4478	0.47824	learning	findable	0.87267	0.86154	1.3846	False	0.011518	0.014925	0.022505	0.017753	0.025439	0.03337
DORE	925	par	4	400	ORE	additive	7856	60	0.48134	0.50761	0.525	200	0.525	0.043657	0.093543	268	1.6335	1.3919	0.65349	known	findable	0.814	0.69403	1.4776	False	0.05825	0.070293	0.08534	0.086657	0.11713	0.1413
EARNT	926	alpha	5	800	EARN	additive	79	7	0	0.017564	0.05	100	0.05	0.05	0.040838	117	1.6335	1.7436	0.0072017	unknown	findable	0.66804	0.63248	1.3419	True	0.032643	0.042409	0.07074	0.042103	0.059252	0.076258
LUDE	927	par	4	400	ULE	cellmate	178	8	0.10169	0.20679	0.3	50	0.3	0.19831	0.020593	59	1.6335	1.5663	0.15002	unknown	findable	0.38051	0.25424	1.2542	False	0.013163	0.012577	0.00973	0.028943	0.030926	0.031285
CHIN	928	par	4	400	HIN	additive	274	26	0.32558	0.41176	0.46154	65	0.46154	0.13596	0.030017	86	1.6324	1.4461	0.42693	learning	findable	0.62044	0.69767	1.2558	False	0.018478	0.01814	0.017075	0.04506	0.051705	0.05678
BARER	929	par	5	800	ARER	additive	287	12	0.37931	0.39785	0.58065	31	0.58065	0.20133	0.010122	29	1.6304	1.3681	0.517	learning	findable	0.81885	0.93103	1.3103	False	0.006564	0.008409	0.013395	0.009218	0.013798	0.018338
GOLE	930	par	4	400	GLE	cellmate	384	15	0.31944	0.35385	0.48148	54	0.48148	0.16204	0.025131	72	1.6289	1.4297	0.44546	learning	findable	0.31969	0.23611	1.1944	False	0.017014	0.016904	0.015745	0.033258	0.037206	0.039187
TOIT	931	par	4	400	TOI	additive	152	6	0.084507	0.12621	0.16667	120	0.16667	0.08216	0.049564	142	1.6289	1.6416	0.1174	unknown	hard to see	0.21961	0	1.1831	False	0.04202	0.042484	0.041165	0.059522	0.067003	0.074312
STOP	932	par	4	400	PTS	cellmate	406	5	0.26852	0.30917	0.37647	85	0.37647	0.10795	0.037696	108	1.6278	1.5027	0.3567	learning	findable	0.55173	0.37037	1.3704	False	0.028268	0.033529	0.043805	0.045381	0.058167	0.070103
TONED	933	par	5	800	TONE	additive	575	22	0.51667	0.49688	0.56522	92	0.56522	0.048551	0.041885	120	1.6268	1.2554	0.71387	known	findable	0.79138	0.78333	1.35	False	0.023873	0.029351	0.04247	0.037522	0.054948	0.073122
CENT	934	par	4	400	CEN	additive	507	11	0.36601	0.40183	0.44203	138	0.44203	0.076016	0.053403	153	1.6238	1.4743	0.48228	learning	findable	0.36876	0	1.3268	False	0.038395	0.042219	0.053505	0.062285	0.074608	0.087188
TAINTS	935	par	6	1400	AINT	additive	15	7	0.175	0.24026	0.25806	31	0.25806	0.083065	0.013962	40	1.6236	1.5176	0.29576	unknown	findable	0.58943	0.8	1.075	False	0.009364	0.013592	0.029675	0.012589	0.021138	0.033438
CATES	936	par	5	800	ATES	additive	19	82	0.6129	0.60647	0.65041	123	0.65041	0.037503	0.054101	155	1.6232	1.1823	0.79353	known	findable	0.86551	0.86452	1.3742	False	0.027668	0.039621	0.081575	0.037469	0.062027	0.09453
SNOG	937	alpha	4	400	NOG	additive	278	2	0.030928	0.088803	0.15068	73	0.15068	0.11976	0.033857	97	1.6218	1.6469	0.052754	unknown	findable	0.37715	0.10309	1.2887	False	0.019838	0.02126	0.021335	0.038955	0.045749	0.05151
SUPE	938	par	4	400	SUP	additive	355	5	0.066667	0.22794	0.32432	37	0.32432	0.25766	0.015707	45	1.6188	1.5367	0.10726	unknown	hard to see	0.29387	0.13333	1.2	False	0.011515	0.011321	0.011105	0.021674	0.022092	0.022491
