word	len	present	found	opportunity	pts	lc	beliefRaw	beliefWeighted	present_s7to10	found_s7to10	beliefWeighted_s7to10	present_train	found_train	beliefWeighted_train	present_test	found_test	beliefWeighted_test	present_q1	found_q1	beliefWeighted_q1	present_q4	found_q4	beliefWeighted_q4
RADISH	6	48	0	27.371	1400	6	0.0079195	0.010543	17	0	0.035253	12	0	0.055623	5	0	0.1082	4	0	0.1081	18	0	0.032954
RADISHES	8	9	0	3.6876	2200	7	0.021519	0.05784	2	0	0.1688	2	0	0.17917							2	0	0.16627
RADIUM	6	4	0	1.4342	1400	6	0.063916	0.12047	1	0	0.20507				1	0	0.2611	1	0	0.27492	2	0	0.15721
RADIUMS	7	1	0	0.27269	1800	7	0.079392	0.21451	1	0	0.2816				1	0	0.46952				1	0	0.27713
RADIUS	6	12	0	5.625	1400	6	0.027965	0.044874	4	0	0.10753	1	0	0.25845	3	0	0.14932	3	0	0.16468	4	0	0.10677
RADIUSED	8	2	0	0.57799	2200	7	0.059418	0.17269	1	0	0.2816				1	0	0.46952				1	0	0.27713
RADIUSES	8	2	0	0.27269	2200	7	0.059418	0.21451	1	0	0.2816				1	0	0.46952				1	0	0.27713
RADIX	5	5	0	3.759	800	5	0.081735	0.086259	1	0	0.21405	1	0	0.22032							1	0	0.21342
RADOME	6	18	0	9.2375	1400	6	0.019668	0.029122	7	0	0.071652	5	0	0.094112	2	0	0.23186	3	0	0.11867	8	0	0.063229
RADOMES	7	7	0	1.645	1800	7	0.026315	0.10271	2	0	0.30802	2	0	0.31448				1	0	0.22017	2	0	0.30307
RADON	5	119	1	81.44	800	5	0.013462	0.017422	35	1	0.057363	21	1	0.092954	14	0	0.049411	26	0	0.023992	38	1	0.05317
RADONS	6	45	1	23.649	1400	6	0.029599	0.052614	16	1	0.14118	9	1	0.20283	7	0	0.11143	10	0	0.055887	17	1	0.12959
RADS	4	425	134	286.28	400	4	0.3148	0.46745	105	37	0.48449	74	30	0.55542	31	7	0.3154	119	26	0.36018	110	39	0.48669
RADULA	6	3	0	1.2342	1400	6	0.076154	0.131	1	0	0.24665				1	0	0.31566				1	0	0.24532
RADULAE	7	1	0	0.54537	1800	7	0.079392	0.17636	1	0	0.229				1	0	0.39249				1	0	0.22547
RADULAS	7	1	0	0	1800	7	0.079392	0.27371															
RADWASTE	8	2	0	0.82503	2200	7	0.059418	0.14916															
RADWASTES	9	1	0	0.42742	2600	7	0.079392	0.19106															
RAFALE	6	4	0	3.0469	1400	6	0.063916	0.073087	1	0	0.17806	1	0	0.19283				2	0	0.13371	1	0	0.17695
RAFALES	7	3	0	1.6289	1800	7	0.047474	0.10334	1	0	0.2695	1	0	0.27809				1	0	0.23916	1	0	0.26525
RAFF	4	20	12	15.494	400	4	0.54491	0.73178	5	3	0.66499	4	3	0.75534	1	0	0.27983	2	2	0.80107	5	3	0.66432
RAFFIA	6	3	0	1.3462	1400	6	0.076154	0.12489										1	0	0.34296			
RAFFIAS	7	2	0	0.20354	1800	7	0.059418	0.22696															
RAFFINATE	9	1	0	1	2600	7	0.079392	0.13603															
RAFFISH	7	3	0	0.62192	1800	7	0.047474	0.16798	1	0	0.29602	1	0	0.30322							1	0	0.29129
RAFFISHLY	9	1	0	0.21484	2600	7	0.079392	0.22483	1	0	0.29602	1	0	0.30322							1	0	0.29129
RAFFLE	6	5	3	3.5972	1400	6	0.47042	0.70949										1	1	0.6817			
RAFFLED	7	1	1	1	1800	7	0.41556	0.63904										1	1	0.69212			
RAFFLER	7	1	1	0.23746	1800	7	0.41556	1															
RAFFLES	7	3	2	1.441	1800	7	0.44951	0.93471										1	1	0.69212			
RAFFLESIA	9	2	0	0.44099	2600	7	0.059418	0.18925															
RAFFS	5	10	4	7.903	800	5	0.36163	0.4789	3	2	0.61144	2	2	0.77709	1	0	0.23243				3	2	0.61091
RAFT	4	143	78	106.27	400	4	0.53794	0.72784	35	19	0.69213	25	12	0.61072	10	7	0.79134	31	13	0.60799	37	19	0.6635
RAFTED	6	21	15	15.375	1400	6	0.66304	0.93131	5	3	0.71026	5	3	0.70763				3	3	1	5	3	0.7103
RAFTER	6	36	19	24.524	1400	6	0.50749	0.75456	12	5	0.53897	8	3	0.51406	4	2	0.54083	9	4	0.69091	13	5	0.51623
RAFTERED	8	1	1	0.74335	2200	7	0.41556	0.73377															
RAFTERING	9	2	0	1.9739	2600	7	0.059418	0.091305															
RAFTERINGS	10	1	0	0.97388	3000	7	0.079392	0.13784															
RAFTERS	7	17	9	7.8541	1800	7	0.48676	1	7	4	0.92504	5	2	0.85183	2	2	0.85101	6	3	1	7	4	0.92354
RAFTING	7	4	3	2.8149	1800	7	0.54164	0.85997	1	1	0.99422				1	1	1				1	1	0.98885
RAFTINGS	8	3	2	2.3875	2200	7	0.44951	0.67262															
RAFTMAN	7	1	0	0.21371	1800	7	0.079392	0.22504	1	0	0.29631				1	0	0.49034				1	0	0.29158
RAFTS	5	71	35	53.414	800	5	0.48273	0.6469	21	10	0.58981	14	6	0.52796	7	4	0.65006	18	5	0.38797	21	10	0.5897
RAFTSMEN	8	5	0	1.838	2200	7	0.033861	0.095694	1	0	0.24286	1	0	0.25246				1	0	0.29789	1	0	0.23908
RAG	3	665	362	472.33	100	3	0.54318	0.76519	198	105	0.697	136	73	0.71097	62	32	0.65586	138	79	0.86429	207	110	0.69605
RAGA	4	103	5	74.588	400	4	0.056225	0.074366	33	1	0.063251	24	1	0.086126	9	0	0.08652	24	1	0.096154	34	1	0.061106
RAGAS	5	50	4	34.152	800	5	0.087828	0.12506	15	0	0.037402	10	0	0.057387	5	0	0.097193	10	1	0.2043	15	0	0.037315
RAGBAG	6	2	0	1.4139	1400	6	0.094188	0.12146	1	0	0.18571				1	0	0.23589				1	0	0.18457
RAGBOLT	7	1	0	0	1800	7	0.079392	0.27371															
RAGBOLTS	8	1	0	0	2200	7	0.079392	0.27371															
RAGDE	5	66	2	44.193	800	5	0.038356	0.053608	20	1	0.098359	16	0	0.039083	4	1	0.40742	12	0	0.049473	21	1	0.094028
RAGE	4	347	232	235.7	400	4	0.66408	0.97957	97	62	0.87265	68	45	0.91371	29	17	0.74028	76	57	1	100	64	0.87274
RAGED	5	114	34	74.93	800	5	0.2965	0.45139	35	9	0.36565	27	7	0.35991	8	2	0.38481	23	9	0.61718	35	9	0.36558
RAGEE	5	57	20	40.617	800	5	0.34497	0.48684	10	3	0.36469	7	1	0.19435	3	2	0.75682	17	8	0.64823	11	3	0.32996
RAGEES	6	35	13	22.833	1400	6	0.35993	0.55679	7	3	0.59695	5	1	0.30938	2	2	1	9	3	0.53862	7	3	0.59689
RAGER	5	113	82	77.604	800	5	0.71345	1	29	20	0.92192	21	15	0.89741	8	5	0.85567	27	19	0.95884	30	20	0.89382
RAGERS	6	59	43	42.628	1400	6	0.70885	0.99126	18	14	1	12	10	0.97678	6	4	0.93354	15	9	0.76533	18	14	1
RAGES	5	176	109	122.92	800	5	0.61309	0.88051	49	29	0.74897	38	23	0.76507	11	6	0.64302	39	30	1	51	30	0.74967
RAGG	4	42	16	29.144	400	4	0.37078	0.53849	11	4	0.4633	6	4	0.72208	5	0	0.13736	9	4	0.67715	11	4	0.46312
RAGGA	5	9	0	4.9886	800	5	0.0541	0.069589	2	0	0.19632	1	0	0.27859	1	0	0.25167	1	0	0.23575	2	0	0.19575
RAGGAS	6	3	0	2.6011	1400	6	0.076154	0.082002										1	0	0.20916			
RAGGED	6	11	7	8.7979	1400	6	0.55947	0.74098	1	1	0.84505	1	1	0.83108				4	4	1	1	1	0.84552
RAGGEDIEST	10	1	0	0.64406	3000	7	0.079392	0.1657															
RAGGEDLY	8	1	0	1	2200	7	0.079392	0.13603															
RAGGEDNESS	10	1	0	0.39943	3000	7	0.079392	0.19492															
RAGGEDY	7	2	0	1.3994	1800	7	0.059418	0.11327															
RAGGEE	6	1	0	0.68067	1400	6	0.12341	0.17281															
RAGGEES	7	1	0	0.23898	1800	7	0.079392	0.2204															
RAGGERY	7	1	0	1	1800	7	0.079392	0.13603															
RAGGIER	7	2	0	1.0047	1800	7	0.059418	0.13571	1	0	0.27459	1	0	0.28294							1	0	0.27025
RAGGIES	7	4	0	2.758	1800	7	0.039528	0.072193	1	0	0.23222				1	0	0.39732	1	0	0.17498	1	0	0.22862
RAGGIEST	8	1	0	0.74335	2200	7	0.079392	0.1562										1	0	0.17498			
RAGGLE	6	2	0	0.8111	1400	6	0.094188	0.16072															
RAGGS	5	11	1	6.0338	800	5	0.11858	0.19476	3	0	0.14751	2	0	0.18326	1	0	0.26635	2	0	0.19919	3	0	0.1471
RAGGY	5	4	1	2.2263	800	5	0.24009	0.40075	1	0	0.23091				1	0	0.26635				1	0	0.23022
RAGHEAD	7	1	0	0	1800	7	0.079392	0.27371															
RAGI	4	234	25	153.46	400	4	0.10934	0.16539	65	6	0.14151	39	4	0.16424	26	2	0.13441	55	4	0.13157	68	6	0.13489
RAGING	6	21	8	12.894	1400	6	0.36162	0.59506	4	1	0.40763	4	1	0.41103				6	3	0.72276	4	1	0.40728
RAGINGLY	8	1	0	1	2200	7	0.079392	0.13603															
RAGINGS	7	7	3	5.7529	1800	7	0.36059	0.48516	3	1	0.42291	3	1	0.42173							3	1	0.42111
RAGINI	6	32	0	17.664	1400	6	0.011622	0.016011	9	0	0.062893	7	0	0.089212	2	0	0.18698	6	0	0.073526	10	0	0.058367
RAGINIS	7	19	0	8.664	1800	7	0.01126	0.028019	5	0	0.1062	4	0	0.12212	1	0	0.49711	4	0	0.094893	6	0	0.08689
RAGIS	5	102	8	67.079	800	5	0.082419	0.12334	32	4	0.18943	21	3	0.22129	11	1	0.16564	17	0	0.039395	34	4	0.17827
RAGLAN	6	12	0	5.8549	1400	6	0.027965	0.04338	2	0	0.17501				2	0	0.222	3	0	0.12445	2	0	0.17391
RAGLANS	7	6	0	3.519	1800	7	0.029615	0.060004	1	0	0.18755				1	0	0.32866	1	0	0.24301	1	0	0.18471
RAGMAN	6	5	0	2.3681	1400	6	0.055067	0.087586										2	0	0.17777			
RAGMANS	7	3	0	1.4277	1800	7	0.047474	0.11195										1	0	0.28499			
RAGMEN	6	15	0	9.842	1400	6	0.023094	0.027506	5	0	0.072255	1	0	0.18965	4	0	0.11014	3	0	0.13613	5	0	0.071708
RAGMENT	7	4	0	1.3596	1800	7	0.039528	0.1152										2	0	0.28913			
RAGMENTS	8	1	0	0	2200	7	0.079392	0.27371										1	0	0.32857			
RAGOUT	6	9	0	5.5869	1400	6	0.03544	0.045131	2	0	0.15905	2	0	0.17296				2	0	0.1481	2	0	0.15802
RAGOUTS	7	4	0	0.67906	1800	7	0.039528	0.16222	2	0	0.26889	2	0	0.27751							2	0	0.26465
RAGS	4	222	86	152.07	400	4	0.38521	0.5632	64	34	0.71259	41	18	0.59062	23	16	0.87417	42	10	0.38299	70	37	0.7058
RAGSTONE	8	7	0	1.8705	2200	7	0.026315	0.094606	3	0	0.2323	3	0	0.24219				1	0	0.24151	3	0	0.2287
RAGSTONES	9	2	0	1.0927	2600	7	0.059418	0.12997										1	0	0.24151			
RAGTAG	6	4	0	2.4803	1400	6	0.063916	0.084805	2	0	0.17192	2	0	0.18643				1	0	0.20916	2	0	0.17083
RAGTAIL	7	3	0	1.2304	1800	7	0.047474	0.12191	1	0	0.18177	1	0	0.19223							1	0	0.17903
RAGTIME	7	10	0	3.7008	1800	7	0.019722	0.057678	7	0	0.090761	6	0	0.1039	1	0	0.49711	1	0	0.32857	7	0	0.089457
RAGTIMER	8	3	0	2.1439	2200	7	0.047474	0.086348	2	0	0.13786	2	0	0.14763							2	0	0.13583
RAGTIMERS	9	2	0	1.2192	2600	7	0.059418	0.12253	1	0	0.22281	1	0	0.23292							1	0	0.21938
RAGTIMES	8	3	0	1.0695	2200	7	0.047474	0.13144	3	0	0.16851	3	0	0.17888							3	0	0.16599
RAGTOP	6	7	0	4.8279	1400	6	0.043126	0.050955	2	0	0.15386	2	0	0.16752				1	0	0.20916	2	0	0.15285
RAGU	4	77	0	56.028	400	4	0.012475	0.011812	32	0	0.029251	19	0	0.048803	13	0	0.066974	14	0	0.05765	34	0	0.027778
RAGULED	7	1	0	0.26259	1800	7	0.079392	0.21624	1	0	0.28401	1	0	0.29189							1	0	0.2795
RAGULY	6	4	0	3.1024	1400	6	0.063916	0.072112	2	0	0.14568	1	0	0.18481	1	0	0.29975				2	0	0.14471
RAGUS	5	28	0	17.068	800	5	0.02076	0.024008	7	0	0.075008	4	0	0.1109	3	0	0.16045	6	0	0.10387	8	0	0.067515
RAGWEED	7	2	0	1.7874	1800	7	0.059418	0.097441															
RAGWORK	7	1	0	0.30826	1800	7	0.079392	0.20863															
RAGWORM	7	1	0	0.29541	1800	7	0.079392	0.21071															
RAGWORMS	8	1	0	0.29541	2200	7	0.079392	0.21071															
RAGWORT	7	2	0	1.096	1800	7	0.059418	0.12977															
RAGWORTS	8	1	0	0.78776	2200	7	0.079392	0.15229															
RAH	3	1019	71	713.57	100	3	0.070529	0.10033	264	21	0.11037	186	12	0.093118	78	9	0.16011	222	22	0.15738	277	21	0.10517
RAHED	5	125	0	90.355	800	5	0.0050071	0.0048268	29	0	0.021563	18	0	0.0355	11	0	0.05666	31	0	0.020527	32	0	0.019662
RAHING	6	39	1	21.26	1400	6	0.033907	0.058247	13	1	0.17536	12	1	0.19676	1	0	0.24117	6	0	0.079395	14	1	0.16145
RAHS	4	439	22	296.69	400	4	0.051954	0.075984	103	9	0.12819	66	4	0.098352	37	5	0.19492	104	6	0.10205	107	9	0.12305
RAHUI	5	14	0	9.9838	800	5	0.038029	0.038983	5	0	0.091349	3	0	0.14128	2	0	0.16922	2	0	0.15512	5	0	0.091118
RAHUIS	6	6	0	2.6103	1400	6	0.04837	0.081797	1	0	0.20683	1	0	0.22255							1	0	0.20561
RAI	3	1881	1398	1311.2	100	3	0.74243	1	455	349	1	318	244	1	137	105	0.99903	502	383	1	474	363	1
RAIA	4	325	7	224.67	400	4	0.024353	0.033922	73	2	0.049156	54	2	0.065998	19	0	0.049917	93	2	0.043698	79	2	0.045642
RAIAS	5	151	3	100.79	800	5	0.023663	0.033698	33	1	0.061652	23	1	0.085347	10	0	0.069378	45	1	0.05242	36	1	0.057939
RAID	4	504	241	335.05	400	4	0.47651	0.7174	126	62	0.66913	90	42	0.63709	36	20	0.72035	130	69	0.90305	130	65	0.68057
RAIDED	6	35	13	23.568	1400	6	0.35993	0.54017	12	3	0.43649	7	1	0.31081	5	2	0.55694	8	3	0.48031	12	3	0.43635
RAIDER	6	114	52	71.774	1400	6	0.45084	0.71813	29	16	0.84822	22	13	0.92127	7	3	0.58087	28	14	0.82262	30	17	0.873
RAIDERS	7	52	26	30.296	1800	7	0.48608	0.83975	12	8	1	8	6	1	4	2	0.58811	13	8	1	12	8	1
RAIDING	7	5	2	3.6521	1800	7	0.32061	0.4893	1	0	0.2572	1	0	0.2663				2	1	0.51139	1	0	0.25317
RAIDINGS	8	1	1	0.94033	2200	7	0.41556	0.65882										1	1	0.71522			
RAIDS	5	180	97	121.27	800	5	0.53405	0.79454	42	26	0.88086	31	17	0.7885	11	9	1	55	29	0.83052	44	27	0.86997
RAIK	4	79	8	52.189	400	4	0.10871	0.16072	28	2	0.13437	20	1	0.11267	8	1	0.2585	18	2	0.22196	28	2	0.13442
RAIKED	6	8	0	5.4845	1400	6	0.038907	0.045838	3	0	0.1158	3	0	0.12716				2	0	0.12157	3	0	0.11499
RAIKING	7	1	0	1	1800	7	0.079392	0.13603	1	0	0.17463	1	0	0.18505							1	0	0.17201
RAIKS	5	30	4	19.966	800	5	0.14133	0.20819	12	1	0.14826	9	0	0.062581	3	1	0.43798	8	1	0.22977	12	1	0.14813
RAIL	4	616	430	403.62	400	4	0.69532	1	151	111	1	106	80	1	45	31	0.93515	149	106	1	162	118	1
RAILAGE	7	6	0	3.1552	1800	7	0.029615	0.065273	2	0	0.15949	2	0	0.16974							2	0	0.15712
RAILAGES	8	5	0	3.0682	2200	7	0.033861	0.066673	2	0	0.15949	2	0	0.16974							2	0	0.15712
RAILBED	7	7	0	4.1374	1800	7	0.026315	0.052764	2	0	0.15509				2	0	0.27666	1	0	0.21836	2	0	0.15279
RAILBEDS	8	2	0	1.5026	2200	7	0.059418	0.10858	1	0	0.2247				1	0	0.38599				1	0	0.22123
RAILBUS	7	5	0	1.8796	1800	7	0.033861	0.094307	4	0	0.13231	1	0	0.25028	3	0	0.28939	1	0	0.24978	4	0	0.13037
RAILBUSES	9	1	0	0.26714	2600	7	0.079392	0.21546										1	0	0.24978			
RAILCAR	7	1	0	0.097142	1800	7	0.079392	0.24921										1	0	0.29476			
RAILE	5	318	220	203.79	800	5	0.68771	1	77	54	1	52	37	1	25	17	0.95376	75	55	1	84	59	1
RAILED	6	106	67	71.695	1400	6	0.62277	0.92509	23	13	0.78064	17	11	0.83911	6	2	0.51802	22	15	1	23	13	0.78067
RAILER	6	111	65	75.847	1400	6	0.5776	0.84915	25	15	0.84656	24	14	0.81222	1	1	0.90626	24	17	1	28	17	0.88161
RAILERS	7	53	32	33.131	1800	7	0.58638	0.94582	9	6	0.82096	9	6	0.81537				13	10	1	10	6	0.76763
RAILES	6	179	121	116.22	1400	6	0.66988	1	48	33	1	34	25	1	14	8	0.81138	38	28	1	52	35	0.98649
RAILING	7	19	8	13.399	1800	7	0.39267	0.57484	4	2	0.64515	1	1	1	3	1	0.47047	3	2	1	4	2	0.64341
RAILINGS	8	4	1	3.4524	2200	7	0.2069	0.28611	1	0	0.17463				1	0	0.30819	1	1	0.78709	1	0	0.17201
RAILLERY	8	3	0	1.4173	2200	7	0.047474	0.11243										1	0	0.21052			
RAILLESS	8	3	0	0.44002	2200	7	0.047474	0.18938	2	0	0.27582	2	0	0.28411							2	0	0.27146
RAILLIES	8	7	0	3.5675	2200	7	0.026315	0.059364	3	0	0.13733	2	0	0.21768	1	0	0.33648	2	0	0.18469	3	0	0.13531
RAILLY	6	13	0	6.2377	1400	6	0.026128	0.041103	5	0	0.10311	2	0	0.19725	3	0	0.16868	2	0	0.1587	5	0	0.10237
RAILMAN	7	7	0	2.9943	1800	7	0.026315	0.067909	2	0	0.36554	1	0	0.36742	1	0	0.58418	2	0	0.15113	2	0	0.35951
RAILMEN	7	9	0	1.4965	1800	7	0.021519	0.10885	1	0	0.24062	1	0	0.25028				2	0	0.29005	2	0	0.23688
RAILS	5	243	149	160.26	800	5	0.60871	0.92457	54	32	0.86006	43	27	0.87577	11	5	0.70199	54	35	0.97784	60	36	0.8734
RAILWAY	7	1	0	0.92477	1800	7	0.079392	0.14138	1	0	0.18177	1	0	0.19223							1	0	0.17903
RAILWAYS	8	1	0	0.92477	2200	7	0.079392	0.14138	1	0	0.18177	1	0	0.19223							1	0	0.17903
RAIMENT	7	26	0	8.5216	1800	7	0.0084422	0.028438	8	0	0.085328	6	0	0.12493	2	0	0.30327	6	0	0.1045	8	0	0.084106
RAIMENTS	8	16	0	6.6916	2200	7	0.013139	0.035215	4	0	0.1278	3	0	0.19514	1	0	0.33935	5	0	0.11152	4	0	0.12593
RAIN	4	917	632	598.44	400	4	0.6874	1	224	154	0.96691	153	104	0.9511	71	50	0.97463	251	173	1	233	158	0.95528
RAINDATE	8	12	0	3.1135	2200	7	0.0169	0.065936	2	0	0.25172	1	0	0.36742	1	0	0.42628	3	0	0.1875	2	0	0.24778
RAINDATES	9	8	0	2.0408	2600	7	0.023677	0.089289	1	0	0.25172				1	0	0.42628	3	0	0.1875	1	0	0.24778
RAINDROP	8	2	0	0.417	2200	7	0.059418	0.19248										1	0	0.22017			
RAINDROPS	9	1	0	0.417	2600	7	0.079392	0.19248										1	0	0.22017			
RAINE	5	530	330	340.16	800	5	0.62053	0.96754	123	76	0.89721	81	45	0.80976	42	31	1	157	100	1	129	77	0.87674
RAINED	6	166	99	99.44	1400	6	0.59087	0.98812	38	20	0.77818	24	14	0.87494	14	6	0.59171	50	31	1	40	21	0.7784
RAINES	6	303	185	178.76	1400	6	0.60742	1	64	40	1	39	23	0.91395	25	17	1	94	56	1	65	40	0.99609
RAINFOREST	10	1	0	0.49629	3000	7	0.079392	0.1822	1	0	0.23697	1	0	0.24674							1	0	0.2333
RAINIER	7	25	3	8.5045	1800	7	0.11997	0.34453	8	3	0.78702	5	2	1	3	1	0.50968	7	0	0.14365	8	3	0.78544
RAINIEST	8	24	0	6.696	2200	7	0.0090923	0.035195	2	0	0.3385	1	0	0.36742	1	0	0.54829	11	0	0.070545	2	0	0.33298
RAINILY	7	4	0	1.2465	1800	7	0.039528	0.12102	1	0	0.30621				1	0	0.50415	1	0	0.25961	1	0	0.30129
RAININESS	9	4	0	1.2718	2600	7	0.039528	0.11967	1	0	0.36554	1	0	0.36742				1	0	0.20464	1	0	0.35951
RAINING	7	12	3	6.5906	1800	7	0.23157	0.43154	3	2	0.8738	3	2	0.85615				1	0	0.21836	3	2	0.87122
RAINLESS	8	9	0	1.6386	2200	7	0.021519	0.10296	2	0	0.22127	2	0	0.23141							2	0	0.21787
RAINOUT	7	15	0	4.0193	1800	7	0.013913	0.054008	6	0	0.16572	3	0	0.19186	3	0	0.50524	2	0	0.19159	6	0	0.16324
RAINOUTS	8	10	0	2.3711	2200	7	0.019722	0.080508	3	0	0.20835	1	0	0.24362	2	0	0.50524	2	0	0.19159	3	0	0.20517
RAINS	5	414	249	269.77	800	5	0.5989	0.91998	86	58	0.95813	59	43	1	27	15	0.7752	118	69	0.94599	90	60	0.95142
RAINSPOUT	9	1	0	0.78776	2600	7	0.079392	0.15229															
RAINSPOUTS	10	1	0	0.78776	3000	7	0.079392	0.15229															
RAINSTORM	9	1	0	0.21484	2600	7	0.079392	0.22483															
RAINSUIT	8	2	0	0.5699	2200	7	0.059418	0.17359										2	0	0.19641			
RAINTIGHT	9	1	0	0	2600	7	0.079392	0.27371															
RAINWATER	9	2	0	1.4136	2600	7	0.059418	0.1126	2	0	0.14361	1	0	0.18505	1	0	0.42628				2	0	0.14148
RAINWATERS	10	1	0	0.41364	3000	7	0.079392	0.19294	1	0	0.25172				1	0	0.42628				1	0	0.24778
RAINWEAR	8	1	0	0.75428	2200	7	0.079392	0.15522															
RAINY	5	67	6	44.144	800	5	0.095088	0.14154	19	0	0.033327	15	0	0.043783	4	0	0.12122	11	3	0.44861	20	0	0.031099
RAIRD	5	95	1	61.09	800	5	0.016764	0.023098	27	0	0.025406	19	0	0.034755	8	0	0.090729	24	1	0.092055	27	0	0.025348
RAIRDS	6	38	0	23.174	1400	6	0.0098884	0.01237	11	0	0.04527	7	0	0.063254	4	0	0.16243	9	0	0.057754	11	0	0.044912
RAIS	4	942	398	624.54	400	4	0.42184	0.63649	225	85	0.52462	154	54	0.49324	71	31	0.58203	262	122	0.76695	234	87	0.51787
RAISABLE	8	3	0	1.0164	2200	7	0.047474	0.13492										1	0	0.20551			
RAISE	5	578	312	392.76	800	5	0.53826	0.79273	133	65	0.67743	96	43	0.62631	37	22	0.78436	162	98	0.952	137	67	0.6805
RAISEABLE	9	2	0	1.0644	2600	7	0.059418	0.13177															
RAISED	6	162	70	101.15	1400	6	0.42867	0.68781	38	16	0.63093	28	10	0.55531	10	6	0.76861	50	22	0.73406	40	16	0.60573
RAISER	6	187	81	117.49	1400	6	0.43017	0.68583	42	17	0.61376	29	13	0.69058	13	4	0.44118	53	28	0.87568	44	18	0.62444
RAISERS	7	26	10	11.049	1800	7	0.36591	0.85324	4	0	0.11533	2	0	0.23147	2	0	0.26039	4	3	1	6	1	0.35325
RAISES	6	137	82	87.933	1400	6	0.59184	0.92485	30	19	0.9603	20	10	0.76306	10	9	1	39	26	1	30	19	0.96036
RAISIN	6	56	4	30.967	1400	6	0.075533	0.13428	15	1	0.14351	10	1	0.22279	5	0	0.099557	11	0	0.043455	17	1	0.12849
RAISING	7	18	3	10.177	1800	7	0.16201	0.29293	4	1	0.46106	3	1	0.54118	1	0	0.41442	2	0	0.12381	5	1	0.38836
RAISINGS	8	3	1	1.7411	2200	7	0.24849	0.46551	2	1	0.62691	2	1	0.61604							3	1	0.50021
RAISINS	7	16	0	6.5486	1800	7	0.013139	0.035883	3	0	0.13836	3	0	0.14814				3	0	0.16291	5	0	0.10678
RAISINY	7	2	0	0.85485	1800	7	0.059418	0.14675															
RAISONNE	8	9	0	2.8624	2200	7	0.021519	0.070235	3	0	0.16123	2	0	0.18507	1	0	0.51124	4	0	0.12822	3	0	0.15883
RAIT	4	987	335	649.75	400	4	0.3391	0.51517	243	93	0.53843	170	67	0.55748	73	26	0.48928	285	99	0.56756	250	96	0.53897
RAITA	5	267	0	173.97	800	5	0.0023721	0.0025252	67	0	0.0099418	45	0	0.015514	22	0	0.031253	77	0	0.009365	67	0	0.0099196
RAITAS	6	110	0	61.782	1400	6	0.0035442	0.0047694	26	0	0.023518	15	0	0.040742	11	0	0.068122	33	0	0.016358	26	0	0.023325
RAITED	6	165	19	101.25	1400	6	0.116	0.18865	46	8	0.2722	34	7	0.33425	12	1	0.14699	50	8	0.27262	46	8	0.27214
RAITING	7	22	3	14.081	1800	7	0.13498	0.21703	4	1	0.33001	2	1	0.64049	2	0	0.20931	6	0	0.073532	4	1	0.32867
RAITS	5	548	223	357.81	800	5	0.406	0.62209	123	60	0.698	81	41	0.73955	42	19	0.60952	172	68	0.63961	127	62	0.70316
RAIYAT	6	9	0	6.6516	1400	6	0.03544	0.038895	2	0	0.14047	2	0	0.1534				3	0	0.099569	2	0	0.13953
RAIYATS	7	3	0	0.71477	1800	7	0.047474	0.15882										2	0	0.22887			
RAJ	3	30	0	22.609	100	3	0.033312	0.031505	6	0	0.14731	3	0	0.23207	3	0	0.21311	5	0	0.12367	6	0	0.14757
RAJA	4	6	0	4.6369	400	4	0.10219	0.10555	1	0	0.27513				1	0	0.29126	1	0	0.30682	1	0	0.27507
RAJAH	5	2	0	1.6781	800	5	0.13249	0.14507	1	0	0.21819				1	0	0.25167				1	0	0.21754
RAJAHS	6	1	0	0.66758	1400	6	0.12341	0.17412	1	0	0.19219				1	0	0.2443				1	0	0.19102
RAJAHSHIP	9	1	0	0.45741	2600	7	0.079392	0.1871	1	0	0.24369				1	0	0.41442				1	0	0.23989
RAJAHSHIPS	10	1	0	0.45741	3000	7	0.079392	0.1871	1	0	0.24369				1	0	0.41442				1	0	0.23989
RAJAS	5	3	0	2.6781	800	5	0.10977	0.10927	1	0	0.21819				1	0	0.25167				1	0	0.21754
RAJASHIP	8	1	0	0.45741	2200	7	0.079392	0.1871	1	0	0.24369				1	0	0.41442				1	0	0.23989
RAJASHIPS	9	1	0	0.45741	2600	7	0.079392	0.1871	1	0	0.24369				1	0	0.41442				1	0	0.23989
RAJES	5	3	0	2.3415	800	5	0.10977	0.11917	1	0	0.19458				1	0	0.22442				1	0	0.19401
RAKE	4	112	65	75.688	400	4	0.56966	0.84723	29	16	0.77764	20	12	0.81117	9	4	0.59818	21	16	1	32	18	0.79285
RAKED	5	28	5	18.705	800	5	0.18294	0.27107	8	2	0.34145	8	2	0.34307				5	1	0.3638	9	2	0.30003
RAKEE	5	18	0	12.98	800	5	0.030726	0.030846	4	0	0.1122	3	0	0.14216	1	0	0.23899	3	0	0.11615	4	0	0.11191
RAKEES	6	11	0	7.8612	1400	6	0.03008	0.033617	2	0	0.1435	2	0	0.1566				2	0	0.12023	2	0	0.14255
RAKER	5	30	17	20.092	800	5	0.5373	0.81258	7	4	0.68986	6	3	0.63456	1	1	0.61504	4	1	0.40367	7	4	0.68951
RAKERIES	8	3	0	0.84794	2200	7	0.047474	0.1473	1	0	0.30579	1	0	0.3124							1	0	0.30088
RAKERS	6	16	7	12.802	1400	6	0.40596	0.52686	2	2	0.81508	2	2	0.80799				2	0	0.13676	2	2	0.8153
