word	len	present	found	opp	beliefRaw	beliefWeighted
OASTS	5	52	6	38.0146	0.121374	0.164556
OAT	3	603	253	463.94	0.418734	0.54446
OATEN	5	165	22	113.151	0.134921	0.196142
OATER	5	205	79	142.819	0.382247	0.549654
OATERS	6	106	40	75.9035	0.37123	0.521756
OATH	4	155	15	118.584	0.100958	0.130835
OATHS	5	58	4	39.7952	0.077116	0.109638
OATIER	6	76	19	46.9258	0.246979	0.400865
OATIEST	7	25	4	9.28654	0.158981	0.415739
OATS	4	334	134	254.24	0.398873	0.524714
OATY	4	61	1	47.1855	0.0324005	0.0376802
OAVES	5	13	0	9.38573	0.0452874	0.0509349
OBA	3	161	5	122.561	0.0375743	0.0474277
OBANG	5	13	0	7.92627	0.0452874	0.0584552
OBAS	4	72	1	54.8692	0.0277588	0.0326618
OBE	3	151	3	119.724	0.0271002	0.0321583
OBEAH	5	13	0	11.1857	0.0452874	0.0439598
OBELI	5	28	0	20.788	0.0238206	0.0254026
OBES	4	78	1	60.5269	0.0257469	0.0297448
OBESER	6	17	0	9.59146	0.029693	0.0442083
OBEY	4	11	0	7.89656	0.0716838	0.0824977
OBI	3	123	1	96.347	0.0173327	0.0195235
OBIED	5	18	0	11.8193	0.0348259	0.0419383
OBIS	4	58	1	44.6791	0.0339487	0.0396683
OBIT	4	47	0	35.7591	0.0218491	0.0229207
OBITAL	6	12	0	6.87543	0.0393462	0.0581791
OBITER	6	14	0	9.84145	0.0348184	0.0432523
OBITS	5	24	0	16.8331	0.0272673	0.0307488
OBLAST	6	14	0	8.94143	0.0348184	0.046904
OBLATE	6	14	3	8.4934	0.207431	0.342722
OBO	3	39	1	30.6165	0.0511338	0.058337
OBOE	4	20	1	16.0221	0.0860016	0.0999912
OBOES	5	11	1	8.72879	0.119756	0.147634
OBOL	4	14	0	10.5672	0.0602348	0.0660437
OBOLE	5	11	0	7.7129	0.0514722	0.0597448
OBOS	4	28	0	22.4662	0.0345119	0.0349687
OBS	3	100	1	77.3465	0.0211632	0.0241725
OCA	3	296	3	226.891	0.014005	0.0171311
OCAS	4	129	0	94.1311	0.0084571	0.00912106
OCEAN	5	48	0	32.3264	0.0145958	0.0168535
OCH	3	181	14	144.151	0.082143	0.101835
OCHE	4	66	1	51.9336	0.0301118	0.0344128
OCHER	5	36	0	26.9386	0.0190138	0.0199958
OCHERS	6	24	0	15.9197	0.0221016	0.0283477
OCHES	5	40	1	30.1433	0.0401835	0.0491504
OCHRE	5	38	0	26.3467	0.0181007	0.020414
OCHREA	6	15	0	7.33497	0.032924	0.0552262
OCHRED	6	11	0	7.07671	0.0420824	0.0568477
OCHRES	6	21	0	12.5649	0.0248213	0.0350056
OCKER	5	15	0	9.98203	0.0404295	0.0483913
OCREA	5	66	0	44.749	0.0108235	0.0123711
OCREAE	6	15	0	8.9532	0.032924	0.0468522
OCTA	4	111	2	87.0279	0.0270455	0.0321013
OCTAD	5	21	0	14.2629	0.0305865	0.0356207
OCTAL	5	35	0	23.5557	0.0195058	0.022647
OCTALS	6	13	0	4.84089	0.0369441	0.0762233
OCTAN	5	51	1	34.5153	0.0320945	0.0432589
OCTANE	6	31	0	15.5594	0.0176016	0.0289388
OCTANES	7	16	0	5.05551	0.0269456	0.0795339
OCTANS	6	22	0	10.8219	0.0238433	0.0398709
OCTAS	5	43	1	30.3458	0.037599	0.0488423
OCTET	5	24	0	18.8611	0.0272673	0.0277537
OCTETS	6	14	0	10.1281	0.0348184	0.0422056
OCTROI	6	16	0	7.73057	0.0312252	0.0529142
ODA	3	341	11	262.155	0.0353621	0.0450822
ODAH	4	87	0	67.2669	0.0123271	0.012617
ODAL	4	123	3	92.2608	0.0323314	0.0408516
ODALS	5	36	1	25.5483	0.0442378	0.057361
ODAS	4	123	6	92.0028	0.0558086	0.0725998
ODD	3	69	4	57.7487	0.0711955	0.0818802
ODDER	5	33	1	22.8733	0.0478595	0.0635402
ODDS	4	29	1	23.0692	0.0630906	0.0727762
ODE	3	486	110	374.72	0.22691	0.294111
ODEA	4	214	1	153.904	0.00974214	0.012023
ODES	4	249	82	185.4	0.327568	0.440353
ODEUM	5	19	0	14.6026	0.033288	0.0348902
ODIC	4	71	0	55.2714	0.0149296	0.0152222
ODISTS	6	14	0	9.28428	0.0348184	0.0454425
ODOR	4	52	1	41.2157	0.0375359	0.0427881
ODORS	5	29	0	22.4721	0.0230909	0.0236515
ODS	3	355	5	278.182	0.0172737	0.0211269
ODYL	4	19	0	14.0626	0.0475717	0.0523719
ODYLE	5	11	0	8.21337	0.0514722	0.0568053
OEDEMA	6	10	0	7.38573	0.0452275	0.0549183
OES	3	789	12	617.293	0.0166473	0.0208617
OESTRIN	7	24	0	8.80203	0.0190949	0.0509157
OFF	3	30	1	22.2176	0.0646398	0.0782025
OFFA	4	11	0	8.47223	0.0716838	0.0782931
OFFS	4	12	0	9.59199	0.0674127	0.0712314
OFT	3	116	34	93.6309	0.293174	0.363549
OFTEN	5	23	5	17.2719	0.215945	0.290051
OFTER	5	41	12	31.574	0.285673	0.375092
OFTEST	6	11	0	7.35646	0.0420824	0.0550954
OGAMS	5	18	0	12.0342	0.0348259	0.0412942
OGEE	4	33	0	22.7223	0.0299448	0.0346181
OGEED	5	15	0	9.88587	0.0404295	0.0487841
OGEES	5	22	0	15.3997	0.0293938	0.0332879
OGLE	4	52	0	37.1525	0.0199252	0.0221217
OGLED	5	18	0	10.3348	0.0348259	0.0470028
OGLER	5	21	0	12.2663	0.0305865	0.0406205
OGLES	5	27	0	17.7885	0.0245979	0.0292611
OGRE	4	100	2	74.3636	0.0298847	0.0373683
OGRES	5	58	2	40.0529	0.0446721	0.06136
OHIA	4	106	0	82.2919	0.0102129	0.0103898
OHING	5	40	0	23.6718	0.0172712	0.0225444
OHM	3	108	0	84.2017	0.0107299	0.0107192
OHMS	4	41	0	31.6285	0.0247124	0.0256688
OHO	3	103	2	81.1743	0.0299096	0.0350247
OHS	3	342	5	267.905	0.0179226	0.02193
OIK	3	64	1	50.2171	0.0323551	0.0366248
OIKS	4	19	0	13.3007	0.0475717	0.054847
OIL	3	383	171	298.756	0.444883	0.570808
OILCAN	6	12	0	4.98047	0.0393462	0.0746353
OILED	5	78	26	53.0726	0.327686	0.482959
OILER	5	108	47	71.5584	0.42773	0.647167
OILERS	6	47	21	31.3682	0.428844	0.649798
OILIER	6	28	7	17.8137	0.242357	0.383972
OILING	6	15	8	10.9068	0.468181	0.673227
OILLET	6	17	0	11.0781	0.029693	0.0390725
OILLETS	7	11	0	6.76661	0.036264	0.0632875
OILMAN	6	12	0	6.27655	0.0393462	0.0625368
OILMEN	6	13	0	5.87259	0.0369441	0.0658645
OILS	4	159	77	119.54	0.477041	0.636503
OILY	4	46	5	35.3554	0.120736	0.154128
OINK	4	34	0	25.9405	0.0291727	0.0307448
OINKS	5	15	0	11.1581	0.0404295	0.0440524
OINT	4	253	4	191.08	0.0199059	0.0251895
OINTED	6	41	0	28.0115	0.0136355	0.0168183
OINTS	5	118	2	81.0832	0.022638	0.0310425
OIS	3	576	5	447.834	0.0106927	0.0131669
OKA	3	57	2	43.6285	0.052437	0.0635658
OKAS	4	28	2	22.2987	0.0955182	0.114815
OKE	3	79	16	58.864	0.207075	0.276116
OKEH	4	16	0	12.7572	0.0544384	0.0567603
OKES	4	40	11	30.0427	0.27089	0.361605
OKRA	4	20	0	14.8017	0.0456522	0.0501758
OKTA	4	13	0	9.99886	0.063622	0.068971
OLD	3	197	42	152.315	0.214859	0.277387
OLDE	4	116	22	89.9739	0.191511	0.246607
OLDEN	5	48	4	33.4133	0.092048	0.12942
OLDENS	6	15	2	9.73347	0.141738	0.218295
OLDER	5	65	17	43.7873	0.258633	0.384249
OLDEST	6	23	0	13.7247	0.0229395	0.0323768
OLDIE	5	42	6	30.114	0.147964	0.205092
OLDIES	6	23	3	12.8304	0.136662	0.240561
OLDISH	6	12	0	5.01118	0.0393462	0.0742946
OLDS	4	72	14	55.2551	0.197066	0.256282
OLDSTER	7	10	0	5.25441	0.0389586	0.0772294
OLDY	4	16	2	12.1251	0.150669	0.192958
OLE	3	489	104	378.819	0.213361	0.275212
OLEA	4	216	2	159.281	0.0141832	0.0177931
OLEARIA	7	11	0	3.57114	0.036264	0.10232
OLEATE	6	47	0	28.9987	0.0120116	0.0162778
OLEATES	7	22	0	7.64739	0.020595	0.0572662
OLEIN	5	70	0	45.5394	0.0102356	0.0121652
OLEINES	7	10	0	4.29179	0.0389586	0.0898258
OLEINS	6	28	0	15.0495	0.0192843	0.0298188
OLENT	5	80	0	53.9128	0.00901189	0.010342
OLES	4	278	78	213.148	0.27983	0.365255
OLEUM	5	14	0	8.93264	0.0427208	0.0530538
OLID	4	108	1	80.2848	0.0188983	0.0226733
OLIO	4	69	0	52.4232	0.0153343	0.016007
OLIOS	5	38	0	24.5512	0.0181007	0.0217966
OLIVE	5	18	0	12.0755	0.0348259	0.0411727
OLLA	4	77	3	56.6684	0.0505166	0.0652924
OLLAS	5	36	1	24.3395	0.0442378	0.0599976
OLLER	5	43	1	27.5044	0.037599	0.0535527
OLLERS	6	15	0	11.6013	0.032924	0.037538
OLLIE	5	36	2	22.4231	0.0694619	0.105728
OLLIED	6	16	1	12.2471	0.0828249	0.107404
OLLIES	6	18	1	11.5146	0.075077	0.113349
OLM	3	125	0	97.4295	0.00931665	0.00929949
OLMS	4	41	0	32.5969	0.0247124	0.024967
OLPE	4	42	0	32.0678	0.0241842	0.0253456
OLPES	5	16	0	11.6164	0.0383715	0.0425652
OMA	3	263	15	201.151	0.0606668	0.0782367
OMAS	4	121	4	90.6213	0.0407957	0.05227
OMBER	5	10	0	6.80408	0.0552445	0.0659412
OMBRE	5	10	0	7.27409	0.0552445	0.0625843
OMEGA	5	19	0	12.2948	0.033288	0.0405393
OMEGAS	6	10	0	3.92981	0.0452275	0.0885171
OMEN	4	129	7	97.1297	0.0607804	0.0788807
OMENS	5	60	3	43.9141	0.0589805	0.0779945
OMENTA	6	32	1	15.9613	0.0453687	0.084841
OMENTAL	7	12	0	1.60863	0.0339181	0.164706
OMER	4	154	0	112.758	0.00712555	0.00765109
OMERS	5	64	0	45.6496	0.0111435	0.012137
OMERTAS	7	16	0	5.42814	0.0269456	0.0753231
OMIT	4	118	3	88.4849	0.033648	0.042541
OMITS	5	68	1	46.6577	0.0244791	0.0324546
OMLAH	5	16	0	12.1596	0.0383715	0.0409274
OMS	3	235	4	183.906	0.0217612	0.0264487
ONAGERS	7	14	0	8.46538	0.0300325	0.0526169
ONAGRI	6	16	0	8.26276	0.0312252	0.050093
ONANIST	7	14	0	3.53912	0.0300325	0.102956
ONCE	4	104	1	81.7777	0.0195932	0.0222732
ONCER	5	48	0	34.2819	0.0145958	0.0159441
ONCERS	6	22	0	14.205	0.0238433	0.0314002
ONCES	5	58	1	43.3701	0.0284501	0.0348085
ONCET	5	44	0	30.9023	0.0158212	0.0175839
ONCOST	6	12	0	5.78782	0.0393462	0.0666083
ONCUS	5	12	0	8.295	0.0481822	0.0563531
ONE	3	738	102	571.676	0.139073	0.17928
ONER	4	416	45	305.656	0.109632	0.148744
ONERIER	7	14	0	3.05624	0.0300325	0.11361
ONERIEST	8	13	0	5.2472	0.0318572	0.0773106
ONERS	5	179	22	129.373	0.12458	0.171915
ONERY	5	40	0	29.8229	0.0172712	0.0181811
ONES	4	431	66	324.88	0.154048	0.204101
ONESIE	6	51	0	26.1702	0.011128	0.0179287
ONESIES	7	15	0	6.33247	0.0284054	0.0667469
ONIE	4	330	2	243.876	0.00935357	0.0116917
ONION	5	31	2	20.9201	0.0794867	0.112673
ONIONS	6	16	1	7.97989	0.0828249	0.154659
ONIRIC	6	13	0	8.55767	0.0369441	0.0486555
ONLAY	5	17	0	9.96728	0.0365128	0.0484511
ONLIEST	7	14	0	6.25088	0.0300325	0.0674396
ONLINE	6	13	0	8.25813	0.0369441	0.0501163
ONLY	4	32	1	24.724	0.057945	0.0684044
ONNED	5	32	0	21.8591	0.0211475	0.0242603
ONO	3	185	13	147.767	0.0751163	0.0927265
ONOS	4	118	9	90.9895	0.0825145	0.105363
ONS	3	626	16	488.401	0.0273024	0.0344889
ONSET	5	187	1	139.708	0.00919929	0.0111375
ONSETS	6	62	0	36.4326	0.00925577	0.013106
ONSIDE	6	49	0	26.4955	0.0115529	0.0177219
ONSIDES	7	14	0	3.99995	0.0300325	0.0944988
ONST	4	297	1	231.101	0.00706275	0.00805528
ONSTAGE	7	12	0	2.61903	0.0339181	0.125355
ONSTEAD	7	22	0	6.41282	0.020595	0.0660783
ONTIC	5	50	0	33.7986	0.0140516	0.0161596
ONTO	4	130	0	99.849	0.00839435	0.0086131
ONUS	4	99	6	77.0885	0.0687144	0.0861495
ONUSES	6	14	1	7.58077	0.092356	0.161296
ONY	3	121	0	93.9073	0.00961461	0.00963943
OOF	3	58	1	46.0233	0.0354825	0.0397938
OOFS	4	21	0	16.5916	0.0438816	0.0455498
OOH	3	147	0	115.107	0.00795993	0.00790106
OOHED	5	15	0	11.587	0.0404295	0.0426576
OOHS	4	60	0	48.438	0.0174646	0.0172514
OOLITE	6	12	0	7.01869	0.0393462	0.0572252
OOM	3	108	1	84.0323	0.0196525	0.0223037
OOMS	4	41	1	33.0247	0.0465543	0.0525649
OON	3	223	7	176.558	0.0361228	0.0442938
OONS	4	114	0	91.0008	0.00952506	0.00942537
OONT	4	102	0	78.9485	0.0105955	0.0108146
OOP	3	86	1	64.8262	0.0244525	0.0286713
OOPED	5	12	0	8.97177	0.0481822	0.0528639
OOPS	4	42	0	32.3588	0.0241842	0.0251359
OOR	3	255	3	198.364	0.0162214	0.0195647
OORALI	6	12	0	6.01591	0.0393462	0.0646441
OORIAL	6	16	0	7.93967	0.0312252	0.0517686
OORIE	5	53	0	37.1124	0.0133075	0.0147891
OORIER	6	17	0	10.3557	0.029693	0.0414104
OORIEST	7	21	0	8.46301	0.0214371	0.0526293
OOS	3	265	6	208.481	0.0267679	0.0328492
OOSE	4	165	2	132.328	0.0184436	0.0213416
OOSES	5	44	1	33.7089	0.0368099	0.044237
OOSIEST	7	16	0	7.83127	0.0269456	0.0561508
OOT	3	242	6	190.842	0.0292698	0.035847
OOTS	4	135	1	107.069	0.015248	0.0171471
OPA	3	188	15	142.74	0.0843557	0.109713
OPAL	4	53	4	39.4635	0.0888043	0.115506
OPALS	5	23	2	15.9796	0.103352	0.143705
OPAS	4	104	6	76.8773	0.0655561	0.0863779
OPE	3	213	26	165.478	0.125315	0.160362
OPED	4	63	1	48.3838	0.0314445	0.0367984
OPEN	4	74	0	57.6777	0.0143611	0.0146168
OPENER	6	12	0	7.26992	0.0393462	0.0556259
OPENS	5	36	0	28.0933	0.0190138	0.0192275
OPERA	5	60	2	44.0742	0.0432683	0.0559997
OPERANT	7	10	0	3.73827	0.0389586	0.0991224
OPERAS	6	34	2	21.0036	0.0696936	0.110023
OPERATE	7	11	0	4.14341	0.036264	0.0921425
OPES	4	120	14	93.3857	0.121261	0.154709
OPIATES	7	11	0	4.44671	0.036264	0.0875283
OPINE	5	38	2	23.869	0.0661259	0.0998087
OPINES	6	23	1	12.3285	0.0608471	0.106782
OPING	5	23	0	12.2462	0.0282907	0.040678
OPS	3	197	1	150.598	0.0109539	0.0126028
OPSIN	5	40	0	27.1216	0.0172712	0.01987
OPT	3	164	26	126.784	0.161849	0.208378
OPTED	5	28	3	20.665	0.118623	0.158145
OPTER	5	50	7	35.7141	0.14454	0.201149
OPTERS	6	19	3	14.5114	0.161088	0.215645
OPTIC	5	11	0	8.45458	0.0514722	0.0554895
OPTS	4	91	15	69.7898	0.168415	0.218754
OPUS	4	36	0	27.943	0.0277421	0.0287437
ORA	3	711	151	543.344	0.212849	0.278365
ORACHES	7	15	0	5.75906	0.0284054	0.0719406
ORACIES	7	16	0	4.59497	0.0269456	0.0854369
ORACLE	6	13	0	5.80461	0.0369441	0.0664597
ORACY	5	18	0	12.4836	0.0348259	0.0400094
ORAD	4	164	0	121.332	0.00670338	0.00712273
ORAL	4	230	60	167.997	0.260374	0.356425
ORALIST	7	15	0	4.85373	0.0284054	0.0820167
ORALS	5	97	27	67.793	0.27576	0.395372
ORANG	5	54	0	31.6585	0.0130766	0.0171884
ORANGE	6	20	0	11.7945	0.0258829	0.0370012
ORANGES	7	14	0	7.26368	0.0300325	0.0597424
ORANGS	6	21	0	11.8824	0.0248213	0.0367621
ORANT	5	125	0	80.0151	0.00585952	0.00704889
ORANTS	6	57	0	33.1736	0.0100222	0.0143302
ORARIA	6	11	0	6.06993	0.0420824	0.0641958
ORATE	5	230	66	157.344	0.285706	0.417934
ORATED	6	59	13	41.2373	0.218101	0.314274
ORATES	6	131	38	83.7263	0.287284	0.450581
ORATING	7	19	2	15.2232	0.1124	0.150306
ORATION	7	11	2	6.14418	0.174594	0.326291
ORATOR	6	17	0	10.9123	0.029693	0.0395855
ORB	3	145	9	109.936	0.0684394	0.0883479
ORBED	5	20	0	13.683	0.0318801	0.0369413
ORBIT	5	17	0	10.234	0.0365128	0.0473911
ORBITA	6	11	0	5.78662	0.0420824	0.0666189
ORBS	4	42	6	29.8167	0.152435	0.21092
ORBY	4	15	0	10.3801	0.0571901	0.0669793
ORC	3	303	23	234.566	0.0788166	0.10096
ORCA	4	144	4	107.993	0.0344892	0.0440762
ORCAS	5	61	3	42.9633	0.0580681	0.0796454
ORCHAT	6	18	0	9.66979	0.0283042	0.0439043
ORCHATS	7	11	0	4.38974	0.036264	0.0883595
ORCHIS	6	11	0	5.44092	0.0420824	0.0698355
ORCIN	5	39	0	23.8896	0.0176762	0.0223545
ORCINE	6	20	0	8.58398	0.0258829	0.0485312
ORCINES	7	10	0	4.0544	0.0389586	0.0935903
ORCINS	6	17	0	7.15863	0.029693	0.0563232
ORCS	4	113	12	88.6093	0.111488	0.140917
ORD	3	379	62	290.995	0.164988	0.214451
ORDAIN	6	25	0	13.9643	0.0213229	0.031882
ORDAINS	7	13	0	4.13614	0.0318572	0.092259
ORDEAL	6	35	2	22.0291	0.0678777	0.105272
ORDEALS	7	23	2	7.39714	0.0954076	0.280902
ORDER	5	71	10	52.8026	0.144066	0.193163
ORDERS	6	26	3	18.6361	0.122708	0.171948
ORDINES	7	15	0	6.16073	0.0284054	0.068222
ORDO	4	81	2	62.8688	0.0365038	0.0439071
ORDOS	5	38	0	26.6221	0.0181007	0.0202172
ORDS	4	151	31	116.501	0.206257	0.267208
ORDURE	6	12	0	5.98067	0.0393462	0.06494
ORE	3	958	339	728.021	0.353614	0.465358
OREAD	5	111	0	74.7364	0.00657507	0.00753404
OREADES	7	15	0	6.47623	0.0284054	0.0655602
OREADS	6	35	0	22.675	0.0157671	0.0204975
OREIDES	7	15	0	5.76138	0.0284054	0.071918
ORES	4	583	258	435.32	0.440862	0.590867
ORF	3	149	2	114.584	0.0209215	0.0250259
ORFE	4	62	0	46.913	0.0169416	0.0177804
ORFES	5	28	0	21.0535	0.0238206	0.0251096
ORFS	4	43	2	32.9758	0.0655335	0.0805709
ORG	3	199	1	151.726	0.010846	0.0125107
ORGAN	5	28	0	16.9101	0.0238206	0.0306233
ORGEATS	7	12	0	5.50311	0.0339181	0.0745292
ORGIAS	6	12	0	6.26225	0.0393462	0.0626489
ORGIC	5	15	0	10.0898	0.0404295	0.0479585
ORGIES	6	15	0	6.62859	0.032924	0.0598995
ORGS	4	66	0	47.9	0.0159842	0.0174344
ORGUE	5	13	0	8.64474	0.0452874	0.0544944
ORGY	4	16	0	13.5813	0.0544384	0.0539087
ORIEL	5	102	0	66.4631	0.00713521	0.00844503
ORIENT	6	60	0	34.0045	0.00954784	0.0139969
ORIENTAL	8	12	0	3.42476	0.0339181	0.105294
ORIENTS	7	24	0	8.55186	0.0190949	0.0521692
ORIGAN	6	15	0	8.99267	0.032924	0.0466796
ORIOLE	6	13	0	7.16868	0.0369441	0.0562595
ORLE	4	179	1	137.137	0.0115975	0.0134633
ORLEANS	7	11	0	2.33236	0.036264	0.134471
ORLES	5	88	0	67.6893	0.00822521	0.00829635
ORLONS	6	10	0	6.92826	0.0452275	0.0578237
ORMER	5	46	3	34.1164	0.0756132	0.0991772
ORMERS	6	23	1	15.8315	0.0608471	0.0854683
ORNATE	6	54	1	29.2071	0.0279739	0.0485032
ORNATER	7	16	0	6.27763	0.0269456	0.0672109
ORNIS	5	100	0	64.0918	0.00727289	0.00874821
OROIDE	6	11	0	6.12647	0.0420824	0.0637331
ORPIN	5	32	0	21.1189	0.0211475	0.0250384
ORPINE	6	15	0	6.70021	0.032924	0.0593899
ORPINS	6	13	0	6.30442	0.0369441	0.0623196
ORRA	4	119	2	90.2605	0.0252976	0.0309865
ORRIS	5	46	1	30.4395	0.0353269	0.0487011
ORS	3	689	42	525.413	0.0623347	0.0813262
ORT	3	718	115	556.204	0.160929	0.207516
ORTHO	5	46	0	32.5386	0.0151838	0.0167498
ORTHOS	6	12	0	7.77292	0.0393462	0.0526781
ORTS	4	405	69	310.475	0.171143	0.223061
OSAR	4	305	0	230.386	0.00365229	0.00379198
OSCARS	6	18	0	8.7436	0.0283042	0.0477908
OSE	3	880	43	685.663	0.0499987	0.0638398
OSES	4	235	19	180.188	0.0839567	0.108651
OSETRA	6	90	0	54.21	0.00648043	0.0089402
OSIER	5	170	0	116.465	0.00434103	0.00487927
OSIERED	7	19	0	5.88422	0.0233462	0.0707391
OSIERS	6	48	0	32.6214	0.0117778	0.0145606
OSIERY	6	16	0	7.70599	0.0312252	0.0530522
OSMIATE	7	15	0	4.54582	0.0284054	0.0861191
OSMIC	5	14	0	9.92835	0.0427208	0.0486098
OSMOL	5	13	0	9.38996	0.0452874	0.0509159
OSSA	4	99	0	77.3121	0.0109017	0.0110354
OSSEIN	6	35	0	18.2096	0.0157671	0.0250904
OSSETER	7	11	0	4.2734	0.036264	0.0901067
OSTEAL	6	53	0	31.0353	0.0107333	0.0152657
OSTENT	6	39	0	24.5013	0.014279	0.0190698
OSTIOLE	7	11	0	4.58005	0.036264	0.0856429
OSTLER	6	44	0	26.0626	0.0127721	0.0179981
OTARINE	7	26	0	10.0729	0.0177985	0.0453772
OTHER	5	92	26	66.836	0.279721	0.386336
OTHERED	7	15	2	6.79828	0.136758	0.300908
OTHERS	6	43	10	29.7936	0.228658	0.333201
OTITIS	6	16	0	11.2466	0.0312252	0.0385647
OTTAR	5	53	0	35.3667	0.0133075	0.0154807
OTTARS	6	25	0	16.3507	0.0213229	0.0276716
OTTER	5	90	20	61.8843	0.221623	0.322319
OTTERS	6	51	13	38.4468	0.250187	0.336107
OTTO	4	27	1	21.4015	0.0670606	0.0777866
OTTOS	5	10	1	7.90577	0.128533	0.159951
OUCH	4	23	6	18.7383	0.256678	0.319294
OUD	3	132	3	99.9136	0.0308842	0.0383821
OUDS	4	56	1	44.884	0.0350658	0.039498
OUK	3	18	0	13.9321	0.0544776	0.0567079
OULD	4	38	0	29.9152	0.0264453	0.0270121
OULDER	6	14	0	8.52633	0.0348184	0.0488043
OUMA	4	35	0	27.1002	0.0284394	0.0295533
OUMAS	5	11	0	7.52452	0.0514722	0.0609316
OUNCE	5	15	0	10.975	0.0404295	0.0446759
OUNCES	6	11	0	5.75954	0.0420824	0.0668602
OUP	3	92	7	70.3869	0.0853773	0.108862
OUPA	4	32	0	24.3213	0.0307589	0.0325788
OUPAS	5	18	0	12.8218	0.0348259	0.0390937
OUPH	4	19	0	14.1109	0.0475717	0.0522226
OUPHS	5	11	0	8.06059	0.0514722	0.0576715
OUPS	4	46	4	34.9559	0.101045	0.129288
OUR	3	214	92	169.018	0.42739	0.54197
OURALI	6	14	0	6.70461	0.0348184	0.0593589
OURIE	5	52	0	34.762	0.0135466	0.0157356
OURIER	6	12	0	6.8677	0.0393462	0.0582315
OURIEST	7	15	0	3.97993	0.0284054	0.0948372
OURN	4	66	4	50.7812	0.0724946	0.0911187
OURS	4	107	53	84.129	0.484252	0.619704
OUS	3	248	80	194.135	0.322138	0.411681
OUSEL	5	44	0	32.5554	0.0158212	0.0167417
OUST	4	135	71	107.49	0.516022	0.65164
OUSTED	6	23	10	16.8342	0.402015	0.565942
OUSTER	6	48	17	32.6819	0.342646	0.508709
OUSTERS	7	10	4	6.67846	0.336175	0.546556
OUSTS	5	33	10	24.0944	0.293461	0.406011
OUT	3	234	151	181.343	0.639308	0.826646
OUTA	4	88	1	66.544	0.022972	0.0271646
OUTATE	6	12	1	6.98191	0.104366	0.172398
OUTEAT	6	14	0	9.14038	0.0348184	0.0460446
OUTED	5	49	27	37.5215	0.52719	0.698524
OUTER	5	84	55	60.0664	0.636134	0.896054
OUTERS	6	39	25	29.5363	0.604181	0.815863
OUTHER	6	18	2	11.0425	0.12185	0.195904
OUTING	6	10	4	6.63962	0.344183	0.538368
OUTLED	6	11	0	6.31673	0.0420824	0.0622241
OUTLER	6	16	0	9.32316	0.0312252	0.0452825
OUTLIE	6	10	0	5.12787	0.0452275	0.0730285
OUTRAN	6	23	0	14.2423	0.0229395	0.0313268
OUTRE	5	68	4	47.1582	0.0663524	0.0932027
OUTRED	6	26	2	19.9441	0.0886708	0.115404
OUTRO	5	28	0	19.3416	0.0238206	0.0271275
OUTROS	6	16	0	9.38639	0.0312252	0.0450247
OUTS	4	131	78	103.619	0.582776	0.741102
OUTSAT	6	17	0	11.7413	0.029693	0.0371476
OUTSEE	6	22	0	13.1227	0.0238433	0.03369
OUTSET	6	23	1	15.4584	0.0608471	0.087325
OUTSIN	6	17	1	10.2596	0.0787609	0.125225
OUTSIT	6	12	0	7.31605	0.0393462	0.0553418
OUTTA	5	22	0	16.0556	0.0293938	0.032076
OVA	3	68	7	50.747	0.113807	0.149056
OVAL	4	27	6	19.2946	0.224375	0.311263
OVALS	5	15	4	10.0265	0.254967	0.381958
OVATE	5	15	1	10.6055	0.0940639	0.125581
OVEL	4	30	1	22.2184	0.0612768	0.0752488
OVELS	5	10	1	7.49087	0.128533	0.166974
OVEN	4	42	14	31.5301	0.323435	0.433277
OVENS	5	15	5	10.0011	0.308602	0.466385
OVER	4	64	32	48.2912	0.481677	0.643353
OVERS	5	29	16	20.4788	0.513216	0.738848
OVERT	5	26	12	17.9877	0.430221	0.630584
OVINE	5	19	2	13.061	0.121609	0.17163
OVINES	6	11	1	7.50256	0.111624	0.162664
OVIST	5	14	0	10.6182	0.0427208	0.0459434
OWE	3	126	33	99.9478	0.262947	0.331354
OWED	4	53	10	40.9144	0.19264	0.248858
OWER	4	75	14	55.4171	0.189656	0.255569
OWES	4	78	22	59.4299	0.279421	0.367604
OWIE	4	42	0	31.5035	0.0241842	0.0257622
OWIES	5	27	0	20.5505	0.0245979	0.0256707
OWING	5	11	2	7.3506	0.18804	0.276911
OWL	3	70	18	54.1196	0.259235	0.334631
OWLED	5	17	6	13.0266	0.327144	0.438955
OWLER	5	19	6	13.544	0.29825	0.424304
OWLET	5	19	4	13.4413	0.209929	0.297263
OWLETS	6	14	4	8.52685	0.264969	0.439204
OWLS	4	31	5	23.8536	0.171348	0.220582
OWN	3	97	17	78.6093	0.180091	0.221191
OWNED	5	23	4	17.0398	0.178414	0.240958
OWNER	5	24	7	16.5696	0.28048	0.408987
OWNERS	6	11	4	6.82606	0.320248	0.526622
OWNS	4	44	11	33.4937	0.248679	0.327243
OWRE	4	63	3	46.1021	0.0609502	0.0793935
OWRES	5	39	1	30.2686	0.0411258	0.0489593
OWSE	4	79	2	60.7303	0.0373751	0.0453844
OWT	3	101	1	80.1481	0.0209618	0.0233526
OWTS	4	54	1	41.7314	0.0362588	0.0422928
OYE	3	117	5	87.5402	0.0512293	0.0658852
OYER	4	70	0	51.7781	0.0151293	0.0161961
OYERS	5	35	0	25.3088	0.0195058	0.021191
OYES	4	71	4	53.6571	0.0677116	0.0864789
