word	len	trials	finds	vowelInitial	removedByFlux	commonEnglish	comparable	compP10	compMedian	pZeroAtP10	pZeroAtMedian	compP10SameInitial	compMedianSameInitial	pZeroAtP10SameInitial	pZeroAtMedianSameInitial	qAtMedian	qAtMedianSameInitial	qAtP10SameInitial
CROTAL	6	134	0	False	False	True	1487	0.01042	0.1154	0.2458	7.33e-08	0.01353	0.1456	0.1611	6.912e-10	1.372e-07	2.498e-09	0.4083
CYST	4	128	0	False	False	True	751	0.01667	0.1333	0.1163	1.109e-08	0.02016	0.1437	0.07373	2.36e-09	2.542e-08	7.946e-09	0.4083
DACITE	6	102	0	False	False	True	1673	0.0125	0.1081	0.2772	8.548e-06	0.01316	0.1298	0.259	6.925e-07	9.347e-06	1.324e-06	0.4083
DAGO	4	192	0	False	True	False	895	0.01613	0.1429	0.04407	1.4e-13	0.02107	0.1559	0.01675	7.366e-15	7.196e-13	6.064e-14	0.2853
DANIO	5	348	0	False	False	True	1188	0.009479	0.138	0.03636	3.532e-23	0.01282	0.1798	0.01122	1.108e-30	4.078e-22	3.519e-29	0.2266
DANIOS	6	150	0	False	False	False	1319	0.009434	0.1118	0.2413	1.877e-08	0.01299	0.1466	0.1407	4.749e-11	3.983e-08	2.234e-10	0.4083
DEELY	5	104	0	False	False	False	1586	0.0122	0.09574	0.2791	2.846e-05	0.01351	0.1053	0.2429	9.469e-06	2.869e-05	1.61e-05	0.4083
DEGRAS	6	114	0	False	False	False	1652	0.01163	0.1068	0.2636	2.572e-06	0.0125	0.1359	0.2384	5.873e-08	3.313e-06	1.536e-07	0.4083
DEMY	4	108	0	False	False	True	669	0.01639	0.1279	0.1678	3.809e-07	0.01799	0.1375	0.1408	1.153e-07	6.046e-07	2.727e-07	0.4083
DERNY	5	106	0	False	False	False	1573	0.0119	0.09821	0.281	1.742e-05	0.01316	0.1071	0.2456	6.066e-06	1.797e-05	1.045e-05	0.4083
DHOL	4	228	0	False	False	False	943	0.01547	0.1538	0.02862	2.874e-17	0.02179	0.1747	0.006589	9.831e-20	2.241e-16	1.649e-18	0.1799
DHOTI	5	138	0	False	False	True	1571	0.009804	0.1038	0.2568	2.714e-07	0.013	0.1195	0.1643	2.35e-08	4.419e-07	6.569e-08	0.4083
DIESES	6	102	0	False	False	False	1673	0.0125	0.1081	0.2772	8.548e-06	0.01316	0.1298	0.259	6.925e-07	9.347e-06	1.324e-06	0.4083
DINIC	5	110	0	False	False	True	1618	0.0119	0.09658	0.2678	1.405e-05	0.01282	0.1071	0.2419	3.855e-06	1.494e-05	6.882e-06	0.4083
DIPSO	5	126	0	False	False	False	1537	0.0102	0.1	0.2746	1.716e-06	0.01332	0.1154	0.1847	1.955e-07	2.399e-06	4.348e-07	0.4083
DISEUR	6	106	0	False	False	False	1597	0.0119	0.1087	0.281	5.044e-06	0.01269	0.1354	0.2582	2.002e-07	5.838e-06	4.348e-07	0.4083
DISRATE	7	146	0	False	False	True	355	0.009329	0.1032	0.2545	1.246e-07	0.01399	0.1268	0.1278	2.533e-09	2.175e-07	8.498e-09	0.4083
DIYA	4	146	0	False	False	False	790	0.01596	0.1384	0.09551	3.58e-10	0.01902	0.1513	0.06061	3.953e-11	1.075e-09	1.942e-10	0.4083
DOLENT	6	126	0	False	False	True	1491	0.01087	0.1111	0.2523	3.587e-07	0.01361	0.1393	0.178	6.145e-09	5.726e-07	1.877e-08	0.4083
DOLIA	5	198	0	False	False	True	1462	0.009355	0.1104	0.1555	8.741e-11	0.01239	0.1376	0.08477	1.852e-13	2.989e-10	1.307e-12	0.4083
DONAH	5	186	0	False	False	False	1489	0.009942	0.1091	0.1559	4.667e-10	0.01304	0.1322	0.08698	3.528e-12	1.36e-09	1.973e-11	0.4083
DONAIR	6	132	0	False	False	False	1445	0.01042	0.1136	0.251	1.216e-07	0.01346	0.1424	0.1672	1.558e-09	2.127e-07	5.389e-09	0.4083
DONSIER	7	116	0	False	False	False	516	0.01136	0.1087	0.2656	1.593e-06	0.01322	0.1333	0.2136	6.22e-08	2.258e-06	1.612e-07	0.4083
DOSAI	5	262	0	False	False	False	1386	0.00957	0.1147	0.08052	1.373e-14	0.0125	0.15	0.03704	3.219e-19	8.25e-14	5.021e-18	0.4083
DREK	4	186	0	False	False	False	885	0.01586	0.1449	0.05115	2.285e-13	0.02092	0.1591	0.01959	1.008e-14	1.11e-12	8.144e-14	0.2968
DRERES	6	170	0	False	False	False	1220	0.009434	0.1191	0.1996	4.37e-10	0.0129	0.1527	0.1099	5.85e-13	1.282e-09	3.769e-12	0.4083
DROPT	5	100	0	False	False	True	1656	0.0125	0.1	0.2843	2.656e-05	0.01429	0.1084	0.2372	1.04e-05	2.705e-05	1.744e-05	0.4083
DRUSEN	6	100	0	False	False	False	1721	0.0125	0.1047	0.2843	1.582e-05	0.01351	0.1228	0.2565	2.039e-06	1.662e-05	3.731e-06	0.4083
EADISH	6	108	0	True	False	False	1661	0.0119	0.1071	0.2743	4.836e-06	0.009804	0.03077	0.3451	0.03421	5.701e-06	0.03919	0.4083
EARCON	6	122	0	True	False	False	1541	0.01111	0.1111	0.2559	5.746e-07	0.008533	0.02941	0.3515	0.0262	8.615e-07	0.03169	0.4083
EASSIL	6	102	0	True	False	False	1673	0.0125	0.1081	0.2772	8.548e-06	0.01042	0.03333	0.3437	0.03149	9.347e-06	0.03669	0.4083
ECADS	5	192	0	True	False	False	1484	0.009461	0.1094	0.1612	2.197e-10	0.005208	0.02	0.3669	0.02067	7.001e-10	0.02707	0.4083
ECCO	4	132	0	True	False	False	753	0.01678	0.1321	0.1071	7.579e-09	0.007364	0.02364	0.377	0.04254	1.826e-08	0.04811	0.4083
ECRUS	5	104	0	True	False	False	1586	0.0122	0.09574	0.2791	2.846e-05	0.008929	0.02083	0.3935	0.112	2.869e-05	0.113	0.4083
EDDO	4	294	0	True	False	True	967	0.01447	0.1739	0.01376	4.033e-25	0.003472	0.01818	0.3597	0.004541	5.515e-24	0.006739	0.4083
EDEMA	5	160	0	True	False	True	1576	0.01015	0.1088	0.1954	9.903e-09	0.00601	0.02	0.3812	0.03946	2.281e-08	0.045	0.4083
EDHS	4	588	0	True	False	False	846	0.01589	0.176	8.119e-05	3.601e-50	0.002366	0.02364	0.2483	7.791e-07	1.685e-48	1.486e-06	0.4083
EELY	4	234	0	True	False	True	955	0.01596	0.1534	0.02319	1.19e-17	0.004455	0.02632	0.3517	0.001949	9.532e-17	0.002977	0.4083
EENSY	5	112	0	True	False	False	1583	0.01163	0.09848	0.2698	9.057e-06	0.008197	0.02174	0.3978	0.0853	9.759e-06	0.08706	0.4083
EEW	3	496	0	True	False	False	221	0.01359	0.2079	0.00113	6.155e-51	0.003536	0.02684	0.1725	1.377e-06	3.219e-49	2.6e-06	0.4083
EGMA	4	216	0	True	False	True	925	0.01555	0.1527	0.0339	2.878e-16	0.005236	0.02555	0.3218	0.003735	2.064e-15	0.005581	0.4083
EHED	4	376	0	True	False	False	947	0.01502	0.1739	0.003384	6.334e-32	0.003053	0.01832	0.3168	0.0009548	1.341e-30	0.00151	0.4083
EIDENT	6	156	0	True	False	True	1301	0.0102	0.121	0.2019	1.84e-09	0.006935	0.02753	0.3377	0.01285	4.7e-09	0.01794	0.4083
EIDOLA	6	140	0	True	False	False	1440	0.0102	0.1154	0.2379	3.513e-08	0.007463	0.02859	0.3504	0.01722	7.097e-08	0.02337	0.4083
EIDOS	5	394	0	True	False	False	1122	0.008641	0.1431	0.03273	3.78e-27	0.003105	0.02874	0.2937	1.025e-05	5.795e-26	1.739e-05	0.4083
EIGNE	5	238	0	True	False	True	1415	0.01	0.112	0.09145	5.276e-13	0.004505	0.01984	0.3415	0.008483	2.369e-12	0.01201	0.4083
EIKS	4	212	0	True	False	False	903	0.01582	0.1538	0.034	4.162e-16	0.005424	0.02555	0.3157	0.004143	2.89e-15	0.006179	0.4083
EISEL	5	560	0	True	False	False	780	0.008698	0.1562	0.007505	4.936e-42	0.003171	0.02778	0.1689	1.408e-07	1.513e-40	3.235e-07	0.4083
EISELS	6	114	0	True	False	False	1652	0.01163	0.1068	0.2636	2.572e-06	0.009042	0.03178	0.355	0.02518	3.313e-06	0.03088	0.4083
ELCHI	5	100	0	True	False	False	1656	0.0125	0.1	0.2843	2.656e-05	0.008929	0.01942	0.4078	0.1407	2.705e-05	0.1409	0.4092
ELEMI	5	144	0	True	False	True	1567	0.009615	0.1058	0.2487	1.02e-07	0.006329	0.01936	0.4008	0.05993	1.814e-07	0.06466	0.4083
ELHI	4	434	0	True	False	False	904	0.01591	0.1757	0.0009467	3.818e-37	0.00285	0.02135	0.2898	8.538e-05	9.983e-36	0.0001398	0.4083
ELIADS	6	134	0	True	False	False	1487	0.01042	0.1154	0.2458	7.33e-08	0.00774	0.02778	0.353	0.02294	1.372e-07	0.02905	0.4083
ELMEN	5	102	0	True	False	False	1622	0.01223	0.09595	0.2852	3.401e-05	0.008929	0.01961	0.4006	0.1327	3.401e-05	0.1336	0.4083
ELMY	4	110	0	True	False	True	666	0.01639	0.1269	0.1623	3.303e-07	0.007955	0.02372	0.4154	0.07128	5.339e-07	0.07464	0.4163
ELUATE	6	108	0	True	False	True	1661	0.0119	0.1071	0.2743	4.836e-06	0.009804	0.03077	0.3451	0.03421	5.701e-06	0.03919	0.4083
EMACS	5	172	0	True	False	False	1527	0.009615	0.1066	0.1898	3.832e-09	0.00565	0.0201	0.3774	0.03042	9.543e-09	0.03592	0.4083
EMEU	4	138	0	True	False	False	772	0.01642	0.133	0.1018	2.8e-09	0.006976	0.02308	0.3806	0.03988	7.111e-09	0.04528	0.4083
EMICS	5	120	0	True	False	False	1630	0.01109	0.1023	0.2624	2.384e-06	0.008197	0.0229	0.3724	0.06203	3.135e-06	0.06572	0.4083
EMYS	4	122	0	True	False	False	743	0.01754	0.1304	0.1154	3.934e-08	0.007463	0.02308	0.401	0.05794	7.895e-08	0.06367	0.4083
ENARCH	6	124	0	True	False	True	1508	0.01087	0.1111	0.2579	4.54e-07	0.008533	0.02941	0.3455	0.02468	6.983e-07	0.0306	0.4083
ENGIRT	6	120	0	True	False	True	1590	0.01134	0.1093	0.2545	9.225e-07	0.008621	0.02941	0.3538	0.02781	1.342e-06	0.03327	0.4083
ENIACS	6	142	0	True	False	False	1393	0.009804	0.114	0.2468	3.413e-08	0.007342	0.02753	0.3512	0.019	6.943e-08	0.02536	0.4083
ENISLE	6	246	0	True	False	True	846	0.007576	0.1188	0.154	3.051e-14	0.0046	0.03109	0.3217	0.0004225	1.713e-13	0.0006768	0.4083
ENLARD	6	106	0	True	False	True	1597	0.0119	0.1087	0.281	5.044e-06	0.009804	0.03178	0.3519	0.03261	5.838e-06	0.0377	0.4083
ENNOG	5	106	0	True	False	False	1573	0.0119	0.09821	0.281	1.742e-05	0.008929	0.02129	0.3865	0.1022	1.797e-05	0.1035	0.4083
ENOSIS	6	148	0	True	False	False	1354	0.009434	0.1147	0.2459	1.475e-08	0.007023	0.02778	0.3524	0.01546	3.253e-08	0.02125	0.4083
ENSEW	5	176	0	True	False	False	1547	0.009399	0.1053	0.1898	3.15e-09	0.005465	0.02	0.3812	0.02856	7.89e-09	0.0339	0.4083
ENTRIST	7	124	0	True	False	False	464	0.01064	0.1064	0.2655	8.766e-07	0.007894	0.02985	0.3743	0.02333	1.288e-06	0.02934	0.4083
ENUF	4	158	0	True	False	False	798	0.01596	0.1369	0.07874	7.939e-11	0.00641	0.02419	0.362	0.02087	2.736e-10	0.02716	0.4083
ENURN	5	110	0	True	False	False	1618	0.0119	0.09658	0.2678	1.405e-05	0.008197	0.02113	0.4044	0.09548	1.494e-05	0.09679	0.409
EOLIAN	6	174	0	True	False	False	1226	0.009434	0.1195	0.1922	2.406e-10	0.006461	0.0274	0.3237	0.00795	7.559e-10	0.01131	0.4083
EONIAN	6	138	0	True	False	False	1403	0.0102	0.114	0.2428	5.54e-08	0.007646	0.02941	0.3467	0.01625	1.085e-07	0.02219	0.4083
EONISM	6	116	0	True	False	True	1606	0.01136	0.1078	0.2656	1.801e-06	0.008913	0.03178	0.354	0.02361	2.478e-06	0.02952	0.4083
EPHA	4	310	0	True	False	True	975	0.01441	0.1727	0.01111	3.011e-26	0.003307	0.01637	0.3582	0.005991	4.537e-25	0.008728	0.4083
EPHAS	5	146	0	True	False	False	1530	0.009434	0.1062	0.2506	7.651e-08	0.006242	0.01899	0.4008	0.06086	1.402e-07	0.06542	0.4083
EPRIS	5	304	0	True	False	False	1308	0.008905	0.1254	0.06593	2.024e-18	0.003676	0.02557	0.3264	0.0003806	1.698e-17	0.0006129	0.4083
EPRISE	6	142	0	True	False	False	1393	0.009804	0.114	0.2468	3.413e-08	0.007342	0.02753	0.3512	0.019	6.943e-08	0.02536	0.4083
ERBIA	5	192	0	True	False	True	1484	0.009461	0.1094	0.1612	2.197e-10	0.005208	0.02	0.3669	0.02067	7.001e-10	0.02707	0.4083
EREV	4	326	0	True	False	False	953	0.01493	0.1739	0.007429	8.921e-28	0.003067	0.01613	0.3673	0.004987	1.442e-26	0.007292	0.4083
EREVS	5	112	0	True	False	False	1583	0.01163	0.09848	0.2698	9.057e-06	0.008197	0.02174	0.3978	0.0853	9.759e-06	0.08706	0.4083
ERHU	4	344	0	True	False	False	957	0.01493	0.1783	0.005667	4.596e-30	0.003066	0.01553	0.3478	0.004593	8.693e-29	0.006782	0.4083
ERHUS	5	112	0	True	False	False	1583	0.01163	0.09848	0.2698	9.057e-06	0.008197	0.02174	0.3978	0.0853	9.759e-06	0.08706	0.4083
ERIACH	6	118	0	True	False	False	1540	0.01136	0.1083	0.2596	1.33e-06	0.008696	0.02971	0.3568	0.02848	1.901e-06	0.03385	0.4083
ERICA	5	470	0	True	False	False	909	0.007661	0.1536	0.02692	9.059e-35	0.002861	0.02827	0.2602	1.402e-06	2.177e-33	2.641e-06	0.4083
ERICAS	6	196	0	True	False	False	1093	0.009076	0.1207	0.1674	1.127e-11	0.005394	0.02685	0.3464	0.004825	4.356e-11	0.007102	0.4083
ERINUS	6	164	0	True	False	False	1261	0.009804	0.1209	0.1987	6.668e-10	0.006849	0.02778	0.324	0.009853	1.847e-09	0.01386	0.4083
EROTISE	7	206	0	True	False	False	197	0.01003	0.1104	0.1253	3.429e-11	0.006251	0.02553	0.2748	0.004852	1.249e-10	0.00713	0.4083
ERUV	4	116	0	True	False	False	708	0.01745	0.1272	0.1297	1.397e-07	0.008106	0.02372	0.389	0.06171	2.397e-07	0.06572	0.4083
ESLOIN	6	180	0	True	False	False	1197	0.009009	0.1147	0.1961	3.007e-10	0.006191	0.0274	0.327	0.006729	9.218e-10	0.00966	0.4083
ESPIES	6	110	0	True	False	False	1633	0.0119	0.1077	0.2678	3.603e-06	0.009364	0.03279	0.3553	0.02555	4.351e-06	0.03099	0.4083
ESPY	4	172	0	True	False	True	835	0.01639	0.141	0.05825	4.412e-12	0.006505	0.03613	0.3255	0.001782	1.767e-11	0.002736	0.4083
ESTOC	5	512	0	True	False	True	851	0.007812	0.158	0.01803	5.644e-39	0.003281	0.02857	0.1859	3.584e-07	1.619e-37	7.341e-07	0.4083
ESTOCS	6	120	0	True	False	False	1590	0.01134	0.1093	0.2545	9.225e-07	0.008621	0.02941	0.3538	0.02781	1.342e-06	0.03327	0.4083
ETAERIO	7	154	0	True	False	False	349	0.009226	0.1027	0.2399	5.616e-08	0.006831	0.02809	0.348	0.01242	1.097e-07	0.01739	0.4083
ETESIAN	7	128	0	True	False	True	454	0.01042	0.1054	0.2618	6.477e-07	0.007486	0.02963	0.3822	0.02128	9.645e-07	0.02757	0.4083
ETHNE	5	260	0	True	False	False	1405	0.009615	0.1139	0.0811	2.241e-14	0.004307	0.02373	0.3255	0.001941	1.311e-13	0.00297	0.4083
ETHNOS	6	116	0	True	False	True	1606	0.01136	0.1078	0.2656	1.801e-06	0.008913	0.03178	0.354	0.02361	2.478e-06	0.02952	0.4083
ETUI	4	542	0	True	False	True	881	0.01571	0.1731	0.0001877	1.777e-45	0.002376	0.02194	0.2754	5.987e-06	6.32e-44	1.044e-05	0.4083
ETUIS	5	232	0	True	False	False	1431	0.0101	0.1132	0.09486	7.847e-13	0.004554	0.01811	0.3468	0.01441	3.42e-12	0.01991	0.4083
EUOI	4	288	0	True	False	False	959	0.01422	0.1677	0.01616	1.105e-23	0.003444	0.01709	0.3702	0.006973	1.364e-22	0.009967	0.4083
EUSOL	5	126	0	True	False	True	1537	0.0102	0.1	0.2746	1.716e-06	0.007937	0.02308	0.3664	0.05277	2.399e-06	0.05931	0.4083
EVOE	4	140	0	True	False	True	803	0.01639	0.1333	0.09885	1.992e-09	0.006394	0.02027	0.4074	0.05687	5.074e-09	0.06343	0.4092
EWK	3	102	0	True	False	False	72	0.02238	0.1178	0.09938	2.795e-06	0.02222	0.05208	0.101	0.004271	3.461e-06	0.00635	0.4083
EYOTS	5	146	0	True	False	False	1530	0.009434	0.1062	0.2506	7.651e-08	0.006242	0.01899	0.4008	0.06086	1.402e-07	0.06542	0.4083
EYRA	4	436	0	True	False	True	902	0.01614	0.1748	0.0008305	4.182e-37	0.002833	0.02135	0.2902	8.178e-05	1.062e-35	0.0001341	0.4083
EYRAS	5	208	0	True	False	False	1454	0.009643	0.1097	0.1332	3.152e-11	0.004854	0.01875	0.3634	0.01951	1.153e-10	0.02596	0.4083
EYRIE	5	128	0	True	False	True	1615	0.0102	0.1017	0.2691	1.092e-06	0.007704	0.02143	0.3716	0.06246	1.576e-06	0.06595	0.4083
FIENTS	6	116	0	False	False	False	1606	0.01136	0.1078	0.2656	1.801e-06	0.0122	0.1359	0.2409	4.385e-08	2.478e-06	1.189e-07	0.4083
FRENA	5	202	0	False	False	False	1467	0.009671	0.1104	0.1404	5.475e-11	0.01267	0.1381	0.07611	9.224e-14	1.924e-10	6.777e-13	0.4083
FREON	5	184	0	False	False	False	1522	0.009625	0.109	0.1687	5.99e-10	0.01316	0.1306	0.08741	6.55e-12	1.712e-09	3.529e-11	0.4083
GAITA	5	144	0	False	False	False	1567	0.009615	0.1058	0.2487	1.02e-07	0.01316	0.1231	0.1485	6.116e-09	1.814e-07	1.877e-08	0.4083
GALEA	5	124	0	False	False	True	1560	0.01062	0.1	0.2662	2.119e-06	0.01351	0.1146	0.1851	2.795e-07	2.82e-06	5.832e-07	0.4083
GENIP	5	146	0	False	False	True	1530	0.009434	0.1062	0.2506	7.651e-08	0.01316	0.1241	0.1446	3.937e-09	1.402e-07	1.277e-08	0.4083
GENOAS	6	110	0	False	False	False	1633	0.0119	0.1077	0.2678	3.603e-06	0.0125	0.1344	0.2507	1.276e-07	4.351e-06	2.947e-07	0.4083
GENOM	5	122	0	False	False	True	1598	0.0108	0.1023	0.2659	1.921e-06	0.01366	0.1154	0.1867	3.192e-07	2.6e-06	6.553e-07	0.4083
GENRO	5	234	0	False	False	True	1464	0.01	0.1132	0.0952	6.263e-13	0.0125	0.1418	0.05268	2.904e-16	2.784e-12	2.9e-15	0.4083
GENU	4	250	0	False	False	True	937	0.01563	0.1604	0.01949	1.05e-19	0.0216	0.1813	0.004257	1.908e-22	1.003e-18	4.038e-21	0.1462
GENUS	5	108	0	False	False	True	1640	0.0119	0.09658	0.2743	1.721e-05	0.01316	0.1066	0.2392	5.19e-06	1.792e-05	9.101e-06	0.4083
GERAH	5	250	0	False	False	True	1409	0.00969	0.1116	0.08766	1.417e-13	0.01274	0.1422	0.04055	2.194e-17	7.197e-13	2.636e-16	0.4083
GERENT	6	112	0	False	False	True	1584	0.01163	0.1083	0.2698	2.647e-06	0.0122	0.1364	0.253	7.397e-08	3.328e-06	1.822e-07	0.4083
GESSO	5	108	0	False	False	True	1640	0.0119	0.09658	0.2743	1.721e-05	0.01316	0.1066	0.2392	5.19e-06	1.792e-05	9.101e-06	0.4083
GHEST	5	176	0	False	False	False	1547	0.009399	0.1053	0.1898	3.15e-09	0.01316	0.1268	0.09718	4.36e-11	7.89e-09	2.095e-10	0.4083
GIRSH	5	116	0	False	False	True	1590	0.01136	0.1023	0.2656	3.671e-06	0.01362	0.1154	0.2037	6.661e-07	4.392e-06	1.301e-06	0.4083
GOETH	5	108	0	False	False	False	1640	0.0119	0.09658	0.2743	1.721e-05	0.01316	0.1066	0.2392	5.19e-06	1.792e-05	9.101e-06	0.4083
GOIER	5	240	0	False	False	False	1452	0.01	0.1118	0.08963	4.387e-13	0.01298	0.1406	0.04351	1.604e-16	2.042e-12	1.658e-15	0.4083
GOIEST	6	128	0	False	False	False	1544	0.01087	0.1124	0.2469	2.363e-07	0.01351	0.14	0.1753	4.129e-09	3.927e-07	1.335e-08	0.4083
GOY	3	228	0	False	True	True	132	0.01953	0.172	0.01114	2.067e-19	0.0405	0.1886	8.051e-05	2.023e-21	1.875e-18	3.91e-20	0.007157
GUEST	5	124	0	False	False	True	1560	0.01062	0.1	0.2662	2.119e-06	0.01351	0.1146	0.1851	2.795e-07	2.82e-06	5.832e-07	0.4083
HAOLE	5	222	0	False	True	True	1451	0.009434	0.1085	0.1219	8.471e-12	0.01231	0.1376	0.06401	5.351e-15	3.289e-11	4.487e-14	0.4083
HAOLES	6	110	0	False	True	False	1633	0.0119	0.1077	0.2678	3.603e-06	0.0125	0.1344	0.2507	1.276e-07	4.351e-06	2.947e-07	0.4083
HARELD	6	136	0	False	False	False	1448	0.01042	0.1143	0.2407	6.767e-08	0.01333	0.1455	0.1611	5.2e-10	1.294e-07	1.959e-09	0.4083
HERIOT	6	166	0	False	False	True	1234	0.009434	0.12	0.2073	6.099e-10	0.01299	0.152	0.1142	1.305e-12	1.721e-09	7.947e-12	0.4083
HINAU	5	134	0	False	False	True	1618	0.01	0.1042	0.2601	3.967e-07	0.01306	0.1176	0.1719	5.201e-08	6.231e-07	1.397e-07	0.4083
HIRSEL	6	164	0	False	False	True	1261	0.009804	0.1209	0.1987	6.668e-10	0.01333	0.1532	0.1107	1.433e-12	1.847e-09	8.551e-12	0.4083
HIRSLE	6	112	0	False	False	True	1584	0.01163	0.1083	0.2698	2.647e-06	0.0122	0.1364	0.253	7.397e-08	3.328e-06	1.822e-07	0.4083
HOIDEN	6	112	0	False	False	False	1584	0.01163	0.1083	0.2698	2.647e-06	0.0122	0.1364	0.253	7.397e-08	3.328e-06	1.822e-07	0.4083
HORI	4	770	0	False	True	False	743	0.0153	0.1847	7.002e-06	5.335e-69	0.0326	0.2274	8.238e-12	5.26e-87	4.312e-67	1.169e-84	1.831e-09
HORIS	5	394	0	False	True	False	1122	0.008641	0.1431	0.03273	3.78e-27	0.01274	0.1814	0.006401	5.563e-35	5.795e-26	2.748e-33	0.1799
HUIA	4	156	0	False	False	True	813	0.01596	0.1319	0.08131	2.591e-10	0.01971	0.1469	0.0448	1.72e-11	8.053e-10	8.84e-11	0.4083
IAMB	4	116	0	True	False	True	708	0.01745	0.1272	0.1297	1.397e-07	0.008106	0.02372	0.389	0.06171	2.397e-07	0.06572	0.4083
IBIS	4	156	0	True	False	True	813	0.01596	0.1319	0.08131	2.591e-10	0.006599	0.02419	0.356	0.02191	8.053e-10	0.02799	0.4083
ICTAL	5	224	0	True	False	False	1443	0.009634	0.1089	0.1144	6.058e-12	0.004673	0.01714	0.3502	0.02079	2.415e-11	0.02716	0.4083
IDEATA	6	134	0	True	False	False	1487	0.01042	0.1154	0.2458	7.33e-08	0.00774	0.02778	0.353	0.02294	1.372e-07	0.02905	0.4083
IDYL	4	126	0	True	False	True	722	0.01672	0.1324	0.1194	1.7e-08	0.007441	0.02027	0.3902	0.07575	3.651e-08	0.07895	0.4083
IFTAR	5	146	0	True	False	False	1530	0.009434	0.1062	0.2506	7.651e-08	0.006242	0.01899	0.4008	0.06086	1.402e-07	0.06542	0.4083
IGAD	4	284	0	True	False	False	953	0.01429	0.1667	0.0168	3.255e-23	0.003532	0.02318	0.3661	0.001281	3.858e-22	0.002008	0.4083
IGLU	4	146	0	True	False	False	790	0.01596	0.1384	0.09551	3.58e-10	0.006337	0.02167	0.3953	0.0408	1.075e-09	0.04626	0.4083
IGNARO	6	128	0	True	False	False	1544	0.01087	0.1124	0.2469	2.363e-07	0.008252	0.02941	0.3462	0.0219	3.927e-07	0.02799	0.4083
IKAT	4	150	0	True	False	True	808	0.01608	0.1366	0.08793	2.701e-10	0.006394	0.02308	0.3821	0.03013	8.339e-10	0.03562	0.4083
IKON	4	116	0	True	False	False	708	0.01745	0.1272	0.1297	1.397e-07	0.008106	0.02372	0.389	0.06171	2.397e-07	0.06572	0.4083
ILEUM	5	114	0	True	False	True	1638	0.01163	0.1	0.2636	6.076e-06	0.008197	0.02174	0.3913	0.08163	6.838e-06	0.08389	0.4083
ILEUS	5	214	0	True	False	True	1467	0.009579	0.1091	0.1275	1.838e-11	0.004647	0.01852	0.3691	0.01831	6.983e-11	0.02478	0.4083
ILIA	4	568	0	True	False	True	850	0.01488	0.1729	0.0001999	1.476e-47	0.002346	0.02303	0.2634	1.793e-06	5.706e-46	3.32e-06	0.4083
ILIAC	5	100	0	True	False	True	1656	0.0125	0.1	0.2843	2.656e-05	0.008929	0.01942	0.4078	0.1407	2.705e-05	0.1409	0.4092
ILIAD	5	116	0	True	False	False	1590	0.01136	0.1023	0.2656	3.671e-06	0.008197	0.02174	0.3849	0.07812	4.392e-06	0.08103	0.4083
ILIAL	5	130	0	True	False	True	1587	0.01	0.1034	0.2708	6.836e-07	0.007236	0.02143	0.389	0.05981	1.011e-06	0.06466	0.4083
IMARI	5	228	0	True	False	False	1452	0.009738	0.1111	0.1074	2.174e-12	0.004579	0.01761	0.3512	0.01743	9.247e-12	0.02361	0.4083
INAPT	5	218	0	True	False	True	1446	0.009479	0.1086	0.1254	1.308e-11	0.004682	0.0177	0.3595	0.02038	4.99e-11	0.02693	0.4083
INARM	5	332	0	True	False	True	1207	0.009259	0.1375	0.04558	4.699e-22	0.003644	0.02676	0.2976	0.0001229	5.222e-21	0.0002005	0.4083
INARMS	6	100	0	True	False	False	1721	0.0125	0.1047	0.2843	1.582e-05	0.0104	0.03178	0.3517	0.03958	1.662e-05	0.045	0.4083
INCLE	5	150	0	True	False	False	1550	0.009434	0.1061	0.2413	4.939e-08	0.006235	0.01923	0.3914	0.05433	9.78e-08	0.06075	0.4083
INDEW	5	114	0	True	False	False	1638	0.01163	0.1	0.2636	6.076e-06	0.008197	0.02174	0.3913	0.08163	6.838e-06	0.08389	0.4083
INDRI	5	182	0	True	False	True	1539	0.009506	0.1085	0.1758	8.374e-10	0.005394	0.0201	0.3737	0.02483	2.298e-09	0.0307	0.4083
INEARTH	7	132	0	True	False	True	428	0.0102	0.1034	0.2582	5.495e-07	0.007367	0.02963	0.3768	0.01887	8.393e-07	0.02533	0.4083
INERM	5	414	0	True	False	True	1063	0.008468	0.1424	0.02958	2.35e-28	0.002909	0.02874	0.2994	5.722e-06	4.097e-27	9.993e-06	0.4083
INGOES	6	142	0	True	False	False	1393	0.009804	0.114	0.2468	3.413e-08	0.007342	0.02753	0.3512	0.019	6.943e-08	0.02536	0.4083
INHERE	6	112	0	True	False	True	1584	0.01163	0.1083	0.2698	2.647e-06	0.009091	0.03279	0.3596	0.0239	3.328e-06	0.02981	0.4083
INISLE	6	142	0	True	False	False	1393	0.009804	0.114	0.2468	3.413e-08	0.007342	0.02753	0.3512	0.019	6.943e-08	0.02536	0.4083
INLIER	6	128	0	True	False	True	1544	0.01087	0.1124	0.2469	2.363e-07	0.008252	0.02941	0.3462	0.0219	3.927e-07	0.02799	0.4083
INLY	4	198	0	True	False	True	896	0.01596	0.1454	0.04138	3.082e-14	0.005519	0.02874	0.3343	0.00311	1.713e-13	0.004663	0.4083
INORB	5	122	0	True	False	True	1598	0.0108	0.1023	0.2659	1.921e-06	0.008065	0.02308	0.3724	0.05794	2.6e-06	0.06367	0.4083
