word	len	pts	boards	subjectFound	peerFound	subjectOnly	peerOnly	rateSubjectElsewhere	ratePeerElsewhere	netPtsToPeer	netPtsPerGame
VOMER	5	800	2	0	0	0	0	0.03296	0.063919	0	0
VOMIT	5	800	4	0	0	0	0	0.14614	0.090552	0	0
VOLTA	5	800	1	0	0	0	0	0.073957	0.040245	0	0
VOLT	4	400	4	0	0	0	0	0.13788	0.27296	0	0
VOLS	4	400	6	0	0	0	0	0.16924	0.14286	0	0
VOLPLANES	9	2600	1	0	0	0	0	0.06936	0.087606	0	0
VOLPLANE	8	2200	1	0	0	0	0	0.06936	0.087606	0	0
VOLING	6	1400	1	0	0	0	0	0.19004	0.14875	0	0
VOLET	5	800	1	0	0	0	0	0.023664	0.030184	0	0
VOLES	5	800	2	0	0	0	0	0.26648	0.41493	0	0
VOLE	4	400	3	1	1	1	1	0.30619	0.39575	0	0
VOLAR	5	800	2	0	0	0	0	0.024286	0.040245	0	0
VOLANT	6	1400	1	0	0	0	0	0.0444	0.059012	0	0
VOLAGE	6	1400	1	0	0	0	0	0.10148	0.068847	0	0
VOLAE	5	800	4	0	0	0	0	0.056209	0.035052	0	0
VOLA	4	400	4	0	0	0	0	0.10474	0.036865	0	0
VOIPS	5	800	1	0	0	0	0	0.061526	0.10866	0	0
VOIP	4	400	1	0	0	0	0	0.053168	0.058439	0	0
VOILES	6	1400	1	0	0	0	0	0.0968	0.039341	0	0
WAFT	4	400	2	0	0	0	0	0.32026	0.25143	0	0
WAFTER	6	1400	1	0	0	0	0	0.31403	0.16602	0	0
WAFTS	5	800	1	0	0	0	0	0.22377	0.22047	0	0
WARING	6	1400	2	2	2	0	0	0.56578	0.35927	0	0
WARDMOTES	9	2600	1	0	0	0	0	0.083232	0.054754	0	0
WARIER	6	1400	6	0	0	0	0	0.082133	0.039341	0	0
WARIEST	7	1800	3	0	0	0	0	0.10037	0.016847	0	0
WARIMENT	8	2200	1	0	0	0	0	0.059451	0.04867	0	0
WARIMENTS	9	2600	1	0	0	0	0	0.059451	0.054754	0	0
WARINESS	8	2200	2	0	0	0	0	0.06936	0.054754	0	0
WARISON	7	1800	2	0	0	0	0	0.02312	0.043803	0	0
WARDENS	7	1800	1	0	0	0	0	0.16108	0.17414	0	0
WARISONS	8	2200	1	0	0	0	0	0.04624	0.062576	0	0
WARM	4	400	5	1	1	1	1	0.28256	0.25595	0	0
WARMAN	6	1400	1	0	0	0	0	0.071039	0.11802	0	0
WARMED	6	1400	1	0	0	0	0	0.077745	0.14047	0	0
WARMEN	6	1400	2	0	0	0	0	0.10038	0.12174	0	0
WARMER	6	1400	2	1	1	1	1	0.12217	0.16602	0	0
WARDMOTE	8	2200	1	0	0	0	0	0.083232	0.054754	0	0
WARBY	5	800	1	0	0	0	0	0.11536	0.15523	0	0
WANNER	6	1400	2	0	0	0	0	0.33591	0.20187	0	0
WANY	4	400	1	0	0	0	0	0.083413	0.08163	0	0
WANNEST	7	1800	1	0	0	0	0	0.03468	0.039821	0	0
WANS	4	400	10	3	3	2	2	0.38309	0.27283	0	0
WANT	4	400	18	9	9	3	3	0.64735	0.61783	0	0
WANTERS	7	1800	3	1	1	1	1	0.57665	0.4977	0	0
WANTIES	7	1800	4	0	0	0	0	0.13665	0.020859	0	0
WANTS	5	800	8	3	3	1	1	0.59057	0.57056	0	0
WAPITI	6	1400	1	0	0	0	0	0.1184	0.10327	0	0
WARBS	5	800	2	0	0	0	0	0.17193	0.072442	0	0
WAPPER	6	1400	1	0	0	0	0	0.47104	0.22827	0	0
WAPPERS	7	1800	1	0	0	0	0	0.34517	0.17975	0	0
WARAGI	6	1400	1	0	0	0	0	0.064581	0.091796	0	0
WARAGIS	7	1800	1	0	0	0	0	0.059451	0.062576	0	0
WARB	4	400	7	2	2	2	2	0.1077	0.096637	0	0
WARBLY	6	1400	1	0	0	0	0	0.1184	0.16523	0	0
WARMERS	7	1800	1	0	0	0	0	0.05202	0.20543	0	0
WARMS	5	800	2	0	0	0	0	0.331	0.24222	0	0
WARN	4	400	14	4	4	2	2	0.36093	0.25029	0	0
WASHES	6	1400	1	1	1	0	0	0.37871	0.43479	0	0
WARSLES	7	1800	2	0	0	0	0	0.03468	0.043803	0	0
WARST	5	800	6	0	0	0	0	0.022658	0.012936	0	0
WARY	4	400	4	0	0	0	0	0.060956	0.13825	0	0
WASES	5	800	6	0	0	0	0	0.25208	0.098171	0	0
WASHABLE	8	2200	1	0	0	0	0	0.06936	0.087606	0	0
WASHEN	6	1400	1	0	0	0	0	0.1069	0.055078	0	0
WASHILY	7	1800	1	0	0	0	0	0.06936	0.087606	0	0
WARNED	6	1400	2	1	1	1	1	0.29425	0.22408	0	0
WASHIN	6	1400	1	0	0	0	0	0.08552	0.063551	0	0
WASHY	5	800	2	0	0	0	0	0.12819	0.22047	0	0
WASM	4	400	7	0	0	0	0	0.016246	0.05442	0	0
WASMS	5	800	1	0	0	0	0	0.040125	0.098784	0	0
WASPY	5	800	1	0	0	0	0	0.11536	0.13583	0	0
WASTED	6	1400	1	1	1	0	0	0.52515	0.56423	0	0
WARSLERS	8	2200	1	0	0	0	0	0.059451	0.073005	0	0
WARSLER	7	1800	1	0	0	0	0	0.037833	0.043803	0	0
WARSLED	7	1800	1	0	0	0	0	0.019817	0.054754	0	0
WARSLE	6	1400	4	0	0	0	0	0.020894	0.048598	0	0
WARSHIPS	8	2200	1	0	0	0	0	0.06936	0.087606	0	0
WARSHIP	7	1800	1	0	0	0	0	0.059451	0.073005	0	0
WARRISONS	9	2600	1	0	0	0	0	0.06936	0.073005	0	0
WARRISON	8	2200	1	0	0	0	0	0.059451	0.073005	0	0
WARREY	6	1400	1	0	0	0	0	0.054646	0.13769	0	0
WARRENS	7	1800	2	0	0	0	0	0.20135	0.1438	0	0
WARREN	6	1400	3	0	0	0	0	0.1232	0.17664	0	0
WARPS	5	800	1	0	0	0	0	0.30341	0.33746	0	0
WARPLANES	9	2600	1	0	0	0	0	0.083232	0.087606	0	0
WARPLANE	8	2200	1	0	0	0	0	0.083232	0.087606	0	0
WARPER	6	1400	3	0	0	0	0	0.19004	0.25692	0	0
WARPATHS	8	2200	1	0	0	0	0	0.083232	0.087606	0	0
WARPATH	7	1800	1	0	0	0	0	0.059451	0.087606	0	0
WANNESS	7	1800	1	0	0	0	0	0.059451	0.073005	0	0
WANNEL	6	1400	2	0	0	0	0	0.10148	0.091796	0	0
WAGE	4	400	7	4	4	0	0	0.40339	0.61224	0	0
WAIVERS	7	1800	1	0	0	0	0	0.05202	0.073005	0	0
WAITED	6	1400	2	0	0	0	0	0.27744	0.49276	0	0
WAITES	6	1400	2	1	1	0	0	0.37261	0.49678	0	0
WAITING	7	1800	1	0	0	0	0	0.059451	0.062576	0	0
WAITRESS	8	2200	1	0	0	0	0	0.05202	0.073005	0	0
WAITRON	7	1800	1	0	0	0	0	0.029726	0.039821	0	0
WAIVER	6	1400	1	0	0	0	0	0.071039	0.11802	0	0
WAKA	4	400	1	0	0	0	0	0.24108	0.18366	0	0
WAISTED	7	1800	1	0	0	0	0	0.16985	0.24656	0	0
WAKF	4	400	1	0	0	0	0	0.19495	0.18366	0	0
WAKFS	5	800	1	0	0	0	0	0.18458	0.21732	0	0
WAKING	6	1400	1	0	0	0	0	0.3872	0.26088	0	0
WALD	4	400	8	2	2	2	2	0.23294	0.19048	0	0
WALDO	5	800	3	0	0	0	0	0.036915	0.054331	0	0
WALIES	6	1400	5	0	0	0	0	0.081214	0.027539	0	0
WAISTS	6	1400	1	0	0	0	0	0.22842	0.34272	0	0
WAIRSH	6	1400	1	0	0	0	0	0.03552	0.059012	0	0
WANNED	6	1400	1	0	0	0	0	0.1936	0.31402	0	0
WAIDE	5	800	1	0	0	0	0	0.072395	0.021732	0	0
WAGED	5	800	1	0	0	0	0	0.27349	0.31102	0	0
WAGERING	8	2200	1	0	0	0	0	0.083232	0.073005	0	0
WAGERINGS	9	2600	1	0	0	0	0	0.083232	0.087606	0	0
WAGON	5	800	2	0	0	0	0	0.041949	0.049392	0	0
WAGONS	6	1400	1	0	0	0	0	0.0592	0.10327	0	0
WAID	4	400	5	0	0	0	0	0.26575	0.13763	0	0
WAIF	4	400	2	0	0	0	0	0.10566	0.047617	0	0
WAIRS	5	800	4	1	1	1	1	0.27897	0.089239	0	0
WAIFS	5	800	1	0	0	0	0	0.24357	0.072442	0	0
WAILED	6	1400	2	0	0	0	0	0.24828	0.49034	0	0
WAILERS	7	1800	1	0	0	0	0	0.4094	0.37871	0	0
WAINED	6	1400	1	0	0	0	0	0.27744	0.2202	0	0
WAIR	4	400	15	2	2	2	2	0.26648	0.14988	0	0
WAIRED	6	1400	1	0	0	0	0	0.24196	0.091167	0	0
WALIEST	7	1800	3	0	0	0	0	0.073217	0.023054	0	0
WALISE	6	1400	5	0	0	0	0	0.033537	0.031776	0	0
WALISES	7	1800	1	0	0	0	0	0.029726	0.039821	0	0
WANDLE	6	1400	1	0	0	0	0	0.14253	0.091796	0	0
WALTIER	7	1800	3	0	0	0	0	0.02312	0.054754	0	0
WALTY	5	800	3	0	0	0	0	0.046144	0.098784	0	0
WALY	4	400	4	0	0	0	0	0.079242	0.084654	0	0
WAMBLE	6	1400	1	0	0	0	0	0.1184	0.13769	0	0
WAMBLES	7	1800	1	0	0	0	0	0.083232	0.073005	0	0
WAMUS	5	800	2	0	0	0	0	0.054287	0.12074	0	0
WANEY	5	800	2	0	0	0	0	0.040125	0.049392	0	0
WALK	4	400	1	0	0	0	0	0.21275	0.44047	0	0
WANGAN	6	1400	1	0	0	0	0	0.10148	0.10327	0	0
WANGLES	7	1800	1	0	0	0	0	0.17702	0.20543	0	0
WANIER	6	1400	6	0	0	0	0	0.088343	0.045654	0	0
WANIEST	7	1800	3	0	0	0	0	0.092929	0.015644	0	0
WANIGAN	7	1800	1	0	0	0	0	0.05202	0.087606	0	0
WANING	6	1400	1	0	0	0	0	0.28552	0.082617	0	0
WALNUTWOOD	10	3000	1	0	0	0	0	0.083232	0.073005	0	0
WALNUTS	7	1800	1	0	0	0	0	0.05202	0.062576	0	0
WALNUT	6	1400	2	0	0	0	0	0.050742	0.11802	0	0
WALLY	5	800	1	0	0	0	0	0.32819	0.13583	0	0
WALLOP	6	1400	1	0	0	0	0	0.10148	0.11802	0	0
WALLIEST	8	2200	1	0	0	0	0	0.059451	0.073005	0	0
WALLIES	7	1800	2	1	1	1	1	0.71351	0.42975	0	0
WALLEYS	7	1800	1	0	0	0	0	0.06936	0.087606	0	0
WALLEYES	8	2200	1	0	0	0	0	0.083232	0.087606	0	0
WALLEYED	8	2200	1	0	0	0	0	0.083232	0.087606	0	0
WALLEYE	7	1800	1	0	0	0	0	0.083232	0.087606	0	0
WALLEY	6	1400	1	0	0	0	0	0.088799	0.13769	0	0
WALLETS	7	1800	1	0	0	0	0	0.31056	0.20543	0	0
WALLER	6	1400	3	2	2	1	1	0.53947	0.44817	0	0
WALLAS	6	1400	1	0	0	0	0	0.19004	0.11802	0	0
WALLAH	6	1400	1	0	0	0	0	0.1184	0.16523	0	0
WALLA	5	800	3	0	0	0	0	0.24357	0.072442	0	0
WILING	6	1400	2	0	0	0	0	0.36234	0.42513	0	0
WILIS	5	800	3	0	0	0	0	0.043947	0.13041	0	0
WILL	4	400	1	1	1	0	0	0.46405	0.4472	0	0
YIELDS	6	1400	1	0	0	0	0	0.064581	0.075106	0	0
YFERE	5	800	1	0	0	0	0	0.034181	0.063919	0	0
YGO	3	100	14	0	0	0	0	0.015307	0.022281	0	0
YGOE	4	400	4	0	0	0	0	0.02785	0.047617	0	0
YID	3	100	25	0	0	0	0	0.0068107	0.011806	0	0
YIDS	4	400	12	0	0	0	0	0.014621	0.027354	0	0
YIELD	5	800	2	0	0	0	0	0.03296	0.051744	0	0
YIKE	4	400	2	0	0	0	0	0.090404	0.067666	0	0
YEX	3	100	2	0	0	0	0	0.12373	0.16137	0	0
YIKED	5	800	1	0	0	0	0	0.083899	0.12074	0	0
YILLED	6	1400	2	0	0	0	0	0.050742	0.14047	0	0
YINCE	5	800	2	0	0	0	0	0.024286	0.047245	0	0
YIP	3	100	8	0	0	0	0	0.024847	0.071563	0	0
YIPE	4	400	4	0	0	0	0	0.02785	0.061774	0	0
YIPES	5	800	4	0	0	0	0	0.030763	0.045276	0	0
YEZ	3	100	1	0	0	0	0	0.098983	0.087886	0	0
YEWS	4	400	5	0	0	0	0	0.15666	0.39075	0	0
YIRD	4	400	7	0	0	0	0	0.024656	0.019189	0	0
YESTER	6	1400	2	0	0	0	0	0.060231	0.051385	0	0
YERKS	5	800	1	0	0	0	0	0.054287	0.10866	0	0
YESES	5	800	3	0	0	0	0	0.020509	0.030184	0	0
YESK	4	400	3	0	0	0	0	0.074817	0.058439	0	0
YESSED	6	1400	1	0	0	0	0	0.071039	0.075106	0	0
YESSING	7	1800	1	0	0	0	0	0.059451	0.054754	0	0
YEST	4	400	37	2	2	1	1	0.045257	0.10308	0	0
YESTS	5	800	7	0	0	0	0	0.048715	0.14975	0	0
YEWEN	5	800	1	0	0	0	0	0.092288	0.12074	0	0
YESTY	5	800	4	0	0	0	0	0.038453	0.047245	0	0
YETIS	5	800	13	0	0	0	0	0.0088739	0.031178	0	0
YETTIES	7	1800	1	0	0	0	0	0.041616	0.033695	0	0
YETTS	5	800	4	0	0	0	0	0.017413	0.15217	0	0
YEVE	4	400	1	0	0	0	0	0.064983	0.10714	0	0
YEVEN	5	800	1	0	0	0	0	0.11536	0.10866	0	0
YIPS	4	400	6	0	0	0	0	0.052919	0.10268	0	0
YIRDS	5	800	4	0	0	0	0	0.056555	0.03747	0	0
WILLED	6	1400	1	1	1	0	0	0.51403	0.16523	0	0
YODS	4	400	4	0	0	0	0	0.045281	0.06349	0	0
YODELS	6	1400	1	0	0	0	0	0.1694	0.063551	0	0
YODH	4	400	6	0	0	0	0	0.050458	0.049448	0	0
YODHS	5	800	1	0	0	0	0	0.10683	0.10866	0	0
YODLE	5	800	1	0	0	0	0	0.030763	0.054331	0	0
YODLES	6	1400	1	0	0	0	0	0.037389	0.063551	0	0
YODLING	7	1800	1	0	0	0	0	0.05202	0.087606	0	0
YOGA	4	400	5	0	0	0	0	0.035445	0.08163	0	0
YODE	4	400	9	0	0	0	0	0.050191	0.046277	0	0
YOGAS	5	800	2	0	0	0	0	0.070991	0.14904	0	0
YOGEE	5	800	1	0	0	0	0	0.070991	0.12074	0	0
YOGEES	6	1400	1	0	0	0	0	0.078933	0.10327	0	0
YOGH	4	400	4	0	0	0	0	0.044988	0.071425	0	0
YOGHS	5	800	2	0	0	0	0	0.092288	0.10866	0	0
YOGI	4	400	7	0	0	0	0	0.027202	0.032141	0	0
YODEL	5	800	2	0	0	0	0	0.09134	0.047245	0	0
YOBS	4	400	1	0	0	0	0	0.098623	0.08791	0	0
YIRK	4	400	1	0	0	0	0	0.064983	0.098896	0	0
YITIE	5	800	5	0	0	0	0	0.020975	0.038808	0	0
YIRKS	5	800	1	0	0	0	0	0.11536	0.10866	0	0
YIRR	4	400	5	0	0	0	0	0.024369	0.071427	0	0
YIRRED	6	1400	2	0	0	0	0	0.037389	0.16602	0	0
YIRTH	5	800	5	0	0	0	0	0.026368	0.036221	0	0
YIRTHS	6	1400	2	0	0	0	0	0.04736	0.075106	0	0
YITES	5	800	10	0	0	0	0	0.0074426	0.021292	0	0
YITIES	6	1400	3	0	0	0	0	0.018695	0.043482	0	0
YOB	3	100	4	0	0	0	0	0.02958	0.091507	0	0
YLEM	4	400	5	0	0	0	0	0.012854	0.022555	0	0
YLEMS	5	800	3	0	0	0	0	0.023664	0.03747	0	0
YLIKE	5	800	1	0	0	0	0	0.06592	0.098784	0	0
YLKE	4	400	1	0	0	0	0	0.058485	0.091832	0	0
YLKES	5	800	1	0	0	0	0	0.070991	0.098784	0	0
YMPT	4	400	1	0	0	0	0	0.068806	0.071425	0	0
YERK	4	400	3	0	0	0	0	0.032492	0.053569	0	0
YERDS	5	800	5	0	0	0	0	0.015129	0.02312	0	0
YERDING	7	1800	1	0	0	0	0	0.03468	0.04867	0	0
YEANING	7	1800	1	0	0	0	0	0.10115	0.043803	0	0
YEADING	7	1800	1	0	0	0	0	0.037833	0.062576	0	0
YEAH	4	400	7	0	0	0	0	0.0095097	0.028218	0	0
YEAHS	5	800	4	0	0	0	0	0.020063	0.029368	0	0
YEALM	5	800	3	0	0	0	0	0.02884	0.067914	0	0
YEALMING	8	2200	1	0	0	0	0	0.06936	0.087606	0	0
YEALMS	6	1400	1	0	0	0	0	0.0444	0.082617	0	0
YEARD	5	800	9	0	0	0	0	0.02434	0.017248	0	0
YDRED	5	800	1	0	0	0	0	0.024286	0.067914	0	0
YEARDING	8	2200	1	0	0	0	0	0.04624	0.054754	0	0
YEARDS	6	1400	1	0	0	0	0	0.046227	0.028489	0	0
YEARLY	6	1400	2	0	0	0	0	0.088799	0.16523	0	0
YEARN	5	800	5	0	0	0	0	0.10023	0.17056	0	0
YEARNER	7	1800	1	0	0	0	0	0.10115	0.1438	0	0
YEARNERS	8	2200	1	0	0	0	0	0.04624	0.17975	0	0
YEAD	4	400	8	0	0	0	0	0.029998	0.050824	0	0
YDRAD	5	800	2	0	0	0	0	0.046144	0.072442	0	0
YERD	4	400	12	0	0	0	0	0.017708	0.010895	0	0
YAWPED	6	1400	1	0	0	0	0	0.1184	0.13769	0	0
YAUP	4	400	1	0	0	0	0	0.0557	0.091832	0	0
YAUPS	5	800	1	0	0	0	0	0.083899	0.098784	0	0
YAWED	5	800	1	0	0	0	0	0.19486	0.17389	0	0
YAWL	4	400	2	0	0	0	0	0.048737	0.14285	0	0
YAWLS	5	800	1	0	0	0	0	0.06592	0.1811	0	0
YAWP	4	400	1	0	0	0	0	0.08355	0.22857	0	0
YAWS	4	400	8	1	1	1	1	0.1303	0.23502	0	0
YCOND	5	800	2	0	0	0	0	0.041949	0.067914	0	0
YAY	3	100	5	0	0	0	0	0.17406	0.44091	0	0
YAYS	4	400	1	0	0	0	0	0.14892	0.48571	0	0
YBET	4	400	4	0	0	0	0	0.020521	0.027949	0	0
YBORE	5	800	2	0	0	0	0	0.048573	0.057191	0	0
YCLAD	5	800	1	0	0	0	0	0.061526	0.077616	0	0
YCLED	5	800	1	0	0	0	0	0.048573	0.057191	0	0
YEARNS	6	1400	3	0	0	0	0	0.078945	0.10467	0	0
YEAS	4	400	19	2	2	2	2	0.10793	0.14286	0	0
YEASTY	6	1400	1	0	0	0	0	0.041788	0.13044	0	0
YENNED	6	1400	3	0	0	0	0	0.078933	0.091796	0	0
YELLOW	6	1400	1	0	0	0	0	0.064581	0.13769	0	0
YELM	4	400	6	0	0	0	0	0.02207	0.035713	0	0
YELMED	6	1400	2	0	0	0	0	0.078933	0.11802	0	0
YELMS	5	800	3	0	0	0	0	0.041949	0.057191	0	0
YELPED	6	1400	1	0	0	0	0	0.088799	0.16523	0	0
YELPS	5	800	5	0	0	0	0	0.043947	0.047245	0	0
YENTA	5	800	15	0	0	0	0	0.0085452	0.013415	0	0
YEBO	4	400	2	0	0	0	0	0.041775	0.053569	0	0
YENTAS	6	1400	7	0	0	0	0	0.012916	0.019213	0	0
YENTE	5	800	8	0	0	0	0	0.012998	0.018735	0	0
YENTES	6	1400	4	0	0	0	0	0.020297	0.024299	0	0
YEOMEN	6	1400	1	0	0	0	0	0.071039	0.091796	0	0
YEOW	4	400	2	0	0	0	0	0.034403	0.051426	0	0
YERBA	5	800	1	0	0	0	0	0.027144	0.043465	0	0
YELLINGS	8	2200	2	0	0	0	0	0.17702	0.20543	0	0
YELLING	7	1800	2	0	0	0	0	0.17702	0.17975	0	0
YELKS	5	800	1	0	0	0	0	0.11536	0.098784	0	0
YELK	4	400	1	0	0	0	0	0.073106	0.080353	0	0
YELD	4	400	6	0	0	0	0	0.011697	0.032192	0	0
YEH	3	100	23	0	0	0	0	0.018157	0.015369	0	0
YEGG	4	400	1	0	0	0	0	0.064983	0.11688	0	0
YEESH	5	800	1	0	0	0	0	0.041949	0.045276	0	0
YEELIN	6	1400	1	0	0	0	0	0.037389	0.048598	0	0
YEEDS	5	800	2	0	0	0	0	0.068674	0.03747	0	0
YEED	4	400	6	0	0	0	0	0.030135	0.03628	0	0
YEDING	6	1400	3	0	0	0	0	0.039466	0.059012	0	0
YEDES	5	800	3	0	0	0	0	0.020063	0.024147	0	0
YEDE	4	400	8	0	0	0	0	0.012444	0.019189	0	0
YECHY	5	800	1	0	0	0	0	0.10254	0.1811	0	0
YECHS	5	800	3	0	0	0	0	0.1012	0.072442	0	0
YECH	4	400	6	0	0	0	0	0.036162	0.069262	0	0
YOGIC	5	800	3	0	0	0	0	0.083899	0.077616	0	0
YOGIN	5	800	4	0	0	0	0	0.035496	0.045276	0	0
YOGIS	5	800	3	0	0	0	0	0.051271	0.051744	0	0
ZILL	4	400	1	1	1	0	0	0.27209	0.38094	0	0
ZESTED	6	1400	2	1	1	0	0	0.1184	0.26088	0	0
ZESTS	5	800	2	0	0	0	0	0.083899	0.098784	0	0
ZHO	3	100	2	0	0	0	0	0.064554	0.22599	0	0
ZHOOSH	6	1400	1	0	0	0	0	0.14208	0.16523	0	0
ZIFF	4	400	1	0	0	0	0	0.23394	0.32652	0	0
ZILAS	5	800	3	0	0	0	0	0.041949	0.072442	0	0
ZILLION	7	1800	1	0	0	0	0	0.059451	0.087606	0	0
ZERO	4	400	2	0	0	0	0	0.061991	0.1203	0	0
ZILLIONS	8	2200	1	0	0	0	0	0.059451	0.087606	0	0
ZIN	3	100	8	3	3	2	2	0.37177	0.25544	0	0
ZINCIC	6	1400	1	0	0	0	0	0.1184	0.16523	0	0
ZINCO	5	800	1	0	0	0	0	0.092288	0.12074	0	0
ZINCOS	6	1400	1	0	0	0	0	0.10148	0.11802	0	0
ZINCS	5	800	1	0	0	0	0	0.092288	0.15523	0	0
ZEST	4	400	4	1	1	0	0	0.1017	0.20952	0	0
ZERIBA	6	1400	1	0	0	0	0	0.1184	0.11802	0	0
ZATIS	5	800	3	0	0	0	0	0.083899	0.10866	0	0
ZEDA	4	400	1	0	0	0	0	0.048737	0.14935	0	0
ZAZENS	6	1400	1	0	0	0	0	0.14208	0.16523	0	0
ZEAS	4	400	3	0	0	0	0	0.12264	0.16428	0	0
ZEATIN	6	1400	1	0	0	0	0	0.071039	0.075106	0	0
ZEBRA	5	800	1	0	0	0	0	0.10254	0.1811	0	0
ZEBU	4	400	1	0	0	0	0	0.19495	0.18366	0	0
ZED	3	100	6	1	1	0	0	0.042114	0.12851	0	0
ZEDAS	5	800	1	0	0	0	0	0.076907	0.23743	0	0
ZENS	4	400	1	0	0	0	0	0.19147	0.25143	0	0
ZEIN	4	400	6	0	0	0	0	0.050458	0.027354	0	0
ZEINS	5	800	2	0	0	0	0	0.087404	0.054331	0	0
ZEL	3	100	2	0	0	0	0	0.11341	0.18493	0	0
ZELS	4	400	1	0	0	0	0	0.10973	0.12698	0	0
ZEN	3	100	4	0	0	0	0	0.18524	0.16504	0	0
ZENITH	6	1400	1	0	0	0	0	0.064581	0.13769	0	0
ZINCY	5	800	1	0	0	0	0	0.15381	0.21732	0	0
ZINEB	5	800	1	0	0	0	0	0.10254	0.13583	0	0
ZING	4	400	2	0	0	0	0	0.43342	0.22556	0	0
ZOOEAS	6	1400	1	0	0	0	0	0.088799	0.13769	0	0
ZOLS	4	400	2	1	1	1	1	0.24528	0.11688	0	0
ZONA	4	400	1	0	0	0	0	0.18645	0.10714	0	0
ZONAE	5	800	1	0	0	0	0	0.19229	0.13583	0	0
ZONE	4	400	2	0	0	0	0	0.25707	0.28571	0	0
ZONES	5	800	1	0	0	0	0	0.16238	0.16051	0	0
ZOOEA	5	800	1	0	0	0	0	0.092288	0.13583	0	0
ZOOPHAGAN	9	2600	2	0	0	0	0	0.083232	0.087606	0	0
ZINGIER	7	1800	1	0	0	0	0	0.04624	0.087606	0	0
ZOOPHAGANS	10	3000	2	0	0	0	0	0.083232	0.087606	0	0
ZOOS	4	400	2	0	0	0	0	0.3041	0.3896	0	0
ZORI	4	400	1	0	0	0	0	0.10848	0.091832	0	0
ZORIS	5	800	1	0	0	0	0	0.21365	0.12074	0	0
ZORRO	5	800	1	0	0	0	0	0.11536	0.21732	0	0
ZORROS	6	1400	1	0	0	0	0	0.10148	0.16523	0	0
ZOL	3	100	2	2	2	0	0	0.29124	0.199	0	0
ZOIST	5	800	1	0	0	0	0	0.083899	0.12074	0	0
ZOIC	4	400	2	0	0	0	0	0.10634	0.14285	0	0
ZOEAS	5	800	3	0	0	0	0	0.092288	0.13583	0	0
ZOEA	4	400	3	0	0	0	0	0.073106	0.10714	0	0
ZOBOS	5	800	1	0	0	0	0	0.15381	0.1811	0	0
ZOBO	4	400	1	0	0	0	0	0.1671	0.18366	0	0
ZOA	3	100	3	0	0	0	0	0.065388	0.06878	0	0
ZIZIT	5	800	1	0	0	0	0	0.18458	0.21732	0	0
ZIZANIA	7	1800	1	0	0	0	0	0.083232	0.087606	0	0
ZITIS	5	800	1	0	0	0	0	0.092288	0.077616	0	0
ZITI	4	400	2	0	0	0	0	0.068806	0.071425	0	0
ZITHERS	7	1800	1	0	0	0	0	0.05202	0.073005	0	0
ZITHERN	7	1800	1	0	0	0	0	0.06936	0.073005	0	0
ZITHER	6	1400	1	0	0	0	0	0.071039	0.11802	0	0
ZIRAM	5	800	1	0	0	0	0	0.076907	0.10866	0	0
ZINGS	5	800	1	0	0	0	0	0.37728	0.22047	0	0
ZAZEN	5	800	1	0	0	0	0	0.18458	0.21732	0	0
ZATI	4	400	4	0	0	0	0	0.058485	0.08571	0	0
YOGISM	6	1400	2	0	0	0	0	0.088799	0.082617	0	0
YOURT	5	800	1	0	0	0	0	0.041949	0.067914	0	0
YORKIES	7	1800	1	0	0	0	0	0.06936	0.087606	0	0
YORLING	7	1800	1	0	0	0	0	0.04624	0.073005	0	0
YORP	4	400	8	0	0	0	0	0.016952	0.060149	0	0
YORPED	6	1400	2	0	0	0	0	0.041788	0.10327	0	0
YORPING	7	1800	1	0	0	0	0	0.06936	0.087606	0	0
YORPS	5	800	3	0	0	0	0	0.036915	0.063919	0	0
YOURTS	6	1400	1	0	0	0	0	0.04736	0.11802	0	0
YORKED	6	1400	1	0	0	0	0	0.10148	0.16523	0	0
YOUS	4	400	4	0	0	0	0	0.085096	0.091268	0	0
YOUSE	5	800	3	0	0	0	0	0.097429	0.099363	0	0
YOUTH	5	800	2	0	0	0	0	0.054287	0.083586	0	0
YOWE	4	400	1	0	0	0	0	0.067803	0.064283	0	0
YOWES	5	800	1	0	0	0	0	0.048573	0.10866	0	0
YOWL	4	400	1	0	0	0	0	0.07798	0.17293	0	0
YORKIE	6	1400	1	0	0	0	0	0.10148	0.13769	0	0
YOOPS	5	800	2	0	0	0	0	0.046144	0.10866	0	0
ZAS	3	100	8	2	2	2	2	0.18282	0.158	0	0
YOND	4	400	5	0	0	0	0	0.02932	0.057643	0	0
YOICK	5	800	1	0	0	0	0	0.10254	0.1811	0	0
YOK	3	100	1	0	0	0	0	0.12465	0.083261	0	0
YOKE	4	400	1	0	0	0	0	0.17374	0.12857	0	0
YOLD	4	400	4	0	0	0	0	0.062151	0.061774	0	0
YOMIM	5	800	2	0	0	0	0	0.13184	0.098784	0	0
YOMP	4	400	3	0	0	0	0	0.073106	0.21904	0	0
YONI	4	400	12	0	0	0	0	0.014861	0.011582	0	0
YOOP	4	400	9	0	0	0	0	0.061991	0.049448	0	0
YONIC	5	800	3	0	0	0	0	0.023664	0.040245	0	0
YONIS	5	800	5	0	0	0	0	0.013774	0.019064	0	0
YONKER	6	1400	1	0	0	0	0	0.10148	0.091796	0	0
YONKS	5	800	1	0	0	0	0	0.092288	0.090552	0	0
